date,blockchain,category,symbol,label,vol_category,vol_market_symbol,vol_sub1,vol_sub2,vol_exch,vol_exch_sub,vol_hip3,oi_category,oi_market_symbol,oi_sub1,oi_sub2,oi_exch,oi_exch_sub,oi_hip3,tc_category,tc_market_symbol,tc_sub1,tc_sub2,tc_exch,tc_exch_sub,tc_hip3,lv_category,lv_market_symbol,lv_sub1,lv_sub2,lv_exch,lv_exch_sub,lv_hip3,lc_category,lc_market_symbol,lc_sub1,lc_sub2,lc_exch,lc_exch_sub,lc_hip3,tr_category,tr_market_symbol,tr_sub1,tr_sub2,tr_exch,tr_exch_sub,tr_hip3,avg_ts_category,avg_ts_market_symbol,avg_ts_sub1,avg_ts_sub2,avg_ts_exch,avg_ts_exch_sub,avg_ts_hip3,avg_ls_category,avg_ls_market_symbol,avg_ls_sub1,avg_ls_sub2,avg_ls_exch,avg_ls_exch_sub,avg_ls_hip3,rn_category,rn_market_symbol,rn_sub1,rn_sub2,rn_exch,rn_exch_sub,rn_hip3,cv_category,cv_market_symbol,cv_sub1,cv_sub2,cv_exch,cv_exch_sub,cv_hip3,x
2026-06-10,solana,Stock,Interactive Media & Services,,,,,1075964.9853290413,,,,,,,28759.33283501256,,,,,,,9911.0,,,,,,,0.0,,,,,,,,,,,,,,37.41272412338878,,,,,,,108.56270662183849,,,,,,,,,,,,,,7,,,,,,,#ef798a,,,,True
2026-06-10,solana,Stock,Broadline Retail,,,,,634922.7380551826,,,,,,,-8047.31850975,,,,,,,177.0,,,,,,,0.0,,,,,,,0.0,,,,,,,-78.89867131342206,,,,,,,3587.1341133061164,,,,,,,,,,,,,,8,,,,,,,#4ebc90,,,,True
2026-06-10,solana,Stock,Pacifica,,,,,,1036538.7458933333,,,,,,,1017310.3008200001,,,,,,,94885.0,,,,,,,,,,,,,,,,,,,,,1.018901258601072,,,,,,,10.924158148214506,,,,,,,,,,,,,,1,,,,,,,#545cf8,,,True
2026-06-10,solana,Stock,Phoenix,,,,,,93835.51793,,,,,,,57931.793059999996,,,,,,,3108.0,,,,,,,,,,,,,,,,,,,,,1.6197585638824348,,,,,,,30.191608085585585,,,,,,,,,,,,,,2,,,,,,,#f79009,,,True
2026-06-10,solana,Stock,GMTrade,,,,,,30392060.853329346,,,,,,,47904.77758973602,,,,,,,6682.0,,,,,,,92251.16838328025,,,,,,,,,,,,,,634.4265098903431,,,,,,,4548.3479277655415,,,,,,,,,,,,,,3,,,,,,,#904ea6,,,True
2026-06-10,solana,Stock,Flash Trade,,,,,,124273.770428,,,,,,,38368.542410999995,,,,,,,31.0,,,,,,,0.0,,,,,,,0.0,,,,,,,3.238949478371938,,,,,,,4008.8313041290326,,,,,,,,,,,,,,4,,,,,,,#63b512,,,True
2026-06-10,solana,Stock,___Pacifica,Pacifica,,,,,,1036538.7458933333,,,,,,,1017310.3008200001,,,,,,,94885.0,,,,,,,,,,,,,,,,,,,,,1.018901258601072,,,,,,,10.924158148214506,,,,,,,,,,,,,,1,,,,,,,#545cf8,,True
2026-06-10,solana,Stock,___Phoenix,Phoenix,,,,,,93835.51793,,,,,,,57931.793059999996,,,,,,,3108.0,,,,,,,,,,,,,,,,,,,,,1.6197585638824348,,,,,,,30.191608085585585,,,,,,,,,,,,,,2,,,,,,,#f79009,,True
2026-06-10,solana,Stock,___GMTrade,GMTrade,,,,,,30392060.853329346,,,,,,,47904.77758973602,,,,,,,6682.0,,,,,,,92251.16838328025,,,,,,,,,,,,,,634.4265098903431,,,,,,,4548.3479277655415,,,,,,,,,,,,,,3,,,,,,,#904ea6,,True
2026-06-10,solana,Stock,___Flash Trade,Flash Trade,,,,,,124273.770428,,,,,,,38368.542410999995,,,,,,,31.0,,,,,,,0.0,,,,,,,0.0,,,,,,,3.238949478371938,,,,,,,4008.8313041290326,,,,,,,,,,,,,,4,,,,,,,#63b512,,True
