date,mc_usd
2022-11-13,1735356335.0
2022-11-14,1727324095.0
2022-11-15,1715650240.0
2022-11-16,1710339431.0
2022-11-17,1709128817.0
2022-11-18,1705787953.0
2022-11-19,1696893448.0
2022-11-20,1698384106.0
2022-11-21,1697976093.0
2022-11-22,1693689969.0
2022-11-23,1688160180.0
2022-11-24,1679047777.0
2022-11-25,1678767813.0
2022-11-26,1672153183.0
2022-11-27,1669300448.0
2022-11-28,1670175095.0
2022-11-29,1657980174.0
2022-11-30,1658687454.0
2022-12-01,1660831003.0
2022-12-02,1654015268.0
2022-12-03,1653323160.0
2022-12-04,1658379658.0
2022-12-05,1658991556.0
2022-12-06,1659610785.0
2022-12-07,1658187884.0
2022-12-08,1663136614.0
2022-12-09,1661980781.0
2022-12-10,1673514898.0
2022-12-11,1676377409.0
2022-12-12,1672461849.0
2022-12-13,1673208075.0
2022-12-14,1653758845.0
2022-12-15,1662067817.0
2022-12-16,1729452231.0
2022-12-17,1730991780.0
2022-12-18,1730327993.0
2022-12-19,1730717215.0
2022-12-20,1742623539.0
2022-12-21,1743623037.0
2022-12-22,1743632117.0
2022-12-23,1745040020.0
2022-12-24,1719433674.0
2022-12-25,1716912068.0
2022-12-26,1711978023.0
2022-12-27,1712790732.0
2022-12-28,1713041943.0
2022-12-29,1712516193.0
2022-12-30,1710841553.0
2022-12-31,1715229918.0
2023-01-01,1713721972.0
2023-01-02,1707068707.0
2023-01-03,1707186508.0
2023-01-04,1700801538.0
2023-01-05,1694993500.0
2023-01-06,1692384384.0
2023-01-07,1693283809.0
2023-01-08,1689196306.0
2023-01-09,1687047735.0
2023-01-10,1685839761.0
2023-01-11,1685891948.0
2023-01-12,1683623518.0
2023-01-13,1692603227.0
2023-01-14,1696498860.0
2023-01-15,1696469886.0
2023-01-16,1692207521.0
2023-01-17,1691393142.0
2023-01-18,1685997812.0
2023-01-19,1682169334.0
2023-01-20,1683487683.0
2023-01-21,1682250972.0
2023-01-22,1684562673.0
2023-01-23,1687714391.0
2023-01-24,1688894481.0
2023-01-25,1690819773.0
2023-01-26,1707893114.0
2023-01-27,1723738871.0
2023-01-28,1739590331.0
2023-01-29,1740344530.0
2023-01-30,1740621308.0
2023-01-31,1738649412.0
2023-02-01,1739759527.0
2023-02-02,1735785181.0
2023-02-03,1753261113.0
2023-02-04,1748819866.0
2023-02-05,1750224710.0
2023-02-06,1748756179.0
2023-02-07,1746634131.0
2023-02-08,1740903363.0
2023-02-09,1738788387.0
2023-02-10,1731862679.0
2023-02-11,1730049392.0
2023-02-12,1731566397.0
2023-02-13,1735886123.0
2023-02-14,1717775631.0
2023-02-15,1699910358.0
2023-02-16,1696656612.0
2023-02-17,1702047030.0
2023-02-18,1709216556.0
2023-02-19,1706879310.0
2023-02-20,1724377225.0
2023-02-21,1721838930.0
2023-02-22,1724788315.0
2023-02-23,1727943398.0
2023-02-24,1722729484.0
2023-02-25,1737575115.0
2023-02-26,1731673771.0
2023-02-27,1713544750.0
2023-02-28,1714850688.0
2023-03-01,1731354714.0
2023-03-02,1725715740.0
2023-03-03,1709717517.0
2023-03-04,1709475948.0
2023-03-05,1713048735.0
2023-03-06,1712310443.0
2023-03-07,1711012090.0
