date,mc_usd
2023-09-17,44027578.0
2023-09-18,42648986.0
2023-09-19,41845689.0
2023-09-20,41855092.0
2023-09-21,41796519.0
2023-09-22,41792326.0
2023-09-23,41790843.0
2023-09-24,41728399.0
2023-09-25,41769066.0
2023-09-26,41490590.0
2023-09-27,41389401.0
2023-09-28,41465320.0
2023-09-29,41451980.0
2023-09-30,41714245.0
2023-10-01,41721369.0
2023-10-02,41717535.0
2023-10-03,41763430.0
2023-10-04,42118486.0
2023-10-05,42037654.0
2023-10-06,42097675.0
2023-10-07,42075283.0
2023-10-08,42038310.0
2023-10-09,42003420.0
2023-10-10,42027202.0
2023-10-11,41896947.0
2023-10-12,41889996.0
2023-10-13,41051938.0
2023-10-14,43533923.0
2023-10-15,43527907.0
2023-10-16,43543357.0
2023-10-17,43507884.0
2023-10-18,43441683.0
2023-10-19,53318721.0
2023-10-20,53008207.0
2023-10-21,53022505.0
2023-10-22,50651644.0
2023-10-23,50619572.0
2023-10-24,50660122.0
2023-10-25,50725493.0
2023-10-26,50855522.0
2023-10-27,50852589.0
2023-10-28,50526864.0
2023-10-29,50532810.0
2023-10-30,50537774.0
2023-10-31,50562304.0
2023-11-01,50549392.0
2023-11-02,50670284.0
2023-11-03,50569023.0
2023-11-04,50620942.0
2023-11-05,50608651.0
2023-11-06,50767029.0
2023-11-07,50569453.0
2023-11-08,50592368.0
2023-11-09,45489505.0
2023-11-10,42238981.0
2023-11-11,42053780.0
2023-11-12,40740557.0
2023-11-13,40672725.0
2023-11-14,40764013.0
2023-11-15,40565238.0
2023-11-16,39709571.0
2023-11-17,39697860.0
2023-11-18,39642321.0
2023-11-19,39669713.0
2023-11-20,39631567.0
2023-11-21,39517225.0
2023-11-22,39444295.0
2023-11-23,39398223.0
2023-11-24,38924517.0
2023-11-25,38717924.0
2023-11-26,38691969.0
2023-11-27,38718558.0
2023-11-28,38771378.0
2023-11-29,39258417.0
2023-11-30,39310112.0
2023-12-01,37740474.0
2023-12-02,38233061.0
2023-12-03,38288786.0
2023-12-04,38297957.0
2023-12-05,38283972.0
2023-12-06,38268776.0
2023-12-07,38295723.0
2023-12-08,38317466.0
2023-12-09,38393201.0
2023-12-10,38532170.0
2023-12-11,41526190.0
2023-12-12,44629190.0
2023-12-13,44770542.0
2023-12-14,44636339.0
2023-12-15,45084916.0
2023-12-16,46049552.0
2023-12-17,47092493.0
2023-12-18,46817999.0
2023-12-19,47720980.0
2023-12-20,47780162.0
2023-12-21,47867711.0
2023-12-22,47936225.0
2023-12-23,48029116.0
2023-12-24,48147135.0
2023-12-25,48090728.0
2023-12-26,48919233.0
2023-12-27,49127637.0
2023-12-28,49354822.0
2023-12-29,49175240.0
2023-12-30,49182670.0
2023-12-31,49271136.0
2024-01-01,49175941.0
2024-01-02,49298044.0
2024-01-03,49222886.0
2024-01-04,49088557.0
2024-01-05,49468434.0
2024-01-06,49496079.0
2024-01-07,47578998.0
2024-01-08,47478584.0
2024-01-09,47097452.0
2024-01-10,47138439.0
2024-01-11,47225197.0
2024-01-12,47411874.0
2024-01-13,51076656.0
2024-01-14,52590705.0
2024-01-15,55073373.0
2024-01-16,56364502.0
2024-01-17,59564160.0
2024-01-18,60414703.0
2024-01-19,60629584.0
2024-01-20,61800021.0
2024-01-21,62253488.0
2024-01-22,61888659.0
2024-01-23,61829349.0
2024-01-24,61648744.0
2024-01-25,62385353.0
2024-01-26,61196801.0
2024-01-27,62437614.0
2024-01-28,63022000.0
2024-01-29,62836067.0
2024-01-30,65349126.0
2024-01-31,66912848.0
2024-02-01,68065310.0
2024-02-02,69399163.0
2024-02-03,69215526.0
2024-02-04,69478831.0
2024-02-05,69406059.0
2024-02-06,70800713.0
2024-02-07,70660305.0
2024-02-08,70985625.0
2024-02-09,71186095.0
2024-02-10,69241365.0
2024-02-11,69184275.0
2024-02-12,66150253.0
2024-02-13,64107062.0
2024-02-14,64189715.0
2024-02-15,64756374.0
2024-02-16,64882478.0
2024-02-17,64774908.0
2024-02-18,64947015.0
2024-02-19,64991647.0
2024-02-20,68024676.0
2024-02-21,69196872.0
2024-02-22,69392577.0
2024-02-23,69283536.0
2024-02-24,70506596.0
2024-02-25,69781577.0
2024-02-26,70695986.0
2024-02-27,70967474.0
2024-02-28,72071854.0
2024-02-29,73932380.0
2024-03-01,74016693.0
2024-03-02,74901500.0
2024-03-03,74600187.0
2024-03-04,75876719.0
2024-03-05,75658815.0
2024-03-06,75475597.0
2024-03-07,76518116.0
2024-03-08,77083684.0
2024-03-09,77320474.0
2024-03-10,77750476.0
2024-03-11,77502713.0
2024-03-12,77544244.0
2024-03-13,78425508.0
2024-03-14,75702102.0
2024-03-15,76396454.0
2024-03-16,77733170.0
2024-03-17,78758265.0
2024-03-18,80049662.0
2024-03-19,80567111.0
2024-03-20,84255789.0
2024-03-21,84358792.0
2024-03-22,85544079.0
2024-03-23,87881341.0
2024-03-24,88556052.0
2024-03-25,90068208.0
2024-03-26,92475563.0
2024-03-27,94644991.0
2024-03-28,94154027.0
2024-03-29,94141650.0
2024-03-30,94521062.0
2024-03-31,96454391.0
2024-04-01,96709847.0
2024-04-02,97233686.0
2024-04-03,95914779.0
2024-04-04,95636105.0
2024-04-05,95725189.0
2024-04-06,95481108.0
2024-04-07,95816677.0
2024-04-08,95643365.0
2024-04-09,94643533.0
2024-04-10,94958845.0
2024-04-11,95750215.0
2024-04-12,97644235.0
2024-04-13,95767904.0
2024-04-14,93398854.0
2024-04-15,89230529.0
2024-04-16,89805723.0
2024-04-17,91280996.0
2024-04-18,91587861.0
2024-04-19,91934263.0
2024-04-20,92428947.0
2024-04-21,93035309.0
2024-04-22,93127956.0
2024-04-23,93880872.0
2024-04-24,92895378.0
2024-04-25,92912366.0
2024-04-26,92979261.0
2024-04-27,92768367.0
2024-04-28,92482848.0
2024-04-29,92980378.0
2024-04-30,93190799.0
2024-05-01,90136638.0
2024-05-02,88651727.0
2024-05-03,87735064.0
2024-05-04,88502006.0
2024-05-05,88825208.0
2024-05-06,89391584.0
2024-05-07,90368633.0
2024-05-08,90648871.0
2024-05-09,89173903.0
2024-05-10,88710729.0
2024-05-11,89409461.0
2024-05-12,89730870.0
2024-05-13,89864841.0
2024-05-14,90214315.0
2024-05-15,89619973.0
2024-05-16,88179978.0
2024-05-17,88467682.0
2024-05-18,89691156.0
2024-05-19,89402688.0
2024-05-20,90827754.0
2024-05-21,91274201.0
2024-05-22,92353016.0
2024-05-23,95470940.0
2024-05-24,97095826.0
2024-05-25,98073576.0
2024-05-26,98477028.0
2024-05-27,98827706.0
2024-05-28,99844960.0
2024-05-29,99924496.0
2024-05-30,110421225.0
2024-05-31,110945041.0
2024-06-01,111225078.0
2024-06-02,111258803.0
2024-06-03,111700085.0
2024-06-04,111503224.0
2024-06-05,112751944.0
2024-06-06,112860611.0
2024-06-07,112755134.0
2024-06-08,112067374.0
2024-06-09,112062704.0
2024-06-10,112031023.0
2024-06-11,111923375.0
2024-06-12,112128575.0
2024-06-13,112222898.0
2024-06-14,111865072.0
2024-06-15,111815114.0
2024-06-16,113625104.0
2024-06-17,110218860.0
2024-06-18,108358444.0
2024-06-19,107946086.0
2024-06-20,108668855.0
2024-06-21,110343669.0
2024-06-22,110679950.0
2024-06-23,111186867.0
2024-06-24,111761741.0
2024-06-25,113348987.0
2024-06-26,113436359.0
2024-06-27,113490252.0
2024-06-28,113293627.0
2024-06-29,113244113.0
2024-06-30,114097158.0
2024-07-01,114760353.0
2024-07-02,117880616.0
2024-07-03,118338606.0
2024-07-04,119087624.0
2024-07-05,118373466.0
2024-07-06,116291592.0
2024-07-07,116292132.0
2024-07-08,116819836.0
2024-07-09,106605514.0
2024-07-10,116819553.0
2024-07-11,117312165.0
2024-07-12,119106065.0
2024-07-13,120699540.0
2024-07-14,121710498.0
2024-07-15,126267351.0
2024-07-16,129038357.0
2024-07-17,129666351.0
2024-07-18,140479938.0
2024-07-19,145914523.0
2024-07-20,148874584.0
2024-07-21,150703692.0
2024-07-22,152461426.0
2024-07-23,154098097.0
2024-07-24,153199015.0
2024-07-25,155764783.0
2024-07-26,162610698.0
2024-07-27,164593593.0
2024-07-28,166464539.0
2024-07-29,166636821.0
2024-07-30,165663034.0
2024-07-31,167906197.0
2024-08-01,174297039.0
2024-08-02,173655182.0
2024-08-03,171620835.0
2024-08-04,171064564.0
2024-08-05,169196797.0
2024-08-06,154793091.0
2024-08-07,151592265.0
2024-08-08,152324343.0
2024-08-09,150238532.0
2024-08-10,155210082.0
2024-08-11,155773440.0
2024-08-12,159704618.0
2024-08-13,160753941.0
2024-08-14,163092923.0
2024-08-15,164784940.0
2024-08-16,165741945.0
2024-08-17,166005961.0
2024-08-18,168333919.0
2024-08-19,168556076.0
2024-08-20,168776361.0
2024-08-21,170409521.0
2024-08-22,170408143.0
2024-08-23,171424953.0
2024-08-24,171848057.0
2024-08-25,174812982.0
2024-08-26,175053531.0
2024-08-27,176714680.0
2024-08-28,175727352.0
2024-08-29,175777207.0
2024-08-30,176229561.0
2024-08-31,178045663.0
2024-09-01,179219910.0
2024-09-02,180056366.0
2024-09-03,180078680.0
2024-09-04,180822773.0
2024-09-05,182191915.0
2024-09-06,184052980.0
2024-09-07,186040694.0
2024-09-08,186372639.0
2024-09-09,186610767.0
2024-09-10,187273975.0
2024-09-11,186797545.0
2024-09-12,187180665.0
2024-09-13,184541245.0
2024-09-14,184706074.0
2024-09-15,184850101.0
2024-09-16,184950627.0
2024-09-17,184163180.0
2024-09-18,167092089.0
2024-09-19,178669967.0
2024-09-20,179243359.0
2024-09-21,183642027.0
2024-09-22,185528935.0
2024-09-23,186337660.0
2024-09-24,190699601.0
2024-09-25,191735466.0
2024-09-26,192280627.0
2024-09-27,193481152.0
2024-09-28,193635066.0
2024-09-29,196009083.0
2024-09-30,211179929.0
2024-10-01,212214496.0
2024-10-02,212059688.0
2024-10-03,215311645.0
2024-10-04,221501873.0
2024-10-05,227324847.0
2024-10-06,230654763.0
2024-10-07,232781854.0
2024-10-08,236585378.0
2024-10-09,238861479.0
2024-10-10,242699197.0
2024-10-11,245320416.0
2024-10-12,247988907.0
2024-10-13,250197831.0
2024-10-14,255061436.0
2024-10-15,256060256.0
2024-10-16,259881438.0
2024-10-17,259786542.0
2024-10-18,259553719.0
2024-10-19,264109486.0
2024-10-20,264898155.0
2024-10-21,264066655.0
2024-10-22,269376977.0
2024-10-23,271284532.0
2024-10-24,271285960.0
2024-10-25,270523352.0
2024-10-26,273125765.0
2024-10-27,272957412.0
2024-10-28,273156732.0
2024-10-29,273093157.0
2024-10-30,273099215.0
2024-10-31,273279593.0
2024-11-01,274261044.0
2024-11-02,275007743.0
2024-11-03,294238448.0
2024-11-04,291974235.0
2024-11-05,282430173.0
2024-11-06,281952964.0
2024-11-07,283728924.0
2024-11-08,285953717.0
2024-11-09,290016138.0
2024-11-10,291013622.0
2024-11-11,294316994.0
2024-11-12,294045564.0
2024-11-13,285585987.0
2024-11-14,286174029.0
2024-11-15,278060185.0
2024-11-16,258365264.0
2024-11-17,250236304.0
2024-11-18,242049875.0
2024-11-19,235564737.0
2024-11-20,239921138.0
2024-11-21,263079626.0
2024-11-22,258783423.0
2024-11-23,277771122.0
2024-11-24,279699839.0
2024-11-25,279380250.0
2024-11-26,273040474.0
2024-11-27,262350242.0
2024-11-28,309744426.0
2024-11-29,309040841.0
2024-11-30,311369009.0
2024-12-01,295772167.0
2024-12-02,296015398.0
2024-12-03,294477773.0
2024-12-04,304610980.0
2024-12-05,305309529.0
2024-12-06,304506982.0
2024-12-07,306555082.0
2024-12-08,306814016.0
2024-12-09,305931203.0
2024-12-10,308346650.0
2024-12-11,307913718.0
2024-12-12,306427186.0
2024-12-13,308120908.0
2024-12-14,349192200.0
2024-12-15,379781218.0
2024-12-16,380071371.0
2024-12-17,510619772.0
2024-12-18,598808824.0
2024-12-19,599076883.0
2024-12-20,595407186.0
2024-12-21,593033257.0
2024-12-22,585253087.0
2024-12-23,585606507.0
2024-12-24,584712178.0
2024-12-25,635276605.0
2024-12-26,634744247.0
2024-12-27,633499417.0
2024-12-28,635064903.0
2024-12-29,635452843.0
2024-12-30,634039032.0
2024-12-31,633222603.0
2025-01-01,627808419.0
2025-01-02,628315618.0
2025-01-03,644397435.0
2025-01-04,646613624.0
2025-01-05,646975356.0
2025-01-06,647076517.0
2025-01-07,656544049.0
2025-01-08,656933069.0
2025-01-09,660161384.0
2025-01-10,659900835.0
2025-01-11,658712915.0
2025-01-12,658706281.0
2025-01-13,658879104.0
2025-01-14,658608570.0
2025-01-15,657979864.0
2025-01-16,678101908.0
2025-01-17,678003132.0
2025-01-18,707449221.0
2025-01-19,727233824.0
2025-01-20,726083317.0
2025-01-21,726398881.0
2025-01-22,726146114.0
2025-01-23,731205376.0
2025-01-24,731561458.0
2025-01-25,751012744.0
2025-01-26,750028673.0
2025-01-27,749808757.0
2025-01-28,749084393.0
2025-01-29,749486181.0
2025-01-30,779535016.0
2025-01-31,789155602.0
2025-02-01,790049178.0
2025-02-02,793229531.0
2025-02-03,798273366.0
2025-02-04,796731615.0
2025-02-05,804656340.0
2025-02-06,817385675.0
2025-02-07,817098739.0
2025-02-08,820845308.0
2025-02-09,822014848.0
2025-02-10,819259762.0
2025-02-11,822550159.0
2025-02-12,820089511.0
2025-02-13,848935882.0
2025-02-14,848824450.0
2025-02-15,834060841.0
2025-02-16,834273873.0
2025-02-17,834989561.0
2025-02-18,834921576.0
2025-02-19,835885952.0
2025-02-20,836932835.0
2025-02-21,836917267.0
2025-02-22,843816859.0
2025-02-23,843474181.0
2025-02-24,843550758.0
2025-02-25,841923573.0
2025-02-26,832576805.0
2025-02-27,824037076.0
2025-02-28,823431913.0
2025-03-01,833133107.0
2025-03-02,829936382.0
2025-03-03,830916325.0
2025-03-04,833196252.0
2025-03-05,833347936.0
2025-03-06,833301196.0
2025-03-07,837929212.0
2025-03-08,840375860.0
2025-03-09,841528911.0
2025-03-10,842141560.0
2025-03-11,846301489.0
2025-03-12,846357580.0
2025-03-13,844547261.0
2025-03-14,841894930.0
2025-03-15,843987935.0
2025-03-16,844167053.0
2025-03-17,844506801.0
2025-03-18,848466425.0
2025-03-19,846959760.0
2025-03-20,858926235.0
2025-03-21,841987386.0
2025-03-22,851569415.0
2025-03-23,852143969.0
2025-03-24,852812529.0
2025-03-25,1020246728.0
2025-03-26,1037178888.0
2025-03-27,1046896754.0
2025-03-28,1045945393.0
2025-03-29,1048149985.0
2025-03-30,1047740284.0
2025-03-31,1047933007.0
2025-04-01,1037099646.0
2025-04-02,975911761.0
2025-04-03,975579940.0
2025-04-04,1028376138.0
2025-04-05,1025522554.0
2025-04-06,1020564363.0
2025-04-07,1022548977.0
2025-04-08,1023966030.0
2025-04-09,1021421849.0
2025-04-10,1019033939.0
2025-04-11,1034301512.0
2025-04-12,1021894906.0
2025-04-13,1023052704.0
2025-04-14,1024255542.0
2025-04-15,1022110385.0
2025-04-16,1068148388.0
2025-04-17,1091542585.0
2025-04-18,1085546915.0
2025-04-19,1085853991.0
2025-04-20,1085548063.0
2025-04-21,1085510515.0
2025-04-22,1100603021.0
2025-04-23,1109110588.0
2025-04-24,1108311150.0
2025-04-25,1110061453.0
2025-04-26,1111361193.0
2025-04-27,1108562618.0
2025-04-28,1107913452.0
2025-04-29,1109387802.0
2025-04-30,1109653768.0
2025-05-01,1105151876.0
2025-05-02,1105401223.0
2025-05-03,1106522842.0
2025-05-04,1106357005.0
2025-05-05,1106035315.0
2025-05-06,1105505256.0
2025-05-07,1105499001.0
2025-05-08,1104955400.0
2025-05-09,1105478830.0
2025-05-10,1125014021.0
2025-05-11,1145811421.0
2025-05-12,1145845861.0
2025-05-13,1148550222.0
2025-05-14,1158507306.0
2025-05-15,1158439998.0
2025-05-16,1189246149.0
2025-05-17,1193157559.0
2025-05-18,1192025729.0
2025-05-19,1207649445.0
2025-05-20,1229056336.0
2025-05-21,1228291127.0
2025-05-22,1229032034.0
2025-05-23,1223787924.0
2025-05-24,1244268839.0
2025-05-25,1248100487.0
2025-05-26,1252077824.0
2025-05-27,1252737549.0
2025-05-28,1249164343.0
2025-05-29,1251289054.0
2025-05-30,1287084170.0
2025-05-31,1305675054.0
2025-06-01,1305456954.0
2025-06-02,1304113976.0
2025-06-03,1306019444.0
2025-06-04,1307006230.0
2025-06-05,1320636873.0
2025-06-06,1322343935.0
2025-06-07,1321168726.0
2025-06-08,1320443251.0
2025-06-09,1320562201.0
2025-06-10,1318969349.0
2025-06-11,1304507871.0
2025-06-12,1332393430.0
2025-06-13,1234725651.0
2025-06-14,1239737360.0
2025-06-15,1178801389.0
2025-06-16,1243134926.0
2025-06-17,1245023144.0
2025-06-18,1247213766.0
2025-06-19,1245751660.0
2025-06-20,1244367445.0
2025-06-21,1244815513.0
2025-06-22,1245224007.0
2025-06-23,1249077029.0
2025-06-24,1247267519.0
2025-06-25,1235033501.0
2025-06-26,1258377803.0
2025-06-27,1168413224.0
2025-06-28,1166463131.0
2025-06-29,1176447039.0
2025-06-30,1179323871.0
2025-07-01,1168267723.0
2025-07-02,1222463219.0
2025-07-03,1243025652.0
2025-07-04,1240674047.0
2025-07-05,1260346219.0
2025-07-06,1257374386.0
2025-07-07,1282348154.0
2025-07-08,1304567300.0
2025-07-09,1301271194.0
2025-07-10,1349172243.0
2025-07-11,1345565325.0
2025-07-12,1335094402.0
2025-07-13,1335239013.0
2025-07-14,1335090240.0
2025-07-15,1357321260.0
2025-07-16,1352418993.0
2025-07-17,1362946656.0
2025-07-18,1408805147.0
2025-07-19,1397669495.0
2025-07-20,1387846861.0
2025-07-21,1381465882.0
2025-07-22,1401454810.0
2025-07-23,1347575855.0
2025-07-24,1345515350.0
2025-07-25,1342226575.0
2025-07-26,1328896525.0
2025-07-27,1376446339.0
2025-07-28,1375222745.0
2025-07-29,1405688906.0
2025-07-30,1405280670.0
2025-07-31,1410311494.0
2025-08-01,1404602400.0
2025-08-02,1357924272.0
2025-08-03,1358046180.0
2025-08-04,1354496034.0
2025-08-05,1325978642.0
2025-08-06,1323272398.0
2025-08-07,1271444218.0
2025-08-08,1228418436.0
2025-08-09,1220763242.0
2025-08-10,1218608510.0
2025-08-11,1223340129.0
2025-08-12,1225963214.0
2025-08-13,1249380261.0
2025-08-14,1250178663.0
2025-08-15,1194677020.0
2025-08-16,1192611854.0
2025-08-17,1192271748.0
2025-08-18,1188689350.0
2025-08-19,1199145483.0
2025-08-20,1245827843.0
2025-08-21,1245611521.0
2025-08-22,1252030983.0
2025-08-23,1251998495.0
2025-08-24,1148328372.0
2025-08-25,1153967839.0
2025-08-26,1114728737.0
2025-08-27,1114712586.0
2025-08-28,1108283226.0
2025-08-29,1088168408.0
2025-08-30,1123208429.0
2025-08-31,1122167570.0
2025-09-01,1146935523.0
2025-09-02,1155163885.0
2025-09-03,1165908999.0
2025-09-04,1135998474.0
2025-09-05,1138279620.0
2025-09-06,1223629591.0
2025-09-07,1222861207.0
2025-09-08,1219815279.0
2025-09-09,1151637592.0
2025-09-10,1184655019.0
2025-09-11,1180775237.0
2025-09-12,1183060356.0
2025-09-13,1179774910.0
2025-09-14,1173819432.0
2025-09-15,1182637591.0
2025-09-16,1187739712.0
2025-09-17,1192971489.0
2025-09-18,1192997487.0
2025-09-19,1231999688.0
