date,mc_usd
2019-04-16,10.0
2019-04-17,10.0
2019-04-18,50061197.0
2019-04-19,50061197.0
2019-04-20,50061197.0
2019-04-21,50061197.0
2019-04-22,50062198.0
2019-04-23,50062198.0
2019-04-24,100023263.0
2019-04-25,106531217.0
2019-04-26,106531217.0
2019-04-27,132563034.0
2019-04-28,138070766.0
2019-04-29,138070766.0
2019-04-30,138070766.0
2019-05-01,138070766.0
2019-05-02,138070766.0
2019-05-03,138070766.0
2019-05-04,138070766.0
2019-05-05,138070766.0
2019-05-06,138070766.0
2019-05-07,138070766.0
2019-05-08,138070766.0
2019-05-09,138070766.0
2019-05-10,63980209.0
2019-05-11,63980209.0
2019-05-12,63980209.0
2019-05-13,63980209.0
2019-05-14,63980209.0
2019-05-15,37948392.0
2019-05-16,37948392.0
2019-05-17,37948392.0
2019-05-18,37948392.0
2019-05-19,37948392.0
2019-05-20,37948392.0
2019-05-21,37948392.0
2019-05-22,37948392.0
2019-05-23,37948392.0
2019-05-24,37948392.0
2019-05-25,37948392.0
2019-05-26,37948392.0
2019-05-27,37948392.0
2019-05-28,37948392.0
2019-05-29,37948392.0
2019-05-30,37948392.0
2019-05-31,37948392.0
2019-06-01,37948392.0
2019-06-02,37948392.0
2019-06-03,37948392.0
2019-06-04,37948392.0
2019-06-05,37948392.0
2019-06-06,37948392.0
2019-06-07,37948392.0
2019-06-08,37948392.0
2019-06-09,37948392.0
2019-06-10,37948392.0
2019-06-11,37948392.0
2019-06-12,37948392.0
2019-06-13,37948392.0
2019-06-14,37948392.0
2019-06-15,37948392.0
2019-06-16,37948392.0
2019-06-17,37948392.0
2019-06-18,37948392.0
2019-06-19,37948392.0
2019-06-20,37948392.0
2019-06-21,37948392.0
2019-06-22,37948392.0
2019-06-23,37948392.0
2019-06-24,37948392.0
2019-06-25,37948392.0
2019-06-26,37948392.0
2019-06-27,37948392.0
2019-06-28,37948392.0
2019-06-29,37948392.0
2019-06-30,37948392.0
2019-07-01,37948392.0
2019-07-02,37948392.0
2019-07-03,37948392.0
2019-07-04,37948392.0
2019-07-05,37948392.0
2019-07-06,37948392.0
2019-07-07,37948392.0
2019-07-08,37948392.0
2019-07-09,37948392.0
2019-07-10,37948392.0
2019-07-11,37948392.0
2019-07-12,37948392.0
2019-07-13,88009579.0
2019-07-14,88009579.0
2019-07-15,88009579.0
2019-07-16,88009579.0
2019-07-17,88009579.0
2019-07-18,88009579.0
2019-07-19,100024264.0
2019-07-20,100024264.0
2019-07-21,100024264.0
2019-07-22,100024264.0
2019-07-23,100024264.0
2019-07-24,100024264.0
2019-07-25,100024264.0
2019-07-26,100024264.0
2019-07-27,100024264.0
2019-07-28,100024264.0
2019-07-29,100024264.0
2019-07-30,100024264.0
2019-07-31,107533442.0
2019-08-01,107533442.0
2019-08-02,107533442.0
2019-08-03,107533442.0
2019-08-04,107533442.0
2019-08-05,107533442.0
2019-08-06,107533442.0
2019-08-07,107533442.0
2019-08-08,112539560.0
2019-08-09,112539560.0
2019-08-10,112539560.0
2019-08-11,112539560.0
2019-08-12,112539560.0
2019-08-13,112539560.0
2019-08-14,112539560.0
2019-08-15,112539560.0
2019-08-16,112539560.0
2019-08-17,112539560.0
2019-08-18,112539560.0
2019-08-19,112539560.0
2019-08-20,112539560.0
2019-08-21,112539560.0
2019-08-22,112539560.0
2019-08-23,112539560.0
2019-08-24,112539560.0
2019-08-25,112539560.0
2019-08-26,112539560.0
2019-08-27,112539560.0
2019-08-28,112539560.0
2019-08-29,112539560.0
2019-08-30,112539560.0
2019-08-31,112539560.0
2019-09-01,112539560.0
2019-09-02,112539560.0
2019-09-03,112539560.0
2019-09-04,112539560.0
2019-09-05,112539560.0
2019-09-06,112539560.0
2019-09-07,112539560.0
2019-09-08,112539560.0
2019-09-09,112539560.0
2019-09-10,112539560.0
2019-09-11,112539560.0
2019-09-12,112539560.0
2019-09-13,112539560.0
2019-09-14,112539560.0
2019-09-15,112539560.0
2019-09-16,112539560.0
2019-09-17,112539560.0
2019-09-18,112539560.0
2019-09-19,112539560.0
2019-09-20,112539560.0
2019-09-21,112539560.0
2019-09-22,112539560.0
2019-09-23,112539560.0
2019-09-24,112539560.0
2019-09-25,112539560.0
2019-09-26,102527323.0
2019-09-27,102527323.0
2019-09-28,102527323.0
2019-09-29,102527323.0
2019-09-30,108534665.0
2019-10-01,113540784.0
2019-10-02,119548127.0
2019-10-03,121550574.0
2019-10-04,134165993.0
2019-10-05,138170888.0
2019-10-06,139672724.0
2019-10-07,161086496.0
2019-10-08,162588332.0
2019-10-09,165592003.0
2019-10-10,171098733.0
2019-10-11,186817946.0
2019-10-12,194327124.0
2019-10-13,194327124.0
2019-10-14,196830183.0
2019-10-15,196830183.0
2019-10-16,196830183.0
2019-10-17,196830183.0
2019-10-18,216854658.0
2019-10-19,246891370.0
2019-10-20,254901160.0
2019-10-21,279931753.0
2019-10-22,304962346.0
2019-10-23,334999058.0
2019-10-24,451141011.0
2019-10-25,631861894.0
2019-10-26,712955009.0
2019-10-27,774013637.0
2019-10-28,818053464.0
2019-10-29,818053464.0
2019-10-30,818053464.0
2019-10-31,833071820.0
2019-11-01,833071820.0
2019-11-02,837073712.0
2019-11-03,837073712.0
2019-11-04,845584113.0
2019-11-05,845584113.0
2019-11-06,845584113.0
2019-11-07,845584113.0
2019-11-08,845584113.0
2019-11-09,845584113.0
2019-11-10,845584113.0
2019-11-11,845584113.0
2019-11-12,845584113.0
2019-11-13,845584113.0
2019-11-14,845584113.0
2019-11-15,845584113.0
2019-11-16,845584113.0
2019-11-17,845584113.0
2019-11-18,845584113.0
2019-11-19,845584113.0
2019-11-20,845584113.0
2019-11-21,845584113.0
2019-11-22,845584113.0
2019-11-23,875620825.0
2019-11-24,875620825.0
2019-11-25,875620825.0
2019-11-26,875620825.0
2019-11-27,875620825.0
2019-11-28,877623273.0
2019-11-29,877623273.0
2019-11-30,877623273.0
2019-12-01,877623273.0
2019-12-02,877623273.0
2019-12-03,877623273.0
2019-12-04,877623273.0
2019-12-05,877623273.0
2019-12-06,877623273.0
2019-12-07,877623273.0
2019-12-08,877623273.0
2019-12-09,877623273.0
2019-12-10,877623273.0
2019-12-11,917672222.0
2019-12-12,917672222.0
2019-12-13,917672222.0
2019-12-14,917672222.0
2019-12-15,917672222.0
2019-12-16,917672222.0
2019-12-17,917672222.0
2019-12-18,917672222.0
2019-12-19,917672222.0
2019-12-20,917672222.0
2019-12-21,917672222.0
2019-12-22,917672222.0
2019-12-23,917672222.0
2019-12-24,917672222.0
2019-12-25,917672222.0
2019-12-26,917672222.0
2019-12-27,917672222.0
2019-12-28,917672222.0
