date,mc_usd
2023-05-06,1925548420.0
2023-05-07,1935123718.0
2023-05-08,1942518180.0
2023-05-09,1932819939.0
2023-05-10,1951943953.0
2023-05-11,1916959334.0
2023-05-12,1937804416.0
2023-05-13,1858566102.0
2023-05-14,1862184983.0
2023-05-15,1855476693.0
2023-05-16,1878958129.0
2023-05-17,1896450827.0
2023-05-18,1868407012.0
2023-05-19,1874115107.0
2023-05-20,1860421614.0
2023-05-21,1862920427.0
2023-05-22,1852081686.0
2023-05-23,1837291054.0
2023-05-24,1839659639.0
2023-05-25,1849221991.0
2023-05-26,1838702888.0
2023-05-27,1847408345.0
2023-05-28,1852334690.0
2023-05-29,1851012721.0
2023-05-30,1836265619.0
2023-05-31,1853282451.0
2023-06-01,1845135543.0
2023-06-02,1822559365.0
2023-06-03,1811146170.0
2023-06-04,1825505431.0
2023-06-05,1827313265.0
2023-06-06,1833835752.0
2023-06-07,1847670350.0
2023-06-08,1843573072.0
2023-06-09,1847957589.0
2023-06-10,1847499868.0
2023-06-11,1849979461.0
2023-06-12,1860939659.0
2023-06-13,1875914795.0
2023-06-14,1842403071.0
2023-06-15,1812210771.0
2023-06-16,1814223776.0
2023-06-17,1792455951.0
2023-06-18,1794632688.0
2023-06-19,1792193914.0
2023-06-20,1777445366.0
2023-06-21,1771881464.0
2023-06-22,1768831999.0
2023-06-23,1750695267.0
2023-06-24,1752943797.0
2023-06-25,1761022776.0
2023-06-26,1768723992.0
2023-06-27,1741576895.0
2023-06-28,1753088759.0
2023-06-29,1762753491.0
2023-06-30,1761621024.0
2023-07-01,1743854346.0
2023-07-02,1747502959.0
2023-07-03,1757809940.0
2023-07-04,1760099249.0
2023-07-05,1757851644.0
2023-07-06,1741005977.0
2023-07-07,1771108232.0
2023-07-08,1770762622.0
2023-07-09,1779875974.0
2023-07-10,1788641480.0
2023-07-11,1749687654.0
2023-07-12,1762322522.0
2023-07-13,1744732631.0
2023-07-14,1758824804.0
2023-07-15,1760877957.0
2023-07-16,1763121308.0
2023-07-17,1780251895.0
2023-07-18,1790340403.0
2023-07-19,1770166458.0
2023-07-20,1753618771.0
2023-07-21,1748190782.0
2023-07-22,1750452434.0
2023-07-23,1756354919.0
2023-07-24,1763761518.0
2023-07-25,1763342190.0
2023-07-26,1751119023.0
2023-07-27,1760635179.0
2023-07-28,1755327250.0
2023-07-29,1726839700.0
2023-07-30,1727483383.0
2023-07-31,1732834326.0
2023-08-01,1726267304.0
2023-08-02,1723493174.0
2023-08-03,1709569846.0
2023-08-04,1699143644.0
2023-08-05,1687840171.0
2023-08-06,1675607420.0
2023-08-07,1682719491.0
2023-08-08,1690082523.0
2023-08-09,1697919463.0
2023-08-10,1701953612.0
2023-08-11,1709418058.0
2023-08-12,1700347621.0
2023-08-13,1700435535.0
2023-08-14,1702926841.0
2023-08-15,1691773861.0
2023-08-16,1673134198.0
2023-08-17,1559714116.0
2023-08-18,1566415399.0
2023-08-19,1583015209.0
2023-08-20,1583130084.0
2023-08-21,1583932871.0
2023-08-22,1587710474.0
2023-08-23,1591794974.0
2023-08-24,1548113334.0
2023-08-25,1551445088.0
2023-08-26,1557041460.0
2023-08-27,1554310857.0
2023-08-28,1559527046.0
2023-08-29,1541928405.0
2023-08-30,1543759994.0
2023-08-31,1540970700.0
2023-09-01,1536097611.0
2023-09-02,1523212191.0
2023-09-03,1521418549.0
2023-09-04,1528700848.0
2023-09-05,1531149066.0
2023-09-06,1546972742.0
2023-09-07,1545294639.0
2023-09-08,1554015894.0
2023-09-09,1562569610.0
2023-09-10,1564659977.0
2023-09-11,1575759593.0
2023-09-12,1554647587.0
2023-09-13,1574043040.0
2023-09-14,1579040080.0
2023-09-15,1592655679.0
2023-09-16,1597408114.0
2023-09-17,1608649565.0
2023-09-18,1618149490.0
2023-09-19,1626135344.0
2023-09-20,1626515264.0
2023-09-21,1634171864.0
2023-09-22,1628845537.0
2023-09-23,1656755582.0
2023-09-24,1662922964.0
2023-09-25,1664518116.0
2023-09-26,1665485318.0
2023-09-27,1647292163.0
2023-09-28,1665303456.0
2023-09-29,1643943794.0
2023-09-30,1644655592.0
2023-10-01,1646989668.0
2023-10-02,1662891261.0
2023-10-03,1663422747.0
2023-10-04,1665417102.0
2023-10-05,1677483531.0
2023-10-06,1659132366.0
2023-10-07,1667958477.0
2023-10-08,1672295566.0
2023-10-09,1670740285.0
2023-10-10,1672810337.0
2023-10-11,1673492584.0
2023-10-12,1681151342.0
2023-10-13,1664130178.0
2023-10-14,1679244770.0
2023-10-15,1680865103.0
2023-10-16,1684912677.0
2023-10-17,1694241804.0
2023-10-18,1693738755.0
2023-10-19,1682651675.0
2023-10-20,1674779930.0
2023-10-21,1666622942.0
2023-10-22,1681930898.0
2023-10-23,1689107440.0
2023-10-24,1706078570.0
2023-10-25,1729795967.0
2023-10-26,1737999469.0
2023-10-27,1758055290.0
2023-10-28,1764678466.0
2023-10-29,1780421357.0
2023-10-30,1777283982.0
2023-10-31,1760582627.0
2023-11-01,1764677355.0
2023-11-02,1771679403.0
2023-11-03,1758822069.0
2023-11-04,1779455078.0
2023-11-05,1788694222.0
2023-11-06,1809676338.0
2023-11-07,1812105271.0
2023-11-08,1795543661.0
2023-11-09,1776308207.0
2023-11-10,1801449803.0
2023-11-11,1825220354.0
2023-11-12,1833601266.0
2023-11-13,1822356558.0
2023-11-14,1836612998.0
2023-11-15,1846769520.0
2023-11-16,1817968671.0
2023-11-17,1828076883.0
2023-11-18,1802060397.0
2023-11-19,1807177971.0
2023-11-20,1825585971.0
2023-11-21,1849982174.0
2023-11-22,1842754479.0
2023-11-23,1816642616.0
2023-11-24,1831244600.0
2023-11-25,1844070217.0
2023-11-26,1852278571.0
2023-11-27,1865366566.0
2023-11-28,1872365291.0
2023-11-29,1868903408.0
2023-11-30,1878842608.0
2023-12-01,1896072670.0
2023-12-02,1881474307.0
2023-12-03,1884334347.0
2023-12-04,1888505097.0
2023-12-05,1900272014.0
2023-12-06,1896972939.0
2023-12-07,1918091279.0
2023-12-08,1923385663.0
2023-12-09,1924493607.0
2023-12-10,1933330516.0
2023-12-11,1941708922.0
2023-12-12,1930045345.0
2023-12-13,1950292699.0
2023-12-14,1945578408.0
2023-12-15,1961577958.0
2023-12-16,1956845515.0
2023-12-17,1950549044.0
2023-12-18,1949948828.0
2023-12-19,1926391097.0
2023-12-20,1937572887.0
2023-12-21,1934191017.0
2023-12-22,1945065287.0
2023-12-23,1944775481.0
2023-12-24,1953018466.0
2023-12-25,1966090278.0
2023-12-26,1945182710.0
2023-12-27,1954461937.0
2023-12-28,1968904341.0
2023-12-29,1971465045.0
