unix_time,date_time,Raydium,Orca,Aldrin,Step,Saber,Mercurial,Lifinity,Crema,Cropper,Saros,Others,Penguin,Onemoon,Cykura,Serum,Serum Swap,Swim,Dooar,Marinade,Symmetry,Goosefx,Invariant,Dradex Swap,Raydium Clamm,Openbook,Openbook Swap,Meteora,Jupiter Limit Order,Oasis,Phoenix,Fluxbeam,Lido,Jito,Solblaze,Jpool,Jupiter Dca,Meteora Dlmm,Sanctum,Openbook V2,Stake Pool,Raydium Cp,1intro,Jupiter Perp,Pump.fun,Stabble,Jupiterz,Solfi,Dexlab,Zerofi,Pump AMM,Jupiter Limit Order V2,Meteora Dynamic Bonding Curve,Raydium Launchlab,Heaven,Tesserav,Humidifi,Defituna,Solfi V2,Goonfi,Obric V2,Aquifer,Alphaq,Pancakeswap V3,Manifest,Goonfi V2,Bisonfi,Jupiter Lend Earn,Scorch
1672963200,06-01-2023,15587788.47500444,70737499.48823865,0,0,7942357.482784909,1785420.404993214,5499545.329078737,0,0,1344894.7037423346,1224512.5248285467,0,0,0,0,0,0,521622.32895600004,0,0,0,0,0,4941526.299568557,4083568.958295821,3855084.811006275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673049600,07-01-2023,7508892.809940865,33886756.1541294,0,0,4709551.428077688,991395.4855771664,2451075.6603440642,0,0,387462.9846489399,727330.2777243264,0,0,0,0,0,0,0,815175.5912210684,0,0,0,0,2021616.080369665,1511351.4132010003,1452526.6225165955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673136000,08-01-2023,22939568.13187709,35823255.189902,0,0,5462409.102911953,1095833.2896405952,4216866.678113126,0,0,323202.09689789714,628158.3644571598,0,0,0,0,0,0,381169.228233,0,0,0,0,0,6076462.860156241,2909178.84655544,2664283.118142041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673222400,09-01-2023,16641689.979366325,52244907.56526966,0,0,9689238.951214263,1405533.6885238118,11778230.295838965,0,0,0,1583553.4296371627,0,0,0,0,0,0,873733.87635,0,0,0,0,0,13402999.608568944,5351011.415009104,4609597.023919141,0,726456.8739698951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673308800,10-01-2023,10007214.997843929,32829897.7330293,0,0,4940369.106553133,944531.8105448777,7692176.323970518,0,0,0,870180.7316325087,0,0,0,0,0,0,563124.924086,192689.87019436015,0,0,0,0,5720808.407607645,2634364.130865926,2319050.128064349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673395200,11-01-2023,14604564.238901604,28868042.540486272,0,0,4547569.445945875,799383.8924070757,5645916.499868674,0,0,0,1860818.1303790945,0,0,0,0,0,0,657617.0959109998,696953.2300183013,0,0,0,0,3882917.982445657,2722871.411759551,2405331.0164335673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673481600,12-01-2023,7868063.938439974,39774896.35922015,0,0,5555070.880520657,932195.4862241154,8129481.118509392,0,0,0,1260345.5431571207,0,0,0,0,0,0,596085.0178190001,297536.8719149991,0,0,0,0,4280851.839633828,3042662.0300796274,2828352.037011469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673568000,13-01-2023,6689438.902513515,31531825.24429919,0,0,5225744.065957119,904275.7030237544,4414739.922560282,0,0,0,968437.2720618162,0,0,0,0,0,0,672103.9694689999,0,0,0,348191.6156154135,0,4121085.232979704,3205989.9680888266,2515617.593151477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673654400,14-01-2023,20549115.878551695,80174429.27930908,0,0,27756830.705868896,3473704.109301543,8351752.992948478,0,0,0,3860398.4953994164,0,0,0,0,0,0,2412445.7878329996,1448165.3520929522,0,0,0,0,11728496.12270651,7540629.33664945,6530752.805463176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673740800,15-01-2023,16569817.36851455,51690238.572476685,0,0,9470659.47318457,1465045.6499076453,7990814.572339411,0,0,0,1595462.6464149256,0,0,0,0,0,0,1222399.744417,0,0,0,0,0,4451927.500361995,4337203.634548063,4093878.3789012544,342397.7428405755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673827200,16-01-2023,10246716.411246525,45225045.93746093,0,0,8691360.358510798,1749089.533184591,7978558.845977319,0,0,0,1325172.5797877526,0,0,0,0,0,0,789577.0005420003,0,0,0,0,0,4063262.296115049,5546818.948400482,5350234.571380666,273536.9165569153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673913600,17-01-2023,8005843.369396546,30563140.54415639,0,0,4235141.060948353,1550510.8924794616,3562141.1375867752,0,0,0,1034504.9175818452,0,0,0,0,0,0,608780.4531610002,0,0,0,199228.68007398307,0,2962898.8548287894,4690096.748074651,4480552.025812756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674000000,18-01-2023,10021756.242404554,61317509.26619806,0,0,14443027.569690058,1869836.6454092157,7884594.936563466,0,0,0,2043548.6314581977,0,0,0,0,0,0,743275.7254500003,0,0,0,0,0,5869131.40055004,8385538.112798032,7815269.24290701,0,627852.3931830392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674086400,19-01-2023,7539041.6020866465,25224440.004802313,0,0,3818025.681452845,588303.7922750849,5378095.828346523,0,0,0,1448100.7846121427,0,0,0,0,0,0,518365.9146119999,0,0,0,0,0,2573321.0579660744,4083776.569811817,3773719.665067331,0,1130776.1671178145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674172800,20-01-2023,6999633.211369964,33311842.71362655,0,0,4545341.310156622,785762.5039483277,7818475.3338116575,0,0,0,1565154.3762081414,0,0,0,0,0,0,1053151.867603,0,0,0,0,0,3630124.883568452,6303027.983571269,5725131.170221125,0,574216.7336930943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674259200,21-01-2023,6662039.187138487,40384171.15304937,0,0,5752974.188368407,957770.3978716987,7883150.322012542,0,0,0,1416339.39025302,0,0,0,0,0,0,831574.4071059999,1153480.3820414988,0,0,0,0,4247859.40741015,6095822.8538645,5424677.969510622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674345600,22-01-2023,7650597.271357248,26070423.872095052,0,0,4033527.2777103256,963519.4485782816,5564399.775046414,0,0,0,935712.283113159,0,0,0,0,0,0,771150.792305,0,0,0,0,0,2968767.9301960273,5092319.874390714,4582013.978925865,228922.0084565737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674432000,23-01-2023,10687777.681897981,54127290.62729312,0,0,9395759.863411095,7390728.682601239,3937663.3639224423,0,0,0,1710169.3149548091,0,0,0,0,0,824433.2717752173,1882649.6547680001,0,0,0,0,0,5886999.295640437,4843215.715301762,4551511.870350897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674518400,24-01-2023,5977945.89238815,25225107.16432966,0,0,5615830.285520267,5578395.763330711,4979965.793873756,0,0,0,1744015.3641702894,0,0,0,0,0,0,720315.8446849999,778959.2056816486,0,0,0,0,2908801.6392297773,3811605.723810932,3558536.7139577633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674604800,25-01-2023,6109221.547071822,34548852.34042031,0,0,4558866.109787247,1661270.8220179158,7390642.579820986,0,0,0,1263732.491614863,0,0,0,0,0,0,751193.37951,386126.5284232884,0,0,0,0,4098346.089413391,5370047.273912245,4749975.760981503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674691200,26-01-2023,6224396.640502338,28191156.596254323,0,0,4229941.08648027,1414569.267683179,4699382.04865398,0,0,0,926747.9787944261,0,0,0,0,0,0,1158983.470079,0,0,0,0,0,3944565.2753833816,5945253.106030849,5444769.255691123,0,303247.77641808556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674777600,27-01-2023,5853087.005896636,22599156.13168775,0,0,3969441.8889968307,2568936.3059712155,4598132.333525596,0,0,0,686649.7111223203,0,0,0,0,0,0,1389427.879277,0,0,0,306680.53617145977,0,2682071.465816253,3589273.5625848784,3330869.410139198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674864000,28-01-2023,5463659.5306201875,16491653.975918557,0,0,2888796.5220799404,1249143.747843671,3364935.1443168907,0,0,0,583941.3500549418,0,0,0,0,0,0,630958.325555,0,0,0,0,0,1745174.4713413175,2946383.08049071,2748196.1242796225,0,140758.4232267381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674950400,29-01-2023,7108593.578026103,30402602.52420432,0,0,4716417.370490568,1532104.6408422678,5410612.89889752,0,0,0,1198473.104396825,0,0,0,0,0,0,643925.6770550001,0,0,0,295642.3950677236,0,2869179.336452103,6051512.631949341,5522444.443484626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675036800,30-01-2023,14416134.798544299,30101889.69984504,0,0,4016628.858603376,1157278.6499449932,6625464.0225432,0,0,0,1307576.8209375471,0,0,0,0,0,0,675958.6674099999,0,0,0,284765.3338367426,0,2741885.204288776,5959596.175927364,5348711.682453051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675123200,31-01-2023,3830350.839397336,19192825.458998434,0,0,2012527.912008962,1122945.1906386993,3037682.437418212,0,0,0,746447.4056133308,0,0,0,0,0,0,557005.229026,429934.233647186,0,0,0,0,1920434.1019737823,2855548.5373298596,2626757.7757578357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675209600,01-02-2023,5229296.967906055,36011580.04664019,0,0,3788872.938927559,1243850.9838442353,6937525.090087397,0,0,0,1323494.1934050564,0,0,0,0,0,0,1022852.3300000002,0,0,0,0,0,3034358.024170122,6514453.427163058,5904631.297908536,0,487201.7636887198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675296000,02-02-2023,5307845.0059602475,30839784.345850155,0,0,4115038.500977856,1581635.40239796,5925805.927017826,0,0,0,1070819.071989581,0,0,0,0,0,0,730389.55783,0,0,0,216489.1337688842,0,2387656.20691268,5586394.695456234,5121888.232762307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675382400,03-02-2023,5029883.565907458,23836974.61542439,0,0,2961437.5183623,1106432.76309664,3739450.967779226,0,0,0,761413.0087037331,0,0,0,0,0,0,571263.2208519998,0,0,0,240600.36836304134,0,2058190.9632178769,4251533.611232515,3854784.6989587676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675468800,04-02-2023,9930003.185475742,18014681.978195913,0,0,2207944.396116994,613758.4714667321,1958996.644835298,0,0,0,610788.686115257,0,0,0,0,0,0,608793.3280220001,0,0,0,0,0,1233671.6247909903,4011668.972889011,3830469.357394421,0,233469.17851330887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675555200,05-02-2023,8320110.017215881,21781026.224969495,0,0,3899802.1500450764,824410.0148650189,4211878.7914477205,0,0,0,601390.417664696,0,0,0,0,0,0,652541.483485,0,0,0,0,0,1647811.848899699,4378239.919050936,4173750.3047064855,161888.11263256904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675641600,06-02-2023,3821107.1634127554,16818398.786936343,0,0,3034317.2803466786,851758.2259999608,3091769.9225100004,0,0,0,574365.6368087654,0,0,0,0,0,0,563266.952816,322273.245226083,0,0,0,0,1292119.3404616895,3462574.550738131,3298121.9659985774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675728000,07-02-2023,8967333.1851234,21945733.7409481,0,0,3705204.8753645215,1026612.5428891522,4642045.315996541,0,0,0,772796.6282829618,0,0,0,0,0,0,532090.2242079999,0,0,0,301927.2631482537,0,1816878.731869983,3994436.431440591,3567689.3204960986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675814400,08-02-2023,7069553.533284333,21290154.81951719,0,0,3720244.5432953457,1359559.8624112895,3747179.392315131,0,0,0,1058573.3776109745,0,0,0,0,0,0,565682.105118,0,0,0,380009.3056287552,0,2176695.2568537425,4022464.8961032517,3717191.015895714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675900800,09-02-2023,5446432.485795889,26673845.71490826,0,0,5740237.64141071,2755057.539108377,7559314.315040955,0,0,0,1635370.8746351013,0,0,0,0,0,0,701720.2584490001,454281.6161537747,0,0,0,0,3094533.052261913,5246261.513483072,4904226.039035332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675987200,10-02-2023,4370621.517825246,30055179.512977906,0,0,6696734.382451853,11185940.235461062,4493643.623624926,0,0,0,1665241.0873844489,0,0,0,0,0,653181.3849509005,540354.5126400001,0,0,0,0,0,2934501.3987470176,4604227.098186432,4314277.226822461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676073600,11-02-2023,2233761.1687027565,10842762.245953277,0,0,2481912.861760068,1052162.4932811465,1678303.7097889015,0,0,0,515763.609013063,0,0,0,0,0,0,490753.660247,0,0,0,0,0,1004951.0227952304,1807669.7953273708,1724231.501866086,0,150621.12300660377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676160000,12-02-2023,3874425.117815476,15212671.109037211,0,0,2892557.753199261,1803937.0704897414,3888023.0111119957,0,0,0,990925.711903847,0,0,0,0,0,0,453395.99344400014,297100.70813864993,0,0,0,0,1690088.6034688856,2491565.5870530857,2183533.4229924325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676246400,13-02-2023,4366296.752591394,23672808.99337352,0,0,6352124.365639069,3241594.742371232,6208530.77209117,0,0,0,1549867.454176691,0,0,0,0,0,0,492250.2277329999,0,0,0,0,0,2087149.7645454665,4195550.878509242,3750784.012365617,0,2059961.7715274973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676332800,14-02-2023,4066375.8284991677,28495586.478096154,0,0,4557856.325021127,2312599.1484767916,8520477.670808274,0,0,0,1119949.0926592725,0,0,0,0,0,0,440849.5219750001,0,0,0,0,0,2169077.6307657436,3477258.011318429,3336368.711726161,0,1631767.949452537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676419200,15-02-2023,4325208.780030587,21772431.389050744,0,0,3068343.710556525,2743970.7170979413,8134280.566895849,0,0,0,677659.5168975727,0,0,0,0,0,0,583884.8295949999,0,0,0,0,0,1929470.3392325863,4485471.945843462,4226567.042107181,0,340352.810366179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676505600,16-02-2023,5001944.218249746,33826161.19272961,0,0,5066482.060800943,4692955.825571917,9576834.525024325,0,0,0,1043491.3743589245,0,0,0,0,0,0,647147.3110089999,0,0,0,0,0,2794611.163213638,5587954.392172869,5313446.626207318,0,1345888.8484398639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676592000,17-02-2023,3474571.7840708895,22739861.375337858,0,0,2471210.3019886436,2264537.9096535696,4793719.871899645,0,0,0,577757.7762790064,0,0,0,0,0,0,464054.2246239999,0,0,0,0,0,1868981.0025135088,4378246.27248714,4131795.352489551,0,1646537.1208104067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676678400,18-02-2023,4066018.5762562333,22979708.330688722,0,0,3487501.2443042747,3076558.2695879126,2659999.719880764,0,0,0,724852.0756991524,0,0,0,0,0,0,1329976.2440189992,0,0,0,0,0,1623303.4704363022,2861781.440739248,2685980.6102075777,0,514378.56266777887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676764800,19-02-2023,5889316.751373887,36974415.13667793,0,0,6316717.072561029,4060049.895449331,10395823.818397176,0,0,0,1145393.353097776,0,0,0,0,0,0,4023899.5242799986,0,0,0,430021.34763915406,0,3356382.947815163,4171864.5715593407,3744543.9682057756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676851200,20-02-2023,5850636.032349703,36291308.602183744,0,0,5018862.584381878,3684574.195567432,12889588.079210298,0,0,0,1212989.5097471355,0,0,0,0,0,0,1786282.701323,0,0,0,0,0,4219582.155268229,6434851.713129856,5870904.665856141,0,1365865.1669096837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676937600,21-02-2023,5003730.864206253,36537644.297435954,0,0,4423942.895912903,3132534.4575521424,10038597.818154123,0,0,0,1233558.7780261391,0,0,0,0,0,0,872736.5293030001,0,0,0,0,0,3435090.084458717,4240799.962304679,3880256.9981909203,0,1190068.1882288326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677024000,22-02-2023,4201305.0930587575,27551901.891091645,0,0,3660100.1681914544,3473940.7624090686,10274973.662125815,0,0,0,1403202.4481246236,0,0,0,0,0,0,835124.9746120002,0,0,0,0,0,3091103.525430572,4694592.597833823,3913187.1002904046,0,506353.3154443998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677110400,23-02-2023,4528180.436273472,19509061.949508213,0,0,2462558.497231273,2141244.5638479795,6354645.433295449,0,0,0,770697.6757826433,0,0,0,0,0,0,640202.3217680001,0,0,0,0,0,2308511.8315011496,3259369.7976732343,2849286.000880004,0,327018.68570092134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677196800,24-02-2023,4976330.256701792,26971987.93955194,0,0,3693952.952095167,2739290.027422427,7912929.753135316,0,0,0,1123303.435756992,0,0,0,0,0,0,729549.9502489999,0,0,0,0,0,2871157.0059174597,3744137.004977698,3420990.6798682557,0,502067.4498341614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677283200,25-02-2023,632740.9862219637,3411094.072357117,0,0,474211.9871165523,160302.14531948292,1019046.8169801394,0,0,0,101867.64731553981,0,0,0,0,0,0,101203.46562799999,0,0,0,44337.40758414283,0,356811.6951733315,608348.2847742036,581664.7609941502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677369600,26-02-2023,2641921.433572254,15737833.90215553,0,0,2279064.278570001,2023054.409230574,4138909.923606024,0,0,0,586350.5290476134,0,0,0,0,0,0,766723.3472580002,143929.74923817127,0,0,0,0,1702139.3322787315,2373789.571709712,2125968.3918153695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677456000,27-02-2023,2745447.6894958382,15914099.466055881,0,0,2245727.383017012,1725018.1218415143,4232356.239768427,0,0,0,696051.5415826656,0,0,0,0,0,0,825167.1872429999,173934.1262083047,0,0,0,0,1822513.4785913117,2369924.5905619515,2105234.246853906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677542400,28-02-2023,4381012.962085571,16192170.030497015,0,0,2828303.7997860094,1477001.569117475,4181856.7711025523,0,0,0,586173.9245107482,0,0,0,0,0,0,634081.5917100001,0,0,0,0,0,1769568.5856315948,2804743.1686391872,2565828.8878191663,0,284840.9062390586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677628800,01-03-2023,2567781.2198262797,15827254.967655897,0,0,1981263.626849663,1548124.2488084892,3438520.6542093595,0,0,199572.53677391284,613037.4562825126,0,0,0,0,0,0,547977.5177259999,0,0,0,0,0,2070093.700387285,2322514.2716394197,2058673.1076399162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677715200,02-03-2023,4760445.490782678,13876111.76309841,0,0,3278537.699184211,1876833.465211361,2991108.434767055,0,0,0,802992.2192245437,0,0,0,0,0,0,846741.3525379999,0,0,0,0,0,2244037.9381431094,1768074.2212605723,1613570.82719004,233617.7765298072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677801600,03-03-2023,3808360.724052089,18397845.521554768,0,0,3971779.0529976403,1401775.0356859863,4574273.002907858,0,0,0,940675.1215098682,0,0,0,0,0,0,814535.8664640001,0,0,0,0,0,2442572.947981781,2909160.334387871,2553228.5550634107,0,1614422.117038984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677888000,04-03-2023,1922333.119383682,12566254.3206769,0,0,1352794.1572603413,680845.2246967885,2618769.322481812,0,0,0,742579.2284970557,0,0,0,0,0,0,484469.67290799995,3433438.1301870174,0,0,0,0,1420620.6040868964,2063005.4546018925,1778153.4794466253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677974400,05-03-2023,1961609.0729489664,12762494.315300435,0,0,1327236.6720252647,963169.1715154903,2545880.3246494816,0,0,0,477379.7168420379,0,0,0,0,0,0,524382.139214,0,0,0,0,0,1488493.934866948,1724557.3361129118,1350078.4102679433,0,716561.9825475613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678060800,06-03-2023,2062104.2030591273,10234161.988627026,0,0,2092485.2842096519,1019303.6229573583,2822350.3839027886,0,0,0,503938.078804325,0,0,0,0,0,0,528556.399707,0,0,0,0,0,1646197.178358051,1404820.6826406883,1124548.0907216384,156540.4033513307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678147200,07-03-2023,2627326.7031120434,17882980.085334875,0,0,2739126.2596995356,1367384.4053332144,5808814.363599965,0,0,0,891287.5049213235,0,0,0,0,0,0,735798.2925770001,0,0,0,0,0,1607821.5543923639,2393984.870420313,2020169.316989195,306101.6885603535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678233600,08-03-2023,4656799.674732407,19225694.774581455,0,0,3883409.0321568768,2033658.4131274675,7069931.736304703,0,0,0,1089549.5384778008,0,0,0,0,0,0,584419.8949679999,0,0,0,0,0,2015859.2999152006,3408195.5163799836,2925280.2789192745,477649.6122960742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
