date,coin,volume_usd,trade_count,active_traders
2026-02-05,xyz:CL,7369450.876018,2066,263
2026-02-05,xyz:NATGAS,7281914.38769,2977,334
2026-02-05,xyz:META,7101946.38191,2796,301
2026-02-05,xyz:CRCL,6369444.070905,7990,299
2026-02-05,xyz:MSFT,5985925.77597,3126,373
2026-02-05,xyz:NFLX,4805604.906033,2300,236
2026-02-05,xyz:ORCL,4773983.88747,4043,315
2026-02-05,xyz:RIVN,3699943.39776,782,61
2026-02-05,xyz:EUR,2877761.10711,2684,243
2026-02-05,xyz:JPY,2211956.7361,3073,288
2026-02-05,xyz:USAR,1399169.09974,2193,106
2026-02-05,xyz:BABA,829885.72458,662,98
2026-02-05,xyz:TSM,772423.34923,535,81
2026-02-05,xyz:URNM,711169.99115,1580,199
2026-02-05,xyz:CRWV,299956.83625,416,65
2026-02-06,xyz:SILVER,1785397540.93529,296813,5772
2026-02-06,xyz:XYZ100,368586734.1196,237102,4235
2026-02-06,xyz:GOLD,160253557.30808,55209,3146
2026-02-06,xyz:COPPER,37488157.445916,12643,766
2026-02-06,xyz:TSM,28754902.89436,3403,176
2026-02-06,xyz:MSTR,23008221.34988,19431,1031
2026-02-06,xyz:NVDA,22277699.51116,17530,975
2026-02-06,xyz:TSLA,20235173.34774,19595,894
2026-02-06,xyz:GOOGL,18049789.06657,14529,691
2026-02-06,xyz:AMZN,17086989.28293,10568,859
2026-02-06,xyz:SNDK,17033904.87282,5080,473
2026-02-06,xyz:MU,15562645.21784,8744,438
2026-02-06,xyz:HOOD,14766253.631651,14322,403
2026-02-06,xyz:PLTR,11833445.1875,8694,392
2026-02-06,xyz:COIN,11017203.86226,6243,373
2026-02-06,xyz:INTC,9408531.36076,5995,293
2026-02-06,xyz:PLATINUM,8303693.06995,10522,254
2026-02-06,xyz:MSFT,7427341.34717,5156,331
2026-02-06,xyz:AMD,6747247.66193,2150,239
2026-02-06,xyz:AAPL,5855009.04002,4254,315
2026-02-06,xyz:NATGAS,5585528.33271,1800,192
2026-02-06,xyz:USAR,5086023.87686,927,80
2026-02-06,xyz:EUR,4404664.38947,3359,210
2026-02-06,xyz:META,3869736.68057,4306,242
2026-02-06,xyz:CRCL,3862149.959527,7074,246
2026-02-06,xyz:CL,3760920.042703,1587,218
2026-02-06,xyz:ORCL,3479237.53726,3278,187
2026-02-06,xyz:NFLX,2332080.401649,890,161
2026-02-06,xyz:RIVN,1922122.80307,394,54
2026-02-06,xyz:JPY,1691188.7406,2226,251
2026-02-06,xyz:BABA,1501702.51078,2562,100
2026-02-06,xyz:URNM,398388.25416,521,114
2026-02-06,xyz:CRWV,350338.27517,166,49
2026-02-07,xyz:XYZ100,40644694.3088,87750,1940
2026-02-07,xyz:SILVER,15219504.95123,23150,1593
2026-02-07,xyz:GOLD,14848560.75397,13559,1205
2026-02-07,xyz:MSTR,5124139.54792,11370,669
2026-02-07,xyz:TSM,4120062.55716,328,53
2026-02-07,xyz:COPPER,2116851.405852,3418,240
2026-02-07,xyz:AMZN,1409397.10317,3651,234
2026-02-07,xyz:CRCL,1372988.94175,1797,144
2026-02-07,xyz:CRWV,1329808.87436,1240,132
2026-02-07,xyz:TSLA,1296104.39211,4081,414
2026-02-07,xyz:HOOD,924924.524994,1719,172
2026-02-07,xyz:GOOGL,901672.22236,1711,225
2026-02-07,xyz:COIN,833296.95412,5934,231
2026-02-07,xyz:NVDA,794430.94431,3757,320
2026-02-07,xyz:JPY,785428.6912,1067,143
2026-02-07,xyz:NATGAS,688086.78375,3138,138
2026-02-07,xyz:META,516440.06955,1062,122
2026-02-07,xyz:MSFT,476554.19732,1392,151
2026-02-07,xyz:AAPL,466199.53069,2331,146
2026-02-07,xyz:INTC,334323.09677,874,94
2026-02-07,xyz:PLTR,330618.03845,995,121
2026-02-07,xyz:MU,261761.30204,234,73
2026-02-07,xyz:EUR,228741.69063,210,91
2026-02-07,xyz:CL,192901.107082,491,111
2026-02-07,xyz:ORCL,151508.16673,661,84
2026-02-07,xyz:PLATINUM,104893.92609,582,92
2026-02-07,xyz:SNDK,100155.65541,326,69
2026-02-07,xyz:URNM,99569.63423,324,63
2026-02-07,xyz:AMD,64658.08017,301,84
2026-02-07,xyz:BABA,37999.69975,266,51
2026-02-07,xyz:NFLX,29031.419426,177,49
2026-02-07,xyz:RIVN,12113.45695,208,54
2026-02-07,xyz:USAR,2875.18892,49,35
2026-02-08,xyz:SILVER,88539381.08554,46864,1940
2026-02-08,xyz:GOLD,43582068.16956,23604,1597
2026-02-08,xyz:XYZ100,37638155.7845,132359,2956
2026-02-08,xyz:COPPER,9999833.208522,5873,378
2026-02-08,xyz:PLATINUM,8361839.70281,6033,179
2026-02-08,xyz:JPY,3356268.4708,3107,374
2026-02-08,xyz:TSM,2769370.13151,1293,72
2026-02-08,xyz:MSTR,2210555.88343,6900,443
2026-02-08,xyz:TSLA,2075383.7385,7448,356
2026-02-08,xyz:NATGAS,1505537.77714,2214,147
2026-02-08,xyz:NVDA,1415469.81891,5774,287
2026-02-08,xyz:CRCL,955635.337596,1824,135
2026-02-08,xyz:GOOGL,760492.59601,2092,200
2026-02-08,xyz:HOOD,638109.015363,1449,98
2026-02-08,xyz:COIN,619644.2393,5212,185
2026-02-08,xyz:EUR,548746.53183,360,98
2026-02-08,xyz:AAPL,538769.54292,2421,173
2026-02-08,xyz:AMZN,531598.41838,3378,174
2026-02-08,xyz:MSFT,460204.53317,2506,133
2026-02-08,xyz:INTC,350437.46978,950,88
2026-02-08,xyz:PLTR,320727.57957,702,110
2026-02-08,xyz:SNDK,216721.45538,623,85
2026-02-08,xyz:META,193064.42521,825,86
2026-02-08,xyz:CL,176193.742618,313,94
2026-02-08,xyz:USAR,140000.59759,390,90
2026-02-08,xyz:MU,131394.26791,561,84
2026-02-08,xyz:ORCL,117403.42597,298,67
2026-02-08,xyz:RIVN,96532.71409,1903,49
2026-02-08,xyz:CRWV,77984.81874,114,38
2026-02-08,xyz:URNM,69090.73504,82,46
2026-02-08,xyz:NFLX,45909.818539,246,59
2026-02-08,xyz:AMD,40256.09495,132,47
2026-02-08,xyz:BABA,28498.78949,111,44
2026-02-09,xyz:SILVER,528515512.33882,143725,5118
2026-02-09,xyz:XYZ100,236430953.027,264914,4069
2026-02-09,xyz:GOLD,110372218.7317,50293,3053
2026-02-09,xyz:COPPER,34887956.323197,13319,764
2026-02-09,xyz:NVDA,30420237.90599,18896,1000
2026-02-09,xyz:MU,24972843.27941,8046,409
2026-02-09,xyz:INTC,21661211.78232,7674,357
2026-02-09,xyz:SNDK,14716756.98445,5701,344
2026-02-09,xyz:HOOD,12923190.171395,11092,407
2026-02-09,xyz:TSLA,12785638.12838,15566,808
2026-02-09,xyz:MSTR,11812835.21676,9323,708
2026-02-09,xyz:PLTR,9961793.02345,6526,334
2026-02-09,xyz:COIN,8530029.24615,5113,299
2026-02-09,xyz:PLATINUM,8321677.71187,8970,325
2026-02-09,xyz:GOOGL,7904259.14029,7248,425
2026-02-09,xyz:ORCL,7824928.43208,9659,366
2026-02-09,xyz:AMZN,7433165.9811,7747,437
2026-02-09,xyz:AMD,7190637.06217,2609,249
2026-02-09,xyz:MSFT,5436523.39963,4218,344
2026-02-09,xyz:META,4185348.42104,2782,251
2026-02-09,xyz:EUR,3604270.2242,3277,287
2026-02-09,xyz:AAPL,3507462.59125,3559,294
2026-02-09,xyz:CRCL,3314410.814342,3574,220
2026-02-09,xyz:JPY,2760228.0434,4744,336
2026-02-09,xyz:URNM,2706130.58599,4182,145
2026-02-09,xyz:CL,2624401.160543,2048,171
2026-02-09,xyz:RIVN,2379049.04275,817,90
2026-02-09,xyz:NFLX,2115995.009587,807,160
2026-02-09,xyz:NATGAS,1689355.99515,1381,165
2026-02-09,xyz:CRWV,1664649.3815,1855,88
2026-02-09,xyz:USAR,1375573.17199,1729,100
2026-02-09,xyz:TSM,1145240.92883,643,117
2026-02-09,xyz:BABA,1009578.76008,785,119
2026-02-10,xyz:SILVER,369207575.71192,108840,3455
2026-02-10,xyz:XYZ100,241389450.3642,228143,4230
2026-02-10,xyz:GOLD,51006501.11978,23136,1871
2026-02-10,xyz:NVDA,27414458.88409,14800,914
2026-02-10,xyz:COPPER,21139941.877209,11253,561
2026-02-10,xyz:MU,17571311.41162,5329,370
2026-02-10,xyz:HOOD,15164334.25219,11514,688
2026-02-10,xyz:TSLA,14549086.16431,18024,827
2026-02-10,xyz:SNDK,14539377.62723,5317,371
2026-02-10,xyz:INTC,12041290.93524,5256,297
2026-02-10,xyz:MSTR,11724611.8473,12198,485
2026-02-10,xyz:PLTR,10359013.69984,7984,400
2026-02-10,xyz:COIN,10214124.84771,5201,265
2026-02-10,xyz:MSFT,9486358.05523,4480,345
2026-02-10,xyz:GOOGL,9432933.1047,6667,412
2026-02-10,xyz:AMZN,7626951.98267,5341,318
2026-02-10,xyz:AMD,6446470.77794,2654,212
2026-02-10,xyz:ORCL,6168555.57015,7260,445
2026-02-10,xyz:RIVN,5818723.74053,3540,150
2026-02-10,xyz:AAPL,4895775.13584,3937,222
2026-02-10,xyz:NFLX,4891199.705612,1476,204
2026-02-10,xyz:META,4529073.76917,3555,191
2026-02-10,xyz:CL,3293189.029035,1117,175
2026-02-10,xyz:PLATINUM,3159427.25356,6110,142
2026-02-10,xyz:CRCL,2697215.830831,2987,184
2026-02-10,xyz:USAR,2661169.37795,1524,104
2026-02-10,xyz:URNM,2624217.58922,1689,121
2026-02-10,xyz:EUR,1800196.14665,1347,236
2026-02-10,xyz:JPY,1752706.4184,3227,264
2026-02-10,xyz:NATGAS,1354316.3901,1003,129
2026-02-10,xyz:BABA,855996.19347,504,114
2026-02-10,xyz:TSM,818061.9604,581,114
2026-02-10,xyz:CRWV,752055.26851,813,64
2026-02-11,xyz:SILVER,465545996.2164,120536,4407
2026-02-11,xyz:XYZ100,323022779.498,257197,3220
2026-02-11,xyz:GOLD,84935271.09205,28668,2470
2026-02-11,xyz:GOOGL,22633211.92043,15784,1318
2026-02-11,xyz:COPPER,20770871.605613,15422,785
2026-02-11,xyz:MU,20338691.66673,10180,502
2026-02-11,xyz:NVDA,19252663.01285,18364,1600
2026-02-11,xyz:TSLA,17236649.35308,19971,1733
2026-02-11,xyz:HOOD,17015472.452962,15448,649
2026-02-11,xyz:SNDK,12419950.14127,6558,551
2026-02-11,xyz:MSTR,11695305.57025,10158,484
2026-02-11,xyz:INTC,10240830.67901,6507,308
2026-02-11,xyz:PLTR,9886667.76125,7308,320
2026-02-11,xyz:COIN,8679904.07766,5815,335
2026-02-11,xyz:META,7060381.17122,5368,247
2026-02-11,xyz:AAPL,5841252.79549,4540,331
2026-02-11,xyz:MSFT,5502271.48416,3564,330
2026-02-11,xyz:AMZN,4878890.10774,4878,319
2026-02-11,xyz:PLATINUM,4509514.45383,7052,257
2026-02-11,xyz:AMD,4449460.45432,1889,179
2026-02-11,xyz:JPY,4039826.3731,4112,302
2026-02-11,xyz:CRCL,3255410.412274,3458,200
2026-02-11,xyz:ORCL,3059821.77922,3821,240
2026-02-11,xyz:EUR,3006767.66516,2300,233
2026-02-11,xyz:RIVN,2647934.76193,797,129
2026-02-11,xyz:NFLX,2073726.64847,616,188
2026-02-11,xyz:CL,1992618.770084,4220,223
2026-02-11,xyz:BABA,1611588.65711,2358,131
2026-02-11,xyz:TSM,907910.86863,830,135
2026-02-11,xyz:NATGAS,846165.0783,1071,120
2026-02-11,xyz:CRWV,595715.34052,583,58
2026-02-11,xyz:USAR,255125.13274,327,62
2026-02-11,xyz:URNM,131717.78337,216,90
2026-02-12,xyz:SILVER,779914217.04657,200281,5130
2026-02-12,xyz:XYZ100,387676005.2969,306259,4231
2026-02-12,xyz:GOLD,85424517.47172,26815,2739
2026-02-12,xyz:MU,27503939.79477,7858,654
2026-02-12,xyz:SNDK,21065445.14764,10341,844
2026-02-12,xyz:NVDA,19744012.55437,17360,1339
2026-02-12,xyz:TSLA,16789376.57395,20058,1429
2026-02-12,xyz:COPPER,16373927.859313,15892,774
2026-02-12,xyz:COIN,13493742.43234,9755,654
2026-02-12,xyz:HOOD,13227068.176678,11986,485
2026-02-12,xyz:GOOGL,11596554.89567,11645,1250
2026-02-12,xyz:PLTR,9522434.12813,7113,359
2026-02-12,xyz:MSTR,8907915.83288,8560,454
2026-02-12,xyz:INTC,7890738.22497,4901,274
2026-02-12,xyz:PLATINUM,6890276.49078,11465,241
2026-02-12,xyz:META,6257090.59032,4680,272
2026-02-12,xyz:AAPL,6097645.15308,6348,398
2026-02-12,xyz:AMZN,5444067.66882,4922,358
2026-02-12,xyz:CRCL,4583607.721207,3499,193
2026-02-12,xyz:RIVN,4454235.09458,1780,170
2026-02-12,xyz:MSFT,3656351.4251,2466,289
2026-02-12,xyz:AMD,3586820.49308,1658,169
2026-02-12,xyz:ORCL,3317562.705,3977,231
2026-02-12,xyz:EUR,2920920.85062,1892,199
2026-02-12,xyz:NFLX,2588683.039222,1089,277
2026-02-12,xyz:JPY,2100623.4495,2948,234
2026-02-12,xyz:CL,1889009.638731,3763,242
2026-02-12,xyz:TSM,1402965.67243,833,153
2026-02-12,xyz:NATGAS,1384880.60855,1127,135
2026-02-12,xyz:BABA,1171345.64835,2324,130
2026-02-12,xyz:URNM,695948.28157,534,123
2026-02-12,xyz:CRWV,414933.81715,487,67
2026-02-12,xyz:USAR,369078.24697,395,94
2026-02-13,xyz:SILVER,468453915.20101,157023,3673
2026-02-13,xyz:XYZ100,409352890.745,350723,2837
2026-02-13,xyz:GOLD,44817076.93633,22304,1876
2026-02-13,xyz:TSLA,22262032.1188,26117,848
2026-02-13,xyz:NVDA,21232104.65269,17711,885
2026-02-13,xyz:COPPER,19555268.848383,10595,577
2026-02-13,xyz:COIN,17351688.71559,11160,743
2026-02-13,xyz:RIVN,14162725.69251,5080,470
2026-02-13,xyz:SNDK,13482579.67901,6978,489
2026-02-13,xyz:GOOGL,12416438.65679,10201,588
2026-02-13,xyz:HOOD,11811998.71819,8187,457
2026-02-13,xyz:MU,9727614.23873,5983,416
2026-02-13,xyz:MSTR,8998756.19015,8079,450
2026-02-13,xyz:PLTR,8885130.80677,8080,322
2026-02-13,xyz:INTC,7644172.94099,4859,254
2026-02-13,xyz:AMZN,5959510.0607,6053,356
2026-02-13,xyz:AAPL,5462057.84945,4609,364
2026-02-13,xyz:PLATINUM,4600894.90871,8406,176
2026-02-13,xyz:AMD,4453465.54074,2004,157
2026-02-13,xyz:CRCL,4371533.688232,5208,238
2026-02-13,xyz:ORCL,4297202.38369,5386,226
2026-02-13,xyz:META,3965342.00366,2527,247
2026-02-13,xyz:MSFT,3840724.92071,2819,238
2026-02-13,xyz:NATGAS,3601710.66203,1154,126
2026-02-13,xyz:BABA,2980254.78899,3827,196
2026-02-13,xyz:NFLX,2488226.16565,969,177
2026-02-13,xyz:CRWV,1469060.36587,624,75
2026-02-13,xyz:JPY,1380674.899,2822,210
2026-02-13,xyz:CL,1371094.482255,7604,248
2026-02-13,xyz:USAR,1326433.91318,1537,67
2026-02-13,xyz:EUR,1032633.87055,976,180
2026-02-13,xyz:TSM,433752.16404,536,81
2026-02-13,xyz:URNM,157758.42615,510,92
2026-02-14,xyz:XYZ100,37497805.7371,159534,4922
2026-02-14,xyz:GOLD,7707498.54659,8377,827
2026-02-14,xyz:SILVER,5809672.46302,7450,1061
2026-02-14,xyz:TSLA,2315768.61059,9018,1158
2026-02-14,xyz:MSTR,2035353.76604,6522,250
2026-02-14,xyz:NVDA,1481206.81348,5982,1152
2026-02-14,xyz:COIN,1429133.04232,6035,361
2026-02-14,xyz:GOOGL,915569.6403,3899,987
2026-02-14,xyz:NATGAS,832147.83607,5367,152
2026-02-14,xyz:INTC,756254.54464,2808,123
2026-02-14,xyz:HOOD,742816.874514,3382,129
2026-02-14,xyz:AMZN,558724.58512,3793,158
2026-02-14,xyz:COPPER,486751.93381,782,205
2026-02-14,xyz:MSFT,480522.7367,2522,120
2026-02-14,xyz:CRCL,473302.791383,1346,136
2026-02-14,xyz:SNDK,423861.29008,468,115
2026-02-14,xyz:AAPL,413376.95827,2582,184
2026-02-14,xyz:EUR,402510.73287,344,125
2026-02-14,xyz:PLTR,359608.88096,1368,106
2026-02-14,xyz:MU,353924.03771,768,85
2026-02-14,xyz:BABA,299486.48401,584,77
2026-02-14,xyz:AMD,247260.11371,802,48
2026-02-14,xyz:JPY,185310.3796,373,113
2026-02-14,xyz:ORCL,183291.74249,144,63
2026-02-14,xyz:RIVN,160591.24249,752,108
2026-02-14,xyz:TSM,151261.12358,120,53
2026-02-14,xyz:CL,145549.419636,207,111
2026-02-14,xyz:META,133985.97021,451,87
2026-02-14,xyz:URNM,105836.8791,974,51
2026-02-14,xyz:PLATINUM,78202.55159,475,77
2026-02-14,xyz:CRWV,58731.76514,241,32
2026-02-14,xyz:NFLX,24718.691024,98,66
2026-02-14,xyz:USAR,8243.81775,87,29
2026-02-15,xyz:SILVER,69429584.17906,30519,1627
2026-02-15,xyz:XYZ100,58516141.8027,171868,5019
2026-02-15,xyz:GOLD,22720215.68373,12448,885
2026-02-15,xyz:NVDA,3440686.91629,6952,1455
2026-02-15,xyz:COPPER,2444169.038803,1861,254
2026-02-15,xyz:MSTR,2094797.39105,6225,261
2026-02-15,xyz:TSLA,1881287.1671,7278,1329
2026-02-15,xyz:PLATINUM,1569529.19466,1356,90
2026-02-15,xyz:HOOD,1056546.031149,4095,135
2026-02-15,xyz:COIN,1034326.59907,4652,224
2026-02-15,xyz:NATGAS,1012822.2853,1283,183
2026-02-15,xyz:GOOGL,672101.89027,4061,1291
2026-02-15,xyz:AMD,653768.34248,964,80
2026-02-15,xyz:EUR,611527.65374,468,122
2026-02-15,xyz:NFLX,593684.781643,4652,76
2026-02-15,xyz:MSFT,498810.77451,2759,125
2026-02-15,xyz:AMZN,430384.078,2798,150
2026-02-15,xyz:SNDK,409396.99946,699,112
2026-02-15,xyz:JPY,401021.0341,332,109
2026-02-15,xyz:PLTR,278932.87041,1180,97
2026-02-15,xyz:CL,269051.168456,822,85
2026-02-15,xyz:AAPL,253129.68101,1138,144
2026-02-15,xyz:META,198504.76895,631,82
2026-02-15,xyz:CRCL,181161.389455,461,86
2026-02-15,xyz:INTC,165507.08488,963,77
2026-02-15,xyz:MU,138940.19884,945,57
2026-02-15,xyz:BABA,59726.05784,253,56
2026-02-15,xyz:ORCL,39668.42501,93,43
2026-02-15,xyz:USAR,32743.60269,530,29
2026-02-15,xyz:CRWV,22610.99384,28,19
2026-02-15,xyz:TSM,14636.86247,35,24
2026-02-15,xyz:URNM,12190.0588,103,42
2026-02-15,xyz:RIVN,11052.41412,82,45
2026-02-16,xyz:SILVER,147890693.575,89789,2033
2026-02-16,xyz:XYZ100,103303281.3038,260194,5650
2026-02-16,xyz:GOLD,26608616.842,18730,1446
2026-02-16,xyz:COPPER,7884467.254287,5861,365
2026-02-16,xyz:MSTR,6948289.70531,16226,423
2026-02-16,xyz:COIN,5821822.57893,10914,358
2026-02-16,xyz:NVDA,4872946.96824,8437,1727
2026-02-16,xyz:USAR,4774555.8594,743,61
2026-02-16,xyz:TSLA,2957557.05596,12340,1688
2026-02-16,xyz:PLTR,2596031.10933,6151,196
2026-02-16,xyz:PLATINUM,2203211.898,5706,122
2026-02-16,xyz:GOOGL,1956870.70082,5848,1575
2026-02-16,xyz:CL,1913305.975739,2232,126
2026-02-16,xyz:AAPL,1427367.75102,2826,177
2026-02-16,xyz:NATGAS,1389345.45036,1159,125
2026-02-16,xyz:EUR,1331136.79573,2068,154
2026-02-16,xyz:META,959628.96303,1545,118
2026-02-16,xyz:HOOD,923720.344531,2672,109
