date,coin,volume_usd,trade_count,active_traders
2025-12-06,xyz:GOOGL,1689595.24267,8847,519
2025-12-06,xyz:TSLA,1381819.82589,7213,493
2025-12-06,xyz:MSFT,1198495.49269,10093,339
2025-12-06,xyz:MSTR,1155937.96812,3444,222
2025-12-06,xyz:COIN,1093306.83644,5500,235
2025-12-06,xyz:PLTR,988030.06795,4216,420
2025-12-06,xyz:HOOD,461266.12503,851,144
2025-12-06,xyz:AMZN,380425.70337,1372,174
2025-12-06,xyz:INTC,301311.42112,1632,168
2025-12-06,xyz:META,273405.43827,2129,146
2025-12-06,xyz:AAPL,162551.0137,472,139
2025-12-06,xyz:ORCL,97013.68955,242,88
2025-12-06,xyz:AMD,92831.26448,358,106
2025-12-07,xyz:XYZ100,88430434.1961,164486,2773
2025-12-07,xyz:GOOGL,3122542.84876,9085,511
2025-12-07,xyz:NVDA,1864739.66783,6098,596
2025-12-07,xyz:MSTR,1267501.6563,2506,266
2025-12-07,xyz:TSLA,1146861.953,6423,693
2025-12-07,xyz:COIN,961981.55436,2434,206
2025-12-07,xyz:HOOD,955947.6849,2014,220
2025-12-07,xyz:PLTR,702042.07568,2133,325
2025-12-07,xyz:AMZN,414990.69432,1231,188
2025-12-07,xyz:MSFT,384088.53396,1577,293
2025-12-07,xyz:META,254927.97487,1649,156
2025-12-07,xyz:AAPL,204212.69284,564,132
2025-12-07,xyz:ORCL,179830.35876,972,106
2025-12-07,xyz:INTC,167776.84827,1290,155
2025-12-07,xyz:AMD,154837.26457,862,143
2025-12-08,xyz:XYZ100,171934090.2532,224130,3361
2025-12-08,xyz:NVDA,36228433.74801,49614,1487
2025-12-08,xyz:GOOGL,21751026.68585,38899,1212
2025-12-08,xyz:TSLA,16630469.50146,27079,1617
2025-12-08,xyz:HOOD,7712193.54887,15153,418
2025-12-08,xyz:COIN,7056798.56324,8976,363
2025-12-08,xyz:AMD,6666646.1988,8828,293
2025-12-08,xyz:MSTR,5877054.53463,9635,461
2025-12-08,xyz:PLTR,5552820.68987,12281,661
2025-12-08,xyz:MSFT,4213951.69838,7195,492
2025-12-08,xyz:META,3343990.45592,5421,325
2025-12-08,xyz:AMZN,2982329.18919,7136,489
2025-12-08,xyz:INTC,2571339.09877,5368,203
2025-12-08,xyz:ORCL,2097364.90485,3298,221
2025-12-08,xyz:AAPL,1968436.17823,3728,289
2025-12-08,xyz:NFLX,604633.669422,1387,102
2025-12-09,xyz:XYZ100,158240006.4524,184263,3103
2025-12-09,xyz:NVDA,28661343.68515,47655,1571
2025-12-09,xyz:TSLA,15996404.78304,24948,1493
2025-12-09,xyz:GOOGL,11453348.09199,18026,1004
2025-12-09,xyz:MSTR,10022225.5505,14420,559
2025-12-09,xyz:HOOD,8927039.21958,13871,465
2025-12-09,xyz:PLTR,7932281.84921,9180,593
2025-12-09,xyz:COIN,6504936.47269,7541,374
2025-12-09,xyz:META,4376432.10185,10853,385
2025-12-09,xyz:AMD,3675820.99262,8496,333
2025-12-09,xyz:AMZN,3322009.95731,7983,401
2025-12-09,xyz:AAPL,2452698.0187,6288,361
2025-12-09,xyz:MSFT,2437753.13836,4092,502
2025-12-09,xyz:INTC,1659396.17298,6726,212
2025-12-09,xyz:ORCL,1215528.24621,3950,264
2025-12-09,xyz:NFLX,432861.529288,1386,125
2025-12-10,xyz:XYZ100,213723188.4714,221020,3261
2025-12-10,xyz:PLTR,29917062.3969,28881,901
2025-12-10,xyz:NVDA,22118034.12823,34115,1266
2025-12-10,xyz:GOOGL,17670085.23025,16176,747
2025-12-10,xyz:TSLA,17191953.63202,22940,1116
2025-12-10,xyz:HOOD,10352798.14814,12976,341
2025-12-10,xyz:MSTR,9247838.45036,13788,504
2025-12-10,xyz:AMZN,8714569.4647,8753,498
2025-12-10,xyz:COIN,7027058.36568,6786,235
2025-12-10,xyz:ORCL,6801347.15156,9287,372
2025-12-10,xyz:MSFT,6124112.57603,6419,510
2025-12-10,xyz:META,5690703.08394,7211,367
2025-12-10,xyz:AMD,5328071.91333,6206,194
2025-12-10,xyz:AAPL,2485578.28261,2921,318
2025-12-10,xyz:INTC,2081484.57904,5525,194
2025-12-10,xyz:NFLX,738590.719926,2905,155
2025-12-11,xyz:XYZ100,320689301.432,207440,2939
2025-12-11,xyz:NVDA,29383492.56864,35257,1294
2025-12-11,xyz:GOOGL,15678771.51903,16601,920
2025-12-11,xyz:PLTR,14462907.88832,16937,767
2025-12-11,xyz:HOOD,13126949.13704,12693,472
2025-12-11,xyz:TSLA,12660176.54758,20347,1247
2025-12-11,xyz:ORCL,9549394.94623,9788,451
2025-12-11,xyz:COIN,7825664.33704,7524,345
2025-12-11,xyz:MSTR,5454531.75916,8365,478
2025-12-11,xyz:AMZN,5095282.73224,6550,409
2025-12-11,xyz:META,4451984.43852,5990,350
2025-12-11,xyz:MSFT,4124814.55686,8011,488
2025-12-11,xyz:AMD,1656337.10105,2447,152
2025-12-11,xyz:AAPL,1280881.40196,3455,297
2025-12-11,xyz:NFLX,947826.440482,2279,160
2025-12-11,xyz:INTC,831114.67453,3741,162
2025-12-12,xyz:XYZ100,343862230.7203,178726,2930
2025-12-12,xyz:NVDA,26838383.60553,32853,1596
2025-12-12,xyz:TSLA,17689388.01516,21367,1089
2025-12-12,xyz:HOOD,15821068.33784,14015,812
2025-12-12,xyz:GOOGL,12904333.02299,14441,1030
2025-12-12,xyz:PLTR,12376652.89235,11120,708
2025-12-12,xyz:COIN,7831041.41954,6481,328
2025-12-12,xyz:ORCL,7186518.79483,6244,366
2025-12-12,xyz:META,4421487.177,3651,230
2025-12-12,xyz:MSTR,4273784.72724,4940,343
2025-12-12,xyz:AMD,3339335.80011,4024,200
2025-12-12,xyz:AMZN,3042467.25824,5562,294
2025-12-12,xyz:MSFT,2050193.39853,3084,302
2025-12-12,xyz:INTC,1668120.6121,2831,201
2025-12-12,xyz:AAPL,1652427.67517,3165,216
2025-12-12,xyz:NFLX,1387647.862782,3953,181
2025-12-13,xyz:XYZ100,32014114.7783,36594,2508
2025-12-13,xyz:NVDA,1315918.76903,4050,739
2025-12-13,xyz:TSLA,1131481.19249,4172,787
2025-12-13,xyz:GOOGL,430235.72408,1573,492
2025-12-13,xyz:META,357265.02311,622,108
2025-12-13,xyz:COIN,318757.79549,3774,115
2025-12-13,xyz:HOOD,244043.11971,2268,263
2025-12-13,xyz:PLTR,224290.41448,747,209
2025-12-13,xyz:AMD,175728.92126,1686,85
2025-12-13,xyz:INTC,168306.8694,1952,118
2025-12-13,xyz:MSTR,126762.85967,2248,104
2025-12-13,xyz:ORCL,113457.03919,393,84
2025-12-13,xyz:AMZN,87520.5281,614,106
2025-12-13,xyz:AAPL,73983.85815,555,123
2025-12-13,xyz:MSFT,64424.64064,135,62
2025-12-13,xyz:NFLX,24899.101957,191,71
2025-12-14,xyz:XYZ100,118344699.6231,82175,3432
2025-12-14,xyz:NVDA,3968534.33405,8306,788
2025-12-14,xyz:TSLA,2665752.07801,10651,1049
2025-12-14,xyz:GOOGL,1050430.41587,4328,501
2025-12-14,xyz:MSTR,753544.93475,6334,174
2025-12-14,xyz:HOOD,660651.63089,1983,176
2025-12-14,xyz:COIN,397933.57507,2106,159
2025-12-14,xyz:AAPL,392451.57064,2840,154
2025-12-14,xyz:ORCL,341993.979,1763,105
2025-12-14,xyz:META,331771.37602,1029,121
2025-12-14,xyz:PLTR,318140.5257,2992,176
2025-12-14,xyz:INTC,308043.30817,2046,147
2025-12-14,xyz:NFLX,263375.245716,1336,86
2025-12-14,xyz:MSFT,201425.37328,872,142
2025-12-14,xyz:AMZN,105449.45142,1017,125
2025-12-14,xyz:AMD,53758.11711,396,77
2025-12-15,xyz:XYZ100,226175562.7739,200989,3400
2025-12-15,xyz:TSLA,30453270.8353,34285,1837
2025-12-15,xyz:NVDA,16746957.54648,20372,1129
2025-12-15,xyz:PLTR,7649684.89963,8525,463
2025-12-15,xyz:HOOD,6240331.61876,7051,414
2025-12-15,xyz:MSTR,5699876.78829,7617,480
2025-12-15,xyz:COIN,4816335.65022,6196,382
2025-12-15,xyz:ORCL,4063046.94659,4579,276
2025-12-15,xyz:GOOGL,3957517.5926,11232,719
2025-12-15,xyz:AMZN,3772578.87594,4208,296
2025-12-15,xyz:META,1795749.94536,3662,252
2025-12-15,xyz:INTC,1678156.89325,3721,214
2025-12-15,xyz:AAPL,1631787.50813,2934,273
2025-12-15,xyz:AMD,1020648.07151,2560,185
2025-12-15,xyz:MSFT,999538.78352,3268,230
2025-12-15,xyz:NFLX,713075.124106,987,140
2025-12-15,xyz:CRCL,203764.503685,496,69
2025-12-16,xyz:XYZ100,243968626.0783,243042,2906
2025-12-16,xyz:TSLA,45552703.85288,51025,1670
2025-12-16,xyz:NVDA,12637701.64534,23835,930
2025-12-16,xyz:PLTR,8433646.15029,7579,369
2025-12-16,xyz:GOOGL,7852947.0639,13906,663
2025-12-16,xyz:HOOD,6733437.41469,8324,371
2025-12-16,xyz:MSTR,4490628.38346,5125,306
2025-12-16,xyz:AMZN,4371767.02196,4372,234
2025-12-16,xyz:COIN,3986748.69576,4858,220
2025-12-16,xyz:ORCL,2060985.2552,2088,160
2025-12-16,xyz:META,1987824.18878,3470,206
2025-12-16,xyz:AMD,1617058.24666,2548,133
2025-12-16,xyz:AAPL,1581313.11764,2823,200
2025-12-16,xyz:MSFT,1170704.84989,2383,187
2025-12-16,xyz:CRCL,987469.070133,1846,169
2025-12-16,xyz:INTC,978863.8403,2226,109
2025-12-16,xyz:NFLX,662564.660078,1093,110
2025-12-17,xyz:XYZ100,214129931.0457,191484,3133
2025-12-17,xyz:TSLA,38078439.19509,42860,1757
2025-12-17,xyz:NVDA,21512659.40273,18985,1056
2025-12-17,xyz:GOOGL,11007335.17372,15330,852
2025-12-17,xyz:PLTR,10948881.70933,7966,402
2025-12-17,xyz:HOOD,10464645.24707,8498,431
2025-12-17,xyz:COIN,7143502.1841,5867,292
2025-12-17,xyz:AMZN,5977620.56615,8596,375
2025-12-17,xyz:MSTR,5849883.65472,5556,275
2025-12-17,xyz:ORCL,4898474.73982,4411,236
2025-12-17,xyz:META,4378407.15198,3955,267
2025-12-17,xyz:AAPL,2719397.87079,2738,191
2025-12-17,xyz:AMD,2147515.98028,4662,162
2025-12-17,xyz:CRCL,1890621.814468,2069,158
2025-12-17,xyz:MSFT,1873611.0115,4185,210
2025-12-17,xyz:NFLX,1249819.245804,2641,140
2025-12-17,xyz:INTC,840741.59521,2431,104
2025-12-18,xyz:XYZ100,238350721.5748,169945,3266
2025-12-18,xyz:TSLA,32313208.03035,34764,1587
2025-12-18,xyz:NVDA,14733176.95089,32167,869
2025-12-18,xyz:PLTR,11590304.44253,10777,485
2025-12-18,xyz:MSTR,10490598.87175,9479,375
2025-12-18,xyz:GOOGL,8226187.93395,10997,817
2025-12-18,xyz:HOOD,7997003.64948,8557,384
2025-12-18,xyz:COIN,7222528.1041,6744,277
2025-12-18,xyz:ORCL,4920050.5214,5474,239
2025-12-18,xyz:AAPL,4298484.50407,3822,280
2025-12-18,xyz:AMZN,3634314.1702,4598,306
2025-12-18,xyz:META,2460945.45511,3339,273
2025-12-18,xyz:AMD,1334136.77552,2781,146
2025-12-18,xyz:MSFT,1189656.37744,3090,210
2025-12-18,xyz:INTC,1107570.11499,1689,176
2025-12-18,xyz:CRCL,1035034.28961,1836,94
2025-12-18,xyz:NFLX,844453.425662,1242,103
2025-12-19,xyz:XYZ100,169827497.0222,104937,3002
2025-12-19,xyz:NVDA,14887482.84148,15818,828
2025-12-19,xyz:TSLA,14469885.71364,20983,1006
2025-12-19,xyz:PLTR,8207118.24047,8750,466
2025-12-19,xyz:ORCL,7229540.82619,7222,344
2025-12-19,xyz:GOOGL,6539502.17522,5136,624
2025-12-19,xyz:AAPL,6278334.97737,7438,328
2025-12-19,xyz:MSTR,6018664.66946,8569,291
2025-12-19,xyz:HOOD,4849496.60144,5941,267
2025-12-19,xyz:COIN,4783848.50367,3619,222
2025-12-19,xyz:META,3337149.36386,3387,270
2025-12-19,xyz:AMZN,3167472.2563,2894,262
2025-12-19,xyz:AMD,2364326.61264,3028,184
2025-12-19,xyz:INTC,1579708.00652,1624,159
2025-12-19,xyz:MSFT,1572103.34986,2114,166
2025-12-19,xyz:NFLX,484885.648109,1074,95
2025-12-19,xyz:CRCL,481404.891754,1419,87
2025-12-19,xyz:MU,443732.56411,925,41
2025-12-20,xyz:XYZ100,33154746.6959,34069,2489
2025-12-20,xyz:PLTR,4164385.93999,3692,449
2025-12-20,xyz:TSLA,2575745.34576,4810,490
2025-12-20,xyz:ORCL,2025869.89904,1419,194
2025-12-20,xyz:NVDA,1161770.47283,4549,430
2025-12-20,xyz:GOOGL,620896.17757,2618,349
2025-12-20,xyz:HOOD,295997.61529,932,140
2025-12-20,xyz:COIN,226173.76828,697,80
2025-12-20,xyz:AAPL,210677.66531,910,119
2025-12-20,xyz:AMZN,105666.14743,655,134
2025-12-20,xyz:META,91594.73931,658,117
2025-12-20,xyz:AMD,67272.33436,386,88
2025-12-20,xyz:MSTR,66165.50523,495,84
2025-12-20,xyz:CRCL,56802.927502,269,67
2025-12-20,xyz:NFLX,40596.905197,453,54
2025-12-20,xyz:INTC,39758.33382,1812,65
2025-12-20,xyz:MSFT,35413.41058,380,84
2025-12-20,xyz:MU,34635.36134,186,56
2025-12-21,xyz:XYZ100,39203745.1007,41114,2351
2025-12-21,xyz:TSLA,802203.85282,3694,509
2025-12-21,xyz:GOOGL,637662.40215,5118,308
2025-12-21,xyz:HOOD,548881.44854,1479,168
2025-12-21,xyz:PLTR,379646.9341,1802,199
2025-12-21,xyz:NVDA,345195.65897,1390,272
2025-12-21,xyz:META,292729.99757,1429,131
2025-12-21,xyz:AMZN,231341.39648,1441,141
2025-12-21,xyz:ORCL,223526.21966,1359,108
2025-12-21,xyz:MSTR,212818.06716,1056,104
2025-12-21,xyz:MSFT,106216.22211,721,79
2025-12-21,xyz:AAPL,101890.97085,599,97
2025-12-21,xyz:AMD,84461.02525,658,71
2025-12-21,xyz:INTC,84330.91074,1059,83
2025-12-21,xyz:CRCL,54421.463437,189,47
2025-12-21,xyz:COIN,44343.90148,487,56
2025-12-21,xyz:NFLX,31400.474135,189,43
2025-12-21,xyz:MU,15239.71096,60,38
2025-12-22,xyz:XYZ100,98048296.495,81065,2672
2025-12-22,xyz:TSLA,28461013.17696,54920,1618
2025-12-22,xyz:MSTR,8794947.06056,13036,316
2025-12-22,xyz:NVDA,8423257.29019,16992,736
2025-12-22,xyz:PLTR,5507344.354,8959,376
2025-12-22,xyz:GOOGL,4424265.16959,8397,562
2025-12-22,xyz:AMZN,4161941.24947,24697,420
2025-12-22,xyz:COIN,3282307.6454,4965,221
2025-12-22,xyz:HOOD,2674449.24154,6311,414
2025-12-22,xyz:META,2352964.32031,6737,246
2025-12-22,xyz:ORCL,1951102.09219,5529,214
2025-12-22,xyz:AAPL,1357723.24318,3364,239
2025-12-22,xyz:GOLD,1128468.18173,1597,191
2025-12-22,xyz:AMD,873470.69953,3421,163
2025-12-22,xyz:CRCL,861468.064748,1631,126
2025-12-22,xyz:INTC,681235.15923,1732,173
2025-12-22,xyz:NFLX,659073.401889,1868,128
2025-12-22,xyz:MSFT,513784.1046,1668,167
2025-12-22,xyz:MU,334103.82012,679,147
2025-12-23,xyz:XYZ100,186388268.2707,105620,3251
2025-12-23,xyz:TSLA,14263411.3566,21454,1209
2025-12-23,xyz:HOOD,8198518.51526,6047,307
2025-12-23,xyz:NVDA,7675121.47355,15430,832
2025-12-23,xyz:PLTR,4603642.97346,4772,340
2025-12-23,xyz:MSTR,4202711.04214,4271,343
2025-12-23,xyz:COIN,3885123.02768,5398,237
2025-12-23,xyz:CRCL,3270939.225374,2659,122
2025-12-23,xyz:GOOGL,3240534.4762,5822,641
2025-12-23,xyz:GOLD,2858639.19373,7300,664
2025-12-23,xyz:AMZN,2667751.57086,4385,303
2025-12-23,xyz:ORCL,1539597.09608,2001,187
2025-12-23,xyz:META,1446303.69462,3526,168
2025-12-23,xyz:AMD,1224349.88021,1317,100
2025-12-23,xyz:AAPL,768882.29508,2386,217
2025-12-23,xyz:INTC,701357.3086,1912,133
2025-12-23,xyz:MSFT,651901.42379,1628,134
2025-12-23,xyz:EUR,428943.06275,416,48
2025-12-23,xyz:JPY,322142.6961,468,86
2025-12-23,xyz:NFLX,251154.297425,1442,77
2025-12-23,xyz:MU,239701.80947,356,82
2025-12-24,xyz:XYZ100,78311169.7614,85042,2742
2025-12-24,xyz:HOOD,11072412.0598,4769,335
2025-12-24,xyz:TSLA,7679881.46373,15136,1028
2025-12-24,xyz:COIN,5391712.85349,4964,241
2025-12-24,xyz:PLTR,4917109.11444,4956,332
2025-12-24,xyz:GOOGL,4172116.81832,4646,527
2025-12-24,xyz:NVDA,3920887.71834,11573,717
2025-12-24,xyz:MSTR,3113934.5664,3207,268
2025-12-24,xyz:GOLD,2488184.36184,6388,493
2025-12-24,xyz:INTC,1891542.26815,8695,223
2025-12-24,xyz:ORCL,1714194.71907,1677,167
2025-12-24,xyz:CRCL,1706284.767586,1776,77
2025-12-24,xyz:AMZN,1692998.17279,4180,300
2025-12-24,xyz:META,1493210.79085,2254,189
2025-12-24,xyz:MU,1162707.8763,342,120
2025-12-24,xyz:AMD,875844.65349,1100,123
2025-12-24,xyz:MSFT,806020.39488,1396,129
2025-12-24,xyz:AAPL,612152.12604,1678,192
2025-12-24,xyz:JPY,561737.4256,588,115
2025-12-24,xyz:EUR,399475.48143,883,72
2025-12-24,xyz:NFLX,231125.157714,572,78
2025-12-25,xyz:XYZ100,36142696.5937,65599,2056
2025-12-25,xyz:TSLA,2963537.20226,10550,529
2025-12-25,xyz:AMZN,2283412.04659,3731,294
2025-12-25,xyz:GOLD,968479.78017,522,194
2025-12-25,xyz:NVDA,743739.03415,3613,287
2025-12-25,xyz:HOOD,407751.83817,1349,332
2025-12-25,xyz:GOOGL,279615.71846,1127,229
2025-12-25,xyz:MSFT,227639.70379,1098,73
2025-12-25,xyz:AAPL,217522.35567,998,88
2025-12-25,xyz:ORCL,214462.22446,999,65
2025-12-25,xyz:META,211294.28626,928,126
2025-12-25,xyz:EUR,154848.2566,350,44
2025-12-25,xyz:CRCL,138115.620332,267,57
2025-12-25,xyz:PLTR,120336.38039,570,130
2025-12-25,xyz:JPY,107507.6337,626,38
2025-12-25,xyz:MSTR,85076.66736,224,85
2025-12-25,xyz:COIN,53571.98427,224,65
2025-12-25,xyz:MU,37376.82295,62,54
2025-12-25,xyz:INTC,34758.23729,280,58
2025-12-25,xyz:AMD,23999.92278,246,43
2025-12-25,xyz:NFLX,14102.757102,144,40
2025-12-26,xyz:XYZ100,149921471.7354,80068,2866
2025-12-26,xyz:NVDA,11325944.86888,25450,966
2025-12-26,xyz:SILVER,7575157.64015,8167,1102
2025-12-26,xyz:TSLA,6762511.20134,19151,1073
2025-12-26,xyz:GOLD,3358636.39776,5073,618
2025-12-26,xyz:HOOD,3108224.2509,6293,366
2025-12-26,xyz:GOOGL,2642717.39986,5366,550
2025-12-26,xyz:COIN,2358721.34303,3408,165
2025-12-26,xyz:PLTR,2312924.98546,3842,330
2025-12-26,xyz:AMZN,1786094.38607,4619,214
2025-12-26,xyz:ORCL,1587485.40737,3459,144
2025-12-26,xyz:MSTR,1479304.88894,3766,185
2025-12-26,xyz:META,1350251.67842,4039,185
2025-12-26,xyz:AAPL,1317278.38906,2659,158
2025-12-26,xyz:AMD,729688.31004,1727,103
2025-12-26,xyz:MSFT,727837.85918,2118,105
2025-12-26,xyz:CRCL,454722.715889,1524,71
2025-12-26,xyz:NFLX,347022.024597,1996,96
2025-12-26,xyz:EUR,328712.17728,370,66
2025-12-26,xyz:INTC,322230.47726,1755,146
2025-12-26,xyz:JPY,194432.5839,697,62
2025-12-26,xyz:MU,141475.66129,299,99
2025-12-27,xyz:XYZ100,31625462.2293,32579,2894
2025-12-27,xyz:SILVER,4447894.95044,4368,936
2025-12-27,xyz:TSLA,2073920.7193,5785,781
2025-12-27,xyz:GOLD,1597681.54573,1387,403
2025-12-27,xyz:GOOGL,1414822.12713,1694,355
2025-12-27,xyz:NVDA,1370038.26569,5528,618
2025-12-27,xyz:ORCL,585061.28812,3500,117
2025-12-27,xyz:PLTR,294310.76171,1031,139
2025-12-27,xyz:AMZN,252293.73845,946,154
2025-12-27,xyz:AAPL,177890.51173,414,90
2025-12-27,xyz:HOOD,167781.61669,645,240
2025-12-27,xyz:MSFT,96253.80188,510,67
2025-12-27,xyz:META,71276.30874,552,104
2025-12-27,xyz:NFLX,60331.000498,78,49
2025-12-27,xyz:EUR,56908.96831,48,34
2025-12-27,xyz:MSTR,45922.66908,323,83
2025-12-27,xyz:COIN,42104.35996,133,44
2025-12-27,xyz:CRCL,40828.882446,179,54
2025-12-27,xyz:INTC,35513.32784,292,69
2025-12-27,xyz:AMD,34371.13407,511,50
2025-12-27,xyz:JPY,31010.6963,141,27
2025-12-27,xyz:MU,4417.33323,30,32
2025-12-28,xyz:XYZ100,28193203.0972,38784,2666
2025-12-28,xyz:SILVER,17490294.19297,15010,1794
2025-12-28,xyz:ORCL,4560153.85002,8651,159
2025-12-28,xyz:TSLA,3307929.13565,12365,1288
2025-12-28,xyz:GOLD,1061259.73716,974,305
2025-12-28,xyz:NVDA,1051112.15594,2683,653
2025-12-28,xyz:COIN,928854.83942,1781,76
2025-12-28,xyz:GOOGL,725500.87369,1875,533
2025-12-28,xyz:HOOD,445340.19648,1209,474
2025-12-28,xyz:INTC,354819.13415,2163,140
2025-12-28,xyz:PLTR,140979.13122,671,175
2025-12-28,xyz:AAPL,105501.68006,913,67
2025-12-28,xyz:MSFT,103094.72199,492,67
2025-12-28,xyz:AMZN,102790.68208,839,103
2025-12-28,xyz:META,97028.82771,1240,117
2025-12-28,xyz:MSTR,89195.34499,722,109
2025-12-28,xyz:NFLX,52787.236613,133,47
2025-12-28,xyz:CRCL,47643.120216,316,60
2025-12-28,xyz:AMD,45650.38792,291,65
2025-12-28,xyz:EUR,38542.7401,70,28
2025-12-28,xyz:MU,22818.94516,111,35
2025-12-28,xyz:JPY,18211.6944,42,26
2025-12-29,xyz:XYZ100,131449309.2843,121288,2938
2025-12-29,xyz:SILVER,50078345.29543,27663,3268
2025-12-29,xyz:TSLA,16661933.46376,24162,1318
2025-12-29,xyz:GOLD,7678885.51054,5769,971
2025-12-29,xyz:NVDA,7432237.21155,15635,1019
2025-12-29,xyz:PLTR,6116282.14439,8185,376
2025-12-29,xyz:HOOD,6049500.10174,4817,447
2025-12-29,xyz:MSTR,4968360.39412,6597,285
2025-12-29,xyz:COIN,4927324.19824,5356,227
2025-12-29,xyz:GOOGL,3005030.5101,4484,502
2025-12-29,xyz:AMZN,2988291.81536,6091,316
2025-12-29,xyz:AAPL,2139750.75867,3671,226
2025-12-29,xyz:ORCL,1627119.76873,4103,199
2025-12-29,xyz:AMD,1571863.92674,3050,143
2025-12-29,xyz:META,1265864.34842,2062,198
2025-12-29,xyz:MSFT,1164864.90724,1489,223
2025-12-29,xyz:EUR,1086575.07534,701,84
2025-12-29,xyz:CRCL,978125.015014,2074,86
2025-12-29,xyz:INTC,802739.29483,2143,168
2025-12-29,xyz:MU,404654.77929,1280,93
2025-12-29,xyz:NFLX,269710.39024,549,92
2025-12-29,xyz:JPY,118076.9645,118,55
2025-12-30,xyz:XYZ100,190161289.2989,111725,2814
2025-12-30,xyz:SILVER,44600351.9953,21762,2265
2025-12-30,xyz:TSLA,11428846.19131,20594,786
2025-12-30,xyz:HOOD,7019571.42873,3593,381
2025-12-30,xyz:NVDA,6641435.39789,14687,624
2025-12-30,xyz:GOOGL,5637932.79783,3918,429
2025-12-30,xyz:PLTR,4189402.98183,5989,301
2025-12-30,xyz:GOLD,3781357.80268,3145,610
2025-12-30,xyz:COIN,3145208.62051,2654,191
2025-12-30,xyz:MSTR,2600332.91962,3420,170
2025-12-30,xyz:ORCL,2316306.21727,3146,185
