date,coin,open_interest_usd,avg_oracle_price
2025-11-25,xyz:AAPL,,
2025-11-25,xyz:NVDA,,
2025-11-25,xyz:AMZN,,
2025-11-25,xyz:META,,
2025-11-25,xyz:TSLA,,
2025-11-25,xyz:COIN,,
2025-11-25,xyz:XYZ100,,
2025-11-25,xyz:GOOGL,,
2025-11-26,xyz:COIN,,
2025-11-26,xyz:GOOGL,,
2025-11-26,xyz:NVDA,,
2025-11-26,xyz:AAPL,,
2025-11-26,xyz:TSLA,,
2025-11-26,xyz:AMZN,,
2025-11-26,xyz:HOOD,,
2025-11-26,xyz:PLTR,,
2025-11-26,xyz:XYZ100,,
2025-11-26,xyz:META,,
2025-11-26,xyz:MSFT,,
2025-11-27,xyz:AAPL,,
2025-11-27,xyz:TSLA,,
2025-11-27,xyz:META,,
2025-11-27,xyz:PLTR,,
2025-11-27,xyz:HOOD,,
2025-11-27,xyz:NVDA,,
2025-11-27,xyz:COIN,,
2025-11-27,xyz:MSFT,,
2025-11-27,xyz:XYZ100,,
2025-11-27,xyz:AMZN,,
2025-11-27,xyz:GOOGL,,
2025-11-28,xyz:HOOD,,
2025-11-28,xyz:PLTR,,
2025-11-28,xyz:AAPL,,
2025-11-28,xyz:TSLA,,
2025-11-28,xyz:COIN,,
2025-11-28,xyz:META,,
2025-11-28,xyz:GOOGL,,
2025-11-28,xyz:AMZN,,
2025-11-28,xyz:NVDA,,
2025-11-28,xyz:MSFT,,
2025-11-28,xyz:XYZ100,,
2025-11-29,xyz:PLTR,,
2025-11-29,xyz:TSLA,,
2025-11-29,xyz:AAPL,,
2025-11-29,xyz:HOOD,,
2025-11-29,xyz:META,,
2025-11-29,xyz:GOOGL,,
2025-11-29,xyz:XYZ100,,
2025-11-29,xyz:COIN,,
2025-11-29,xyz:MSFT,,
2025-11-29,xyz:AMZN,,
2025-11-29,xyz:NVDA,,
2025-11-30,xyz:TSLA,,
2025-11-30,xyz:MSFT,,
2025-11-30,xyz:GOOGL,,
2025-11-30,xyz:META,,
2025-11-30,xyz:NVDA,,
2025-11-30,xyz:AAPL,,
2025-11-30,xyz:AMZN,,
2025-11-30,xyz:HOOD,,
2025-11-30,xyz:COIN,,
2025-11-30,xyz:PLTR,,
2025-11-30,xyz:XYZ100,,
