date,coin,volume_usd,trade_count,active_traders
2026-01-07,xyz:GOOGL,8863261.23153,9420,546
2026-01-07,xyz:GOLD,7808006.55879,7562,986
2026-01-07,xyz:PLTR,6834288.15709,14095,407
2026-01-07,xyz:HOOD,6231866.30901,5946,392
2026-01-07,xyz:INTC,5045081.0737,9010,326
2026-01-07,xyz:COIN,3965616.42559,5625,178
2026-01-07,xyz:AMZN,3092649.8892,5984,377
2026-01-07,xyz:AMD,2893513.80055,3703,170
2026-01-07,xyz:JPY,2392464.0563,743,88
2026-01-07,xyz:META,1977934.97984,2522,161
2026-01-07,xyz:MU,1826664.23429,4049,213
2026-01-07,xyz:AAPL,1459319.38594,1898,192
2026-01-07,xyz:EUR,1248697.74207,671,130
2026-01-07,xyz:MSFT,1187492.03989,1532,149
2026-01-07,xyz:ORCL,1083501.62602,1821,99
2026-01-07,xyz:CL,743994.966364,885,134
2026-01-07,xyz:CRCL,642960.606784,1151,86
2026-01-07,xyz:NFLX,393945.768006,808,105
2026-01-08,xyz:XYZ100,211528039.9041,144409,3678
2026-01-08,xyz:SILVER,35431676.575,30441,2118
2026-01-08,xyz:NVDA,17640124.62367,32872,1171
2026-01-08,xyz:TSLA,16270871.62287,27306,1061
2026-01-08,xyz:MSTR,12588541.15462,17708,679
2026-01-08,xyz:GOOGL,12563506.5062,15841,731
2026-01-08,xyz:HOOD,11332693.76002,8154,370
2026-01-08,xyz:COIN,10133274.04641,12851,312
2026-01-08,xyz:PLTR,9300290.16489,29611,474
2026-01-08,xyz:INTC,6881958.01472,12783,421
2026-01-08,xyz:GOLD,6537878.757,6833,776
2026-01-08,xyz:AMZN,6174493.07209,11795,346
2026-01-08,xyz:AMD,5103442.77757,3422,154
2026-01-08,xyz:META,3022268.60087,4281,198
2026-01-08,xyz:ORCL,2725144.53577,2331,131
2026-01-08,xyz:CRCL,2592991.472163,6286,191
2026-01-08,xyz:MU,2496971.44447,2628,142
2026-01-08,xyz:AAPL,2044416.82231,2747,236
2026-01-08,xyz:MSFT,1494463.43625,1728,132
2026-01-08,xyz:NFLX,1340199.792332,1405,87
2026-01-08,xyz:JPY,1311634.3236,1136,128
2026-01-08,xyz:EUR,1165988.32705,533,132
2026-01-08,xyz:CL,1116580.805305,823,153
2026-01-09,xyz:XYZ100,178709714.6139,132907,3059
2026-01-09,xyz:SILVER,39147876.39814,25376,1934
2026-01-09,xyz:TSLA,12643235.44469,24889,1010
2026-01-09,xyz:MSTR,8805768.65329,16404,601
2026-01-09,xyz:NVDA,7513524.60645,19091,825
2026-01-09,xyz:INTC,5305069.94362,9084,416
2026-01-09,xyz:GOOGL,4811995.69223,10547,574
2026-01-09,xyz:GOLD,4414976.97352,8266,766
2026-01-09,xyz:HOOD,3111299.02422,4024,220
2026-01-09,xyz:AMZN,2828067.44144,4177,313
2026-01-09,xyz:PLTR,2535980.33946,5277,278
2026-01-09,xyz:COIN,2144356.94732,3152,197
2026-01-09,xyz:CL,1765054.141996,2347,166
2026-01-09,xyz:ORCL,1529675.64844,2021,137
2026-01-09,xyz:META,1420754.76948,1675,165
2026-01-09,xyz:AAPL,1302612.71419,2537,193
2026-01-09,xyz:EUR,1302221.74198,745,147
2026-01-09,xyz:MU,1256562.31335,1812,112
2026-01-09,xyz:MSFT,1244627.86322,1660,152
2026-01-09,xyz:AMD,1158702.83446,1116,97
2026-01-09,xyz:JPY,871791.8734,964,174
2026-01-09,xyz:CRCL,859682.486343,949,146
2026-01-09,xyz:NFLX,715639.915574,781,144
2026-01-10,xyz:XYZ100,38457199.6755,47708,2748
2026-01-10,xyz:SILVER,10585169.40524,13893,875
2026-01-10,xyz:GOLD,5118794.46544,7854,481
2026-01-10,xyz:INTC,4266727.02036,7447,371
2026-01-10,xyz:NVDA,1240583.39936,8439,538
2026-01-10,xyz:GOOGL,1192150.11508,2401,269
2026-01-10,xyz:TSLA,1098302.3307,5531,468
2026-01-10,xyz:ORCL,805595.98708,1938,99
2026-01-10,xyz:MSTR,752196.72651,1355,149
2026-01-10,xyz:AMZN,730310.54016,5466,178
2026-01-10,xyz:HOOD,463073.51181,3995,222
2026-01-10,xyz:CL,267034.145644,339,78
2026-01-10,xyz:COIN,247321.20306,627,106
2026-01-10,xyz:MU,238769.89451,252,81
2026-01-10,xyz:EUR,236298.88106,281,68
2026-01-10,xyz:JPY,184667.6487,146,89
2026-01-10,xyz:PLTR,176562.45825,654,87
2026-01-10,xyz:AMD,114734.39726,753,48
2026-01-10,xyz:META,68327.91324,271,65
2026-01-10,xyz:AAPL,66329.85553,382,90
2026-01-10,xyz:MSFT,32514.43577,200,44
2026-01-10,xyz:NFLX,29707.912869,115,55
2026-01-10,xyz:CRCL,19632.313476,95,33
2026-01-11,xyz:XYZ100,49940637.4922,42544,2924
2026-01-11,xyz:JPY,48316803.2844,1335,146
2026-01-11,xyz:EUR,23772842.0718,700,119
2026-01-11,xyz:SILVER,7636344.9903,9916,925
2026-01-11,xyz:COIN,6309635.10923,10069,173
2026-01-11,xyz:GOLD,3875004.38243,5471,539
2026-01-11,xyz:NVDA,2412775.55188,10487,616
2026-01-11,xyz:AMZN,1576534.59462,11137,183
2026-01-11,xyz:MSTR,919146.15781,3315,182
2026-01-11,xyz:NFLX,798287.996655,1118,95
2026-01-11,xyz:TSLA,741368.01175,2982,319
2026-01-11,xyz:GOOGL,694930.43242,1535,234
2026-01-11,xyz:CL,666821.2439,1506,136
2026-01-11,xyz:CRCL,534749.821117,2052,79
2026-01-11,xyz:INTC,531568.19031,2400,178
2026-01-11,xyz:AAPL,256682.25967,900,102
2026-01-11,xyz:PLTR,193658.7637,645,103
2026-01-11,xyz:AMD,96155.46773,981,76
2026-01-11,xyz:HOOD,91581.99413,255,70
2026-01-11,xyz:MSFT,72837.75445,414,55
2026-01-11,xyz:META,61956.98556,442,61
2026-01-11,xyz:ORCL,58613.5782,238,63
2026-01-11,xyz:MU,37682.89045,289,55
2026-01-12,xyz:XYZ100,170538168.1354,120327,3735
2026-01-12,xyz:SILVER,71769441.59429,45723,3290
2026-01-12,xyz:GOLD,27131510.71659,31175,1683
2026-01-12,xyz:TSLA,14745136.61844,44851,964
2026-01-12,xyz:INTC,11281394.26613,21321,360
2026-01-12,xyz:GOOGL,9634199.69675,11987,620
2026-01-12,xyz:MSTR,8158561.06997,16757,407
2026-01-12,xyz:AMZN,7485575.53753,14740,365
2026-01-12,xyz:NVDA,7416312.36561,22092,772
2026-01-12,xyz:JPY,6212109.1818,8738,370
2026-01-12,xyz:HOOD,5393962.71473,7782,365
2026-01-12,xyz:PLTR,4605474.0495,11006,330
2026-01-12,xyz:COIN,4491451.02938,6912,264
2026-01-12,xyz:AAPL,3372545.65582,7509,274
2026-01-12,xyz:AMD,2856841.11684,6251,219
2026-01-12,xyz:ORCL,2752514.72249,4147,208
2026-01-12,xyz:EUR,2582298.75794,3509,394
2026-01-12,xyz:META,2031283.45718,3027,203
2026-01-12,xyz:CL,1617545.087572,1242,140
2026-01-12,xyz:MU,1534450.32113,1603,124
2026-01-12,xyz:CRCL,1263837.579105,3511,153
2026-01-12,xyz:MSFT,1067231.30116,2046,181
2026-01-12,xyz:NFLX,803494.163924,1147,152
2026-01-12,xyz:SNDK,626280.86589,1453,86
2026-01-13,xyz:XYZ100,191951607.5728,134172,3526
2026-01-13,xyz:SILVER,112360358.13787,57893,3111
2026-01-13,xyz:TSLA,21621190.88775,47895,908
2026-01-13,xyz:GOLD,12453449.49908,12884,1101
2026-01-13,xyz:HOOD,12204514.047,10198,436
2026-01-13,xyz:MSTR,11664591.80404,16075,582
2026-01-13,xyz:NVDA,9907768.16413,29620,834
2026-01-13,xyz:GOOGL,9406544.89087,14487,582
2026-01-13,xyz:PLTR,9069096.3172,12171,271
2026-01-13,xyz:AMZN,9005886.7423,18545,426
2026-01-13,xyz:INTC,6098644.62793,8699,382
2026-01-13,xyz:ORCL,5794011.43979,3563,238
2026-01-13,xyz:CRCL,5529799.05748,10977,179
2026-01-13,xyz:COIN,4911503.32545,7884,239
2026-01-13,xyz:AMD,3715194.79843,4349,287
2026-01-13,xyz:JPY,3351436.6711,2857,252
2026-01-13,xyz:META,3285327.39477,4727,243
2026-01-13,xyz:MU,3257883.83953,1482,136
2026-01-13,xyz:SNDK,3128527.23133,3384,182
2026-01-13,xyz:NFLX,2211223.95187,1853,163
2026-01-13,xyz:MSFT,1846784.25424,4968,229
2026-01-13,xyz:AAPL,1765283.72393,4086,257
2026-01-13,xyz:CL,1659354.103876,1925,195
2026-01-13,xyz:EUR,1002498.4767,1126,178
2026-01-14,xyz:XYZ100,288745813.3863,161732,3222
2026-01-14,xyz:SILVER,157897051.20847,71839,3885
2026-01-14,xyz:MSTR,19872017.43318,34088,883
2026-01-14,xyz:GOLD,18858441.20522,16685,1158
2026-01-14,xyz:TSLA,18096835.65589,20574,855
2026-01-14,xyz:INTC,10515088.35696,11426,391
2026-01-14,xyz:NVDA,9854193.30346,24799,708
2026-01-14,xyz:GOOGL,8652715.24843,10877,502
2026-01-14,xyz:PLTR,7832293.22734,8801,265
2026-01-14,xyz:COIN,7787387.57917,11630,274
2026-01-14,xyz:HOOD,6471264.30393,11873,268
2026-01-14,xyz:AMZN,4852183.87374,7387,333
2026-01-14,xyz:CRCL,4123605.880738,8079,201
2026-01-14,xyz:AMD,3607332.56605,4096,192
2026-01-14,xyz:ORCL,3550685.62002,5362,185
2026-01-14,xyz:MU,3117778.45748,2798,107
2026-01-14,xyz:META,2659562.44143,4023,238
2026-01-14,xyz:CL,2088354.228292,3627,196
2026-01-14,xyz:MSFT,2056519.26096,3052,209
2026-01-14,xyz:JPY,2022313.4625,1445,225
2026-01-14,xyz:COPPER,1630316.13319,828,198
2026-01-14,xyz:AAPL,1310415.34513,2967,228
2026-01-14,xyz:NFLX,1206724.93826,1496,152
2026-01-14,xyz:EUR,879911.99154,577,135
2026-01-14,xyz:SNDK,753338.09028,1004,144
2026-01-14,xyz:RIVN,181132.22534,268,48
2026-01-15,xyz:XYZ100,287816779.4377,169238,3235
2026-01-15,xyz:SILVER,207428472.28875,73313,3965
2026-01-15,xyz:GOLD,17832120.83239,17134,1053
2026-01-15,xyz:HOOD,15421993.40341,22150,368
2026-01-15,xyz:MSTR,14793366.77839,18810,629
2026-01-15,xyz:TSLA,9278351.35196,22735,689
2026-01-15,xyz:NVDA,9254881.87535,20763,823
2026-01-15,xyz:INTC,8323930.95855,6075,371
2026-01-15,xyz:COIN,7468401.88776,13476,292
2026-01-15,xyz:GOOGL,6958877.09317,11377,418
2026-01-15,xyz:META,6955863.54961,5672,259
2026-01-15,xyz:PLTR,5234169.45049,7449,222
2026-01-15,xyz:AMD,4848300.87963,4357,305
2026-01-15,xyz:AMZN,3901253.47556,7132,289
2026-01-15,xyz:CRCL,3486693.563334,5783,233
2026-01-15,xyz:MU,3378362.06861,1570,128
2026-01-15,xyz:COPPER,3143806.031206,1626,362
2026-01-15,xyz:SNDK,2731495.21224,1328,213
2026-01-15,xyz:MSFT,2446496.03979,2213,172
2026-01-15,xyz:EUR,2387567.31801,1702,146
2026-01-15,xyz:CL,1631072.088678,2106,145
2026-01-15,xyz:AAPL,1516369.71994,2556,190
2026-01-15,xyz:ORCL,1339042.15015,1475,134
2026-01-15,xyz:JPY,1337321.8887,1937,177
2026-01-15,xyz:NFLX,735016.480996,1045,104
2026-01-15,xyz:BABA,366342.38616,1315,72
2026-01-15,xyz:RIVN,346406.1096,713,47
2026-01-16,xyz:XYZ100,197048318.7341,134012,3233
2026-01-16,xyz:SILVER,139521007.54461,55500,3037
2026-01-16,xyz:GOLD,26240043.46615,15549,1007
2026-01-16,xyz:PLTR,13648052.26853,7667,279
2026-01-16,xyz:COPPER,11460139.874152,2634,411
2026-01-16,xyz:NVDA,9661368.27135,22363,729
2026-01-16,xyz:TSLA,8521007.98323,19966,681
2026-01-16,xyz:MSTR,7802615.83035,10805,358
2026-01-16,xyz:INTC,7719818.59576,4565,229
2026-01-16,xyz:GOOGL,7601912.79922,9705,426
2026-01-16,xyz:HOOD,6099017.26408,15089,377
2026-01-16,xyz:MU,4105785.17646,1896,262
2026-01-16,xyz:AMD,4032241.59007,2902,154
2026-01-16,xyz:META,3547927.43391,3521,225
2026-01-16,xyz:COIN,3294462.67265,7387,223
2026-01-16,xyz:AMZN,3167920.00376,10222,233
2026-01-16,xyz:CRCL,2536278.627601,1615,173
2026-01-16,xyz:ORCL,2516084.20836,1762,129
2026-01-16,xyz:MSFT,2322214.9815,1147,165
2026-01-16,xyz:EUR,1970530.75994,2011,193
2026-01-16,xyz:JPY,1639277.9171,3607,149
2026-01-16,xyz:AAPL,1600973.7361,2409,168
2026-01-16,xyz:SNDK,1597600.99169,653,237
2026-01-16,xyz:BABA,942423.84384,3924,118
2026-01-16,xyz:CL,921894.63455,1111,138
2026-01-16,xyz:NFLX,474548.075836,784,93
2026-01-16,xyz:RIVN,229920.16106,253,47
2026-01-17,xyz:XYZ100,119481988.9464,56633,2646
2026-01-17,xyz:SILVER,8976900.7794,20026,1170
2026-01-17,xyz:AMZN,4527325.01138,5834,251
2026-01-17,xyz:GOLD,1935901.15025,3148,466
2026-01-17,xyz:COPPER,1876464.685631,3211,280
2026-01-17,xyz:EUR,1576172.60092,551,99
2026-01-17,xyz:GOOGL,1550652.71797,8020,317
2026-01-17,xyz:ORCL,1519776.37572,4535,155
2026-01-17,xyz:AAPL,1184160.08884,2060,147
2026-01-17,xyz:TSLA,1134020.7312,10308,501
2026-01-17,xyz:NVDA,1051429.53374,2242,485
2026-01-17,xyz:MU,796585.74758,1783,229
2026-01-17,xyz:JPY,624603.1742,376,72
2026-01-17,xyz:COIN,591828.44013,2685,151
2026-01-17,xyz:INTC,490399.77987,1136,148
2026-01-17,xyz:MSTR,322820.88138,713,170
2026-01-17,xyz:META,314464.32507,731,114
2026-01-17,xyz:CL,242753.567469,540,79
2026-01-17,xyz:BABA,221447.22958,760,80
2026-01-17,xyz:HOOD,215610.14566,2203,198
2026-01-17,xyz:PLTR,162414.31766,1026,96
2026-01-17,xyz:CRCL,147465.378621,803,105
2026-01-17,xyz:MSFT,140878.99594,297,86
2026-01-17,xyz:AMD,124923.3034,282,72
2026-01-17,xyz:SNDK,111906.84824,170,48
2026-01-17,xyz:RIVN,36942.46427,89,35
2026-01-17,xyz:NFLX,23896.372533,158,56
2026-01-18,xyz:XYZ100,83083983.8793,69909,3425
2026-01-18,xyz:SILVER,41018906.3415,29262,1876
2026-01-18,xyz:GOLD,10200778.90077,10908,889
2026-01-18,xyz:COPPER,2355202.243061,2372,353
2026-01-18,xyz:EUR,1622391.49913,1272,175
2026-01-18,xyz:TSLA,1480267.58093,10195,489
2026-01-18,xyz:GOOGL,1201810.46012,7405,295
2026-01-18,xyz:JPY,1126170.2184,678,115
2026-01-18,xyz:NVDA,1118067.42225,6790,396
2026-01-18,xyz:MSTR,1093286.75038,3681,180
2026-01-18,xyz:AMZN,739488.62825,4832,169
2026-01-18,xyz:COIN,546253.25553,2420,126
2026-01-18,xyz:PLTR,415263.87078,1260,101
2026-01-18,xyz:MU,363989.15808,1133,102
2026-01-18,xyz:AAPL,290875.74974,817,131
2026-01-18,xyz:AMD,268508.83791,2861,79
2026-01-18,xyz:HOOD,245233.09066,1661,127
2026-01-18,xyz:INTC,223705.95044,1997,94
2026-01-18,xyz:CL,213502.717728,770,99
2026-01-18,xyz:CRCL,141437.016812,362,62
2026-01-18,xyz:BABA,140282.30931,834,63
2026-01-18,xyz:MSFT,110404.02084,344,52
2026-01-18,xyz:NFLX,109124.347546,167,50
2026-01-18,xyz:SNDK,99093.93423,433,65
2026-01-18,xyz:ORCL,86725.1294,223,62
2026-01-18,xyz:META,81009.37019,431,83
2026-01-18,xyz:RIVN,31211.01534,106,28
2026-01-19,xyz:XYZ100,169408754.9623,133463,3364
2026-01-19,xyz:SILVER,93196690.93162,48257,3298
2026-01-19,xyz:COPPER,19215835.587539,11270,847
2026-01-19,xyz:GOLD,15102179.87329,21083,1376
2026-01-19,xyz:NVDA,7114165.16785,12851,653
2026-01-19,xyz:TSLA,5731649.8559,18322,726
2026-01-19,xyz:MSTR,3659885.59365,14091,367
2026-01-19,xyz:HOOD,3166550.03328,8684,335
2026-01-19,xyz:COIN,2862169.66286,5927,230
2026-01-19,xyz:ORCL,2623934.86646,3730,136
2026-01-19,xyz:GOOGL,2415686.04267,6193,411
2026-01-19,xyz:AAPL,2357594.23327,5747,292
2026-01-19,xyz:INTC,2103849.96069,5413,206
2026-01-19,xyz:AMZN,1939768.91023,8336,230
2026-01-19,xyz:PLTR,1720315.8201,8811,221
2026-01-19,xyz:JPY,1697829.112,2153,162
2026-01-19,xyz:EUR,1606556.86724,2962,223
2026-01-19,xyz:META,1393700.764,6729,166
2026-01-19,xyz:MU,1392637.69477,1589,139
2026-01-19,xyz:CL,1003798.009487,1066,139
2026-01-19,xyz:CRCL,967282.013834,2901,162
2026-01-19,xyz:MSFT,868667.15465,3268,166
2026-01-19,xyz:NFLX,536708.718973,923,109
2026-01-19,xyz:AMD,461317.46307,2316,82
2026-01-19,xyz:BABA,364010.36517,1348,86
2026-01-19,xyz:SNDK,284003.53223,253,101
2026-01-19,xyz:RIVN,38390.5446,90,43
2026-01-20,xyz:XYZ100,292018178.3093,190776,3291
2026-01-20,xyz:SILVER,146052503.25876,65154,3818
2026-01-20,xyz:GOLD,27611792.5157,26011,1837
2026-01-20,xyz:COPPER,25340504.455487,14565,956
2026-01-20,xyz:TSLA,19926131.4305,31030,949
2026-01-20,xyz:HOOD,18859853.80828,13707,368
2026-01-20,xyz:INTC,18289889.0532,11417,431
2026-01-20,xyz:NVDA,17486831.55947,23596,894
2026-01-20,xyz:GOOGL,15663848.2818,14965,552
2026-01-20,xyz:PLTR,12405763.33408,15763,452
2026-01-20,xyz:MSTR,9753719.6115,15968,573
2026-01-20,xyz:NFLX,8387562.069625,4333,392
2026-01-20,xyz:AMZN,8237571.82176,13527,309
2026-01-20,xyz:ORCL,7273285.43609,4199,249
2026-01-20,xyz:COIN,6133209.52378,6430,295
2026-01-20,xyz:AAPL,6108967.01119,6022,413
2026-01-20,xyz:META,5037795.8527,4865,270
2026-01-20,xyz:MU,4983314.4079,3546,296
2026-01-20,xyz:CRCL,3890741.95551,4151,228
2026-01-20,xyz:SNDK,3883312.10678,1882,276
2026-01-20,xyz:AMD,3546999.77279,7032,255
2026-01-20,xyz:JPY,3399601.358,7058,205
2026-01-20,xyz:EUR,2906423.021,4070,296
2026-01-20,xyz:MSFT,1773830.55064,2795,170
2026-01-20,xyz:CL,926061.958786,935,128
2026-01-20,xyz:BABA,611139.83874,1374,83
2026-01-20,xyz:RIVN,381969.16408,218,69
2026-01-21,xyz:XYZ100,337448493.5504,173757,3622
2026-01-21,xyz:SILVER,205380170.27892,65813,4120
2026-01-21,xyz:GOLD,90840573.05379,37914,3001
2026-01-21,xyz:INTC,32356920.32427,21222,845
2026-01-21,xyz:TSLA,21266070.01538,34658,938
2026-01-21,xyz:GOOGL,20132641.19618,10653,688
2026-01-21,xyz:COPPER,19985355.870871,21830,912
2026-01-21,xyz:NVDA,18966742.78624,20641,836
2026-01-21,xyz:HOOD,14585413.46484,9388,380
2026-01-21,xyz:MU,11861794.45001,5850,331
2026-01-21,xyz:PLTR,10616662.63631,11127,376
2026-01-21,xyz:NFLX,8782893.023701,5472,385
2026-01-21,xyz:MSTR,6995607.36767,6622,386
2026-01-21,xyz:AMD,5052769.02219,5949,274
2026-01-21,xyz:COIN,4786211.33706,5726,237
2026-01-21,xyz:ORCL,4247695.40233,3557,238
2026-01-21,xyz:AMZN,3984554.0805,8210,269
2026-01-21,xyz:META,3825215.23005,2595,203
2026-01-21,xyz:CRCL,3528653.003741,3180,180
2026-01-21,xyz:SNDK,3016418.18781,4405,379
2026-01-21,xyz:EUR,2599571.0187,2789,229
2026-01-21,xyz:AAPL,2583151.6079,3277,271
2026-01-21,xyz:JPY,2030587.8987,3506,220
2026-01-21,xyz:CL,1920317.14068,1144,130
2026-01-21,xyz:MSFT,1642167.26227,2083,205
2026-01-21,xyz:RIVN,991320.13256,934,81
2026-01-21,xyz:BABA,613580.5781,586,92
2026-01-21,xyz:NATGAS,405534.54217,231,56
2026-01-22,xyz:XYZ100,385399880.7199,182124,3178
