date,coin,volume_usd,trade_count,active_traders
2026-03-02,xyz:TSM,3337401.84447,935,122
2026-03-02,xyz:RIVN,2896545.21937,726,89
2026-03-02,xyz:AMD,2828319.08044,1591,256
2026-03-02,xyz:SMSN,1872549.19041,1603,219
2026-03-02,xyz:BABA,1790959.67136,3957,217
2026-03-02,xyz:CRWV,1486394.52759,830,93
2026-03-02,xyz:USAR,1362359.12292,731,85
2026-03-02,xyz:URNM,1352895.14917,2918,214
2026-03-02,xyz:ORCL,1309648.02711,2300,226
2026-03-02,xyz:HYUNDAI,903771.90335,489,139
2026-03-02,xyz:EWY,865748.54333,207,52
2026-03-02,xyz:EWJ,110029.711889,49,23
2026-03-03,xyz:SILVER,1346085460.60249,410726,6545
2026-03-03,xyz:XYZ100,550175921.7052,279749,12564
2026-03-03,xyz:GOLD,325217037.37682,79938,5707
2026-03-03,xyz:CL,235001240.883629,67263,3982
2026-03-03,xyz:NVDA,125250812.68123,63278,1548
2026-03-03,xyz:CRCL,47917635.076798,26387,1496
2026-03-03,xyz:NATGAS,38698880.65813,12418,999
2026-03-03,xyz:PLATINUM,22484911.32686,19714,428
2026-03-03,xyz:HOOD,17950772.5631,19187,338
2026-03-03,xyz:COPPER,17109824.850176,10506,701
2026-03-03,xyz:SKHX,17094308.10125,12161,973
2026-03-03,xyz:TSLA,16439955.86268,27661,834
2026-03-03,xyz:SNDK,14379179.22084,6688,488
2026-03-03,xyz:MU,12868535.33974,6057,422
2026-03-03,xyz:PLTR,12757533.53981,18004,694
2026-03-03,xyz:INTC,12411161.31208,8126,276
2026-03-03,xyz:COIN,11983832.33454,12627,312
2026-03-03,xyz:EUR,11681420.57029,24276,8691
2026-03-03,xyz:JPY,9789964.9952,23813,8628
2026-03-03,xyz:GOOGL,9442783.31223,10078,550
2026-03-03,xyz:MSTR,8938131.14608,8047,393
2026-03-03,xyz:AMZN,8671497.9657,8815,392
2026-03-03,xyz:RIVN,7871947.716,1764,91
2026-03-03,xyz:EWY,7518884.0888,2173,297
2026-03-03,xyz:MSFT,6172508.4613,4123,352
2026-03-03,xyz:SMSN,5142381.25297,4709,435
2026-03-03,xyz:NFLX,4985286.322579,1602,227
2026-03-03,xyz:BABA,4753039.19504,3833,212
2026-03-03,xyz:AMD,4265184.63147,1765,200
2026-03-03,xyz:AAPL,4056211.18335,4823,266
2026-03-03,xyz:META,2936141.79179,2725,218
2026-03-03,xyz:USAR,2322120.22352,778,80
2026-03-03,xyz:URNM,2199235.07713,2418,302
2026-03-03,xyz:TSM,2169048.69911,550,112
2026-03-03,xyz:ORCL,1878711.14792,2498,186
2026-03-03,xyz:CRWV,1356342.92133,447,71
2026-03-03,xyz:HYUNDAI,895495.61513,850,225
2026-03-03,xyz:EWJ,526590.731396,503,87
2026-03-04,xyz:SILVER,848354837.40149,302769,4087
2026-03-04,xyz:XYZ100,456298393.7714,282488,13279
2026-03-04,xyz:CL,200678157.332803,45629,2627
2026-03-04,xyz:GOLD,109110021.4333,43538,3213
2026-03-04,xyz:NATGAS,37695925.4272,9940,714
2026-03-04,xyz:EWY,35202403.37527,9285,583
2026-03-04,xyz:NVDA,33326591.6915,27711,1360
2026-03-04,xyz:CRCL,31697387.977557,23523,1223
2026-03-04,xyz:PLATINUM,20254733.2421,19530,253
2026-03-04,xyz:COIN,20078138.40771,19054,808
2026-03-04,xyz:HOOD,16205460.90941,20769,472
2026-03-04,xyz:TSLA,15678019.61807,28392,792
2026-03-04,xyz:JPY,13464529.3867,47332,9751
2026-03-04,xyz:MSTR,13119546.53109,11713,609
2026-03-04,xyz:PLTR,12706271.22382,12226,611
2026-03-04,xyz:SNDK,12468372.04379,7926,559
2026-03-04,xyz:MU,12321484.83565,8699,493
2026-03-04,xyz:COPPER,11776861.596725,6114,398
2026-03-04,xyz:EUR,11481531.58107,46034,9777
2026-03-04,xyz:INTC,10164036.06412,7829,251
2026-03-04,xyz:GOOGL,9965909.89481,7153,455
2026-03-04,xyz:SKHX,9302339.58179,7517,827
2026-03-04,xyz:AMZN,7921171.0967,9486,415
2026-03-04,xyz:MSFT,6766114.78232,4520,380
2026-03-04,xyz:BABA,5109246.91539,3629,246
2026-03-04,xyz:AAPL,4846673.16636,5086,323
2026-03-04,xyz:AMD,4373786.80398,2794,274
2026-03-04,xyz:NFLX,4115124.322474,1400,225
2026-03-04,xyz:SMSN,2247882.81008,3418,450
2026-03-04,xyz:RIVN,1914865.30535,559,79
2026-03-04,xyz:META,1821814.38299,3190,243
2026-03-04,xyz:HYUNDAI,1783024.2009,1014,248
2026-03-04,xyz:USAR,1605811.34729,693,55
2026-03-04,xyz:CRWV,1603248.52182,887,86
2026-03-04,xyz:ORCL,1472552.44516,2510,178
2026-03-04,xyz:BRENTOIL,1345072.80627,682,73
2026-03-04,xyz:TSM,1328385.79549,942,88
2026-03-04,xyz:URNM,453096.36281,801,161
2026-03-04,xyz:EWJ,189298.054305,260,60
2026-03-04,xyz:PALLADIUM,6792.72496,42,21
2026-03-05,xyz:SILVER,662890959.231935,265943,4165
2026-03-05,xyz:XYZ100,399870368.1311,364087,11638
2026-03-05,xyz:CL,242658997.756283,53858,3230
2026-03-05,xyz:GOLD,123461756.81112,40037,2657
2026-03-05,xyz:EWY,34229080.47157,9050,496
2026-03-05,xyz:NVDA,29949308.03426,48893,1112
2026-03-05,xyz:CRCL,26864967.91982,21141,962
2026-03-05,xyz:NATGAS,22229420.24481,9488,607
2026-03-05,xyz:BRENTOIL,20064350.97316,6875,655
2026-03-05,xyz:COIN,18545229.3479,13087,663
2026-03-05,xyz:PLATINUM,17726534.74335,17368,240
2026-03-05,xyz:TSLA,17479704.03708,25721,624
2026-03-05,xyz:EUR,14676095.50642,45115,8703
2026-03-05,xyz:HOOD,14312785.488226,37413,507
2026-03-05,xyz:SKHX,12971148.88291,10228,821
2026-03-05,xyz:PLTR,12908520.00312,10296,480
2026-03-05,xyz:INTC,11650926.25025,8190,255
2026-03-05,xyz:JPY,11464912.2438,42391,8653
2026-03-05,xyz:SNDK,10465781.9399,7179,347
2026-03-05,xyz:COPPER,10152921.749597,7012,385
2026-03-05,xyz:GOOGL,8220299.60537,7934,424
2026-03-05,xyz:MU,7980998.03011,8403,350
2026-03-05,xyz:AMZN,7813773.45688,10722,382
2026-03-05,xyz:MSTR,6945444.64374,5869,448
2026-03-05,xyz:MSFT,6005469.45201,4234,307
2026-03-05,xyz:BABA,5024168.51862,3605,223
2026-03-05,xyz:AMD,4739958.91268,1413,235
2026-03-05,xyz:NFLX,4635980.337304,1375,173
2026-03-05,xyz:ORCL,4461313.58621,4083,286
2026-03-05,xyz:AAPL,4023026.03328,3308,310
2026-03-05,xyz:META,3502165.94127,3919,212
2026-03-05,xyz:USAR,3027362.47298,915,60
2026-03-05,xyz:RIVN,2947050.28119,532,82
2026-03-05,xyz:CRWV,2464154.86147,592,64
2026-03-05,xyz:HYUNDAI,2395795.90589,1303,241
2026-03-05,xyz:SMSN,1769975.77531,2250,399
2026-03-05,xyz:TSM,1022551.32957,286,71
2026-03-05,xyz:URNM,646708.19344,695,188
2026-03-05,xyz:EWJ,133362.835016,84,35
2026-03-05,xyz:PALLADIUM,107261.55835,230,61
2026-03-06,xyz:XYZ100,523206416.0707,387861,11983
2026-03-06,xyz:SILVER,434484142.3005,234047,3245
2026-03-06,xyz:CL,414335194.406009,155918,5853
2026-03-06,xyz:GOLD,89100734.88153,39976,2503
2026-03-06,xyz:NVDA,74656126.42424,31545,1162
2026-03-06,xyz:BRENTOIL,56174158.53121,21556,2029
2026-03-06,xyz:CRCL,27422363.15249,22065,799
2026-03-06,xyz:NATGAS,21309625.44359,7704,1006
2026-03-06,xyz:TSLA,18445099.78796,22531,603
2026-03-06,xyz:EUR,18143864.37405,48547,8738
2026-03-06,xyz:COPPER,17730615.760989,10352,466
2026-03-06,xyz:PLTR,17107478.92788,12740,578
2026-03-06,xyz:EWY,15833299.37744,7685,384
2026-03-06,xyz:MU,14083066.8004,6138,369
2026-03-06,xyz:INTC,11874935.64687,7012,251
2026-03-06,xyz:PLATINUM,11845524.85547,39659,237
2026-03-06,xyz:JPY,11257987.4885,43179,8681
2026-03-06,xyz:ORCL,11211041.38282,10390,406
2026-03-06,xyz:COIN,9787705.98987,9533,395
2026-03-06,xyz:HOOD,9156308.948118,20891,369
2026-03-06,xyz:GOOGL,7707229.13946,5267,489
2026-03-06,xyz:SNDK,7594224.68398,4690,442
2026-03-06,xyz:MSTR,6904730.27969,5387,397
2026-03-06,xyz:AMZN,5206379.57926,6417,357
2026-03-06,xyz:MSFT,4589235.54152,3565,315
2026-03-06,xyz:SKHX,4233946.31721,3977,427
2026-03-06,xyz:BABA,3984727.83185,3424,190
2026-03-06,xyz:AMD,3516763.3785,1181,210
2026-03-06,xyz:AAPL,3139581.88353,3241,329
2026-03-06,xyz:RIVN,2684224.05938,750,90
2026-03-06,xyz:META,2629080.93127,2306,205
2026-03-06,xyz:NFLX,2109598.552866,857,167
2026-03-06,xyz:CRWV,1927529.00036,686,79
2026-03-06,xyz:USAR,1407635.41595,1005,82
2026-03-06,xyz:URNM,1332479.16308,1379,201
2026-03-06,xyz:SMSN,1016964.73581,1270,244
2026-03-06,xyz:TSM,884729.95697,436,81
2026-03-06,xyz:HYUNDAI,436173.19992,552,125
2026-03-06,xyz:EWJ,115634.418531,236,48
2026-03-06,xyz:PALLADIUM,99071.4283,412,81
2026-03-07,xyz:CL,143578056.980128,162139,5522
2026-03-07,xyz:XYZ100,61550497.6547,216510,10948
2026-03-07,xyz:NVDA,42835569.08634,31892,1072
2026-03-07,xyz:MU,18384559.84765,8525,567
2026-03-07,xyz:BRENTOIL,16846859.88529,24667,1987
2026-03-07,xyz:EUR,14643882.11986,41779,8540
2026-03-07,xyz:SNDK,12162628.63962,11096,676
2026-03-07,xyz:SILVER,12157084.25849,16564,1168
2026-03-07,xyz:JPY,11545330.343,39500,8580
2026-03-07,xyz:GOLD,7069810.15222,9224,1040
2026-03-07,xyz:CRCL,3512548.982575,4636,435
2026-03-07,xyz:TSLA,3198679.04376,8579,336
2026-03-07,xyz:NATGAS,3080187.52951,6998,1029
2026-03-07,xyz:COPPER,2682815.928259,12711,360
2026-03-07,xyz:MSTR,1917021.03598,1933,183
2026-03-07,xyz:COIN,1352255.46717,3109,204
2026-03-07,xyz:GOOGL,1166358.51987,2147,262
2026-03-07,xyz:AAPL,782073.42187,1428,166
2026-03-07,xyz:EWY,722261.23508,727,97
2026-03-07,xyz:HOOD,714367.23092,4362,163
2026-03-07,xyz:INTC,623122.98302,1414,131
2026-03-07,xyz:PLTR,618355.3126,2567,303
2026-03-07,xyz:AMZN,473753.11231,679,142
2026-03-07,xyz:AMD,387407.76343,8763,183
2026-03-07,xyz:ORCL,310846.87794,365,117
2026-03-07,xyz:META,264001.34663,532,96
2026-03-07,xyz:SKHX,239105.26127,1977,122
2026-03-07,xyz:URNM,201701.18752,329,100
2026-03-07,xyz:TSM,154860.59101,208,51
2026-03-07,xyz:BABA,139284.5736,575,95
2026-03-07,xyz:PLATINUM,121357.01606,1158,77
2026-03-07,xyz:NFLX,118321.748046,212,86
2026-03-07,xyz:MSFT,92357.73259,382,99
2026-03-07,xyz:SMSN,75823.74443,1227,76
2026-03-07,xyz:HYUNDAI,71161.65833,93,47
2026-03-07,xyz:USAR,52915.35077,97,37
2026-03-07,xyz:PALLADIUM,36518.2183,329,44
2026-03-07,xyz:CRWV,28743.1222,148,29
2026-03-07,xyz:RIVN,28241.50068,110,59
2026-03-07,xyz:EWJ,18804.800196,98,48
2026-03-08,xyz:CL,339400616.246798,153614,9317
2026-03-08,xyz:XYZ100,105493925.9811,298950,11176
2026-03-08,xyz:SILVER,93605141.44878,50502,1717
2026-03-08,xyz:BRENTOIL,38015417.698,24438,3219
2026-03-08,xyz:GOLD,35028176.13781,22065,1657
2026-03-08,xyz:NVDA,33734321.20657,19937,1052
2026-03-08,xyz:EUR,16799240.62683,41019,8634
2026-03-08,xyz:JPY,12498230.8527,36322,8604
2026-03-08,xyz:COPPER,7848066.441503,8537,591
2026-03-08,xyz:NATGAS,7772060.53975,10725,1273
2026-03-08,xyz:CRCL,5438754.046506,10918,418
2026-03-08,xyz:HOOD,4124098.659618,9775,250
2026-03-08,xyz:MU,4046896.68927,3895,329
2026-03-08,xyz:TSLA,3888019.55213,7982,377
2026-03-08,xyz:GOOGL,3248059.51511,4487,345
2026-03-08,xyz:PLATINUM,2920771.78013,8649,188
2026-03-08,xyz:MSTR,1852968.91496,3228,294
2026-03-08,xyz:TSM,1699832.75188,1238,133
2026-03-08,xyz:EWY,1412285.40848,528,133
2026-03-08,xyz:COIN,1330217.4494,3939,250
2026-03-08,xyz:SNDK,1305359.81285,3377,282
2026-03-08,xyz:INTC,1216969.37187,3374,158
2026-03-08,xyz:SKHX,1127831.50484,1437,248
2026-03-08,xyz:AMZN,1030170.39208,1870,217
2026-03-08,xyz:PLTR,743928.26932,4451,235
2026-03-08,xyz:AAPL,575282.59973,1551,187
2026-03-08,xyz:MSFT,505965.50928,1417,141
2026-03-08,xyz:URNM,485669.91343,1032,186
2026-03-08,xyz:AMD,441906.47102,3700,156
2026-03-08,xyz:META,438536.46774,861,114
2026-03-08,xyz:SMSN,387927.19213,400,122
2026-03-08,xyz:HYUNDAI,329492.93538,338,76
2026-03-08,xyz:ORCL,156759.43722,676,124
2026-03-08,xyz:BABA,84500.3967,535,60
2026-03-08,xyz:NFLX,78978.056563,220,70
2026-03-08,xyz:CRWV,71588.32284,405,39
2026-03-08,xyz:PALLADIUM,59677.89445,276,72
2026-03-08,xyz:EWJ,47776.858474,86,26
2026-03-08,xyz:USAR,26953.10687,151,47
2026-03-08,xyz:RIVN,24993.92244,107,42
2026-03-09,xyz:CL,1869921385.469031,481860,17685
2026-03-09,xyz:XYZ100,552920769.8269,449750,13171
2026-03-09,xyz:SILVER,445319570.27392,243294,3379
2026-03-09,xyz:BRENTOIL,281851605.63043,121836,7278
2026-03-09,xyz:GOLD,82406336.55011,32265,2813
2026-03-09,xyz:NATGAS,41488381.21549,18056,1976
2026-03-09,xyz:NVDA,35870985.00605,29709,1571
2026-03-09,xyz:CRCL,29261235.364214,33478,1278
2026-03-09,xyz:COPPER,21461760.460784,20418,716
2026-03-09,xyz:MU,21383454.42816,14546,619
2026-03-09,xyz:SNDK,20732217.87487,11907,816
2026-03-09,xyz:EUR,19917150.87239,50397,8765
2026-03-09,xyz:EWY,19545612.25339,5759,501
2026-03-09,xyz:TSLA,18977821.26531,28670,924
2026-03-09,xyz:JPY,15324930.779,42202,8789
2026-03-09,xyz:HOOD,14604583.954066,17558,453
2026-03-09,xyz:GOOGL,12118102.75735,11844,718
2026-03-09,xyz:COIN,11799342.64993,17414,391
2026-03-09,xyz:INTC,11669259.5574,10409,314
2026-03-09,xyz:PLATINUM,10994540.72445,34011,247
2026-03-09,xyz:MSTR,9680569.06195,12424,487
2026-03-09,xyz:PLTR,8043978.49083,13504,500
2026-03-09,xyz:AMZN,6658843.36175,6327,435
2026-03-09,xyz:ORCL,4904831.15847,4594,347
2026-03-09,xyz:BABA,4665235.59839,3496,180
2026-03-09,xyz:SKHX,4490086.36098,4363,604
2026-03-09,xyz:NFLX,4210078.052333,1311,168
2026-03-09,xyz:MSFT,4156149.56398,3707,327
2026-03-09,xyz:AAPL,3950650.29463,3550,299
2026-03-09,xyz:META,3470222.0419,4001,297
2026-03-09,xyz:TSM,3288485.91173,1937,174
2026-03-09,xyz:AMD,3070170.73487,1532,265
2026-03-09,xyz:URNM,2597599.4244,6895,362
2026-03-09,xyz:CRWV,2226605.17636,753,88
2026-03-09,xyz:USAR,1913272.56852,1236,89
2026-03-09,xyz:RIVN,1496970.80825,679,113
2026-03-09,xyz:SMSN,1155604.12594,1725,278
2026-03-09,xyz:EWJ,797166.993028,369,67
2026-03-09,xyz:HYUNDAI,534851.65419,945,152
2026-03-09,xyz:PALLADIUM,211549.58898,740,80
2026-03-10,xyz:CL,1176668724.857292,339772,12085
2026-03-10,xyz:XYZ100,379990784.2299,389442,12295
2026-03-10,xyz:SILVER,237606408.23006,158617,3066
2026-03-10,xyz:BRENTOIL,192854923.21665,105101,4383
2026-03-10,xyz:GOLD,76673787.72062,38196,2478
2026-03-10,xyz:EWY,35140824.06267,16722,486
2026-03-10,xyz:CRCL,28802275.03933,33211,1297
2026-03-10,xyz:NVDA,24542194.00831,15857,1327
2026-03-10,xyz:TSLA,21470973.70869,26733,664
2026-03-10,xyz:NATGAS,19436373.8921,11618,808
2026-03-10,xyz:MSTR,16048793.50503,17676,520
2026-03-10,xyz:HOOD,14008252.665389,16336,399
2026-03-10,xyz:EUR,13259614.88042,29000,8357
2026-03-10,xyz:INTC,12930203.82586,8263,355
2026-03-10,xyz:JPY,12587884.7899,5428,247
2026-03-10,xyz:MU,12367103.10622,7364,477
2026-03-10,xyz:COPPER,12335077.805874,18618,621
2026-03-10,xyz:SNDK,11125112.55694,5935,761
2026-03-10,xyz:COIN,10847654.61661,12078,358
2026-03-10,xyz:SKHX,7240089.87736,5407,622
2026-03-10,xyz:GOOGL,7094376.21697,6739,425
2026-03-10,xyz:ORCL,6928466.42632,4021,449
2026-03-10,xyz:PLATINUM,6341322.08484,11184,233
2026-03-10,xyz:PLTR,6233156.24065,9281,412
2026-03-10,xyz:RIVN,4366243.75256,1533,189
2026-03-10,xyz:BABA,3697600.70087,2761,177
2026-03-10,xyz:AMZN,3555754.17921,4037,285
2026-03-10,xyz:URNM,2995356.2959,8294,311
2026-03-10,xyz:AAPL,2570726.1661,3289,303
2026-03-10,xyz:AMD,2529711.42711,1362,197
2026-03-10,xyz:META,2389873.11611,2874,229
2026-03-10,xyz:CRWV,2258822.91122,527,74
2026-03-10,xyz:MSFT,2253779.29023,4054,295
2026-03-10,xyz:USAR,1959848.91761,823,138
2026-03-10,xyz:NFLX,1607937.930464,515,136
2026-03-10,xyz:TSM,1339837.03846,962,126
2026-03-10,xyz:SMSN,835711.30874,1415,228
2026-03-10,xyz:HYUNDAI,577397.18098,719,110
2026-03-10,xyz:EWJ,431111.439736,94,34
2026-03-10,xyz:PALLADIUM,71077.49516,364,80
2026-03-11,xyz:CL,1070793476.467736,304889,9498
2026-03-11,xyz:XYZ100,271545665.1715,339450,11677
2026-03-11,xyz:SILVER,229631958.48652,143135,2561
2026-03-11,xyz:BRENTOIL,148769669.46629,85875,3478
2026-03-11,xyz:GOLD,63203361.08717,23910,1896
2026-03-11,xyz:CRCL,31090558.36005,33442,1172
2026-03-11,xyz:TSLA,22587689.18122,27986,785
2026-03-11,xyz:HOOD,17394131.863255,16803,338
2026-03-11,xyz:NATGAS,16382133.19809,11490,714
2026-03-11,xyz:ORCL,14431197.45977,9340,898
2026-03-11,xyz:SNDK,13990677.92892,5935,535
2026-03-11,xyz:NVDA,12534987.28801,10651,917
2026-03-11,xyz:COIN,11522790.26725,11855,321
2026-03-11,xyz:EUR,10081388.51199,33445,8432
2026-03-11,xyz:INTC,9551534.24976,6461,288
2026-03-11,xyz:EWY,9470872.48545,4647,344
2026-03-11,xyz:PLTR,9001518.55463,8449,327
2026-03-11,xyz:COPPER,8396421.77934,14067,461
2026-03-11,xyz:MSTR,7677686.6267,11554,359
2026-03-11,xyz:PLATINUM,7608445.10769,12024,182
2026-03-11,xyz:MU,6554208.244,5192,381
2026-03-11,xyz:GOOGL,5052852.27619,4246,390
2026-03-11,xyz:JPY,4851947.0386,4764,198
2026-03-11,xyz:AMZN,3765329.39357,4073,274
2026-03-11,xyz:MSFT,3282428.71452,2311,265
2026-03-11,xyz:AAPL,3074315.49313,3502,208
2026-03-11,xyz:RIVN,2966544.93469,598,109
2026-03-11,xyz:SKHX,2859340.29853,3051,394
2026-03-11,xyz:CRWV,2579699.84839,1280,137
2026-03-11,xyz:META,2433094.36308,2596,201
2026-03-11,xyz:AMD,2159794.62604,1133,152
2026-03-11,xyz:BABA,2007876.9754,1622,139
2026-03-11,xyz:USAR,1998642.44275,883,173
2026-03-11,xyz:NFLX,1624784.991476,665,169
2026-03-11,xyz:TSM,1613460.17284,1199,128
2026-03-11,xyz:SMSN,850332.12188,1201,186
2026-03-11,xyz:URNM,612428.12615,1196,155
2026-03-11,xyz:EWJ,555403.818822,440,48
2026-03-11,xyz:HYUNDAI,438665.44115,769,121
2026-03-11,xyz:PALLADIUM,15759.46776,117,50
2026-03-12,xyz:CL,1254142383.379739,287101,10481
2026-03-12,xyz:XYZ100,328514249.3607,339658,11789
2026-03-12,xyz:SILVER,257402099.83798,154302,2652
2026-03-12,xyz:BRENTOIL,235341105.51605,101747,4542
2026-03-12,xyz:GOLD,82378951.53688,34974,2528
2026-03-12,xyz:NATGAS,26801685.65006,16020,827
2026-03-12,xyz:CRCL,25261405.44949,35015,905
2026-03-12,xyz:GOOGL,19365024.80541,8717,404
2026-03-12,xyz:COPPER,18231822.33818,11345,355
2026-03-12,xyz:EUR,17127808.53296,38322,8488
2026-03-12,xyz:PLTR,16701850.75943,16186,486
2026-03-12,xyz:NVDA,15860714.48585,14301,834
2026-03-12,xyz:TSLA,15812581.91745,22640,848
2026-03-12,xyz:PLATINUM,15779993.78193,18276,262
2026-03-12,xyz:HOOD,13457691.967832,12067,304
2026-03-12,xyz:COIN,12996393.21154,11302,232
2026-03-12,xyz:JPY,12662728.4504,7652,258
2026-03-12,xyz:EWY,12496864.67207,5348,343
2026-03-12,xyz:SNDK,12453141.03085,3911,505
2026-03-12,xyz:MU,9076091.92453,4863,371
2026-03-12,xyz:INTC,8213912.09589,6450,260
2026-03-12,xyz:ORCL,5857823.14608,3822,364
2026-03-12,xyz:MSTR,5489592.54464,7758,349
2026-03-12,xyz:AAPL,4410623.0849,3120,323
2026-03-12,xyz:SKHX,3497206.17962,3867,318
2026-03-12,xyz:AMZN,3430321.47079,4535,284
2026-03-12,xyz:META,3174917.33228,3940,206
2026-03-12,xyz:TSM,3012966.41891,2628,192
2026-03-12,xyz:BABA,2998994.78156,2266,141
2026-03-12,xyz:NFLX,2646990.505126,1053,147
2026-03-12,xyz:AMD,2471075.783,1019,173
2026-03-12,xyz:CRWV,2089341.90031,1045,77
2026-03-12,xyz:MSFT,1878359.12663,1777,179
2026-03-12,xyz:RIVN,1580132.97637,892,139
2026-03-12,xyz:USAR,967248.69184,507,91
2026-03-12,xyz:SMSN,902445.87352,1591,158
2026-03-12,xyz:EWJ,798904.888654,376,45
2026-03-12,xyz:URNM,348594.88024,1321,118
2026-03-12,xyz:HYUNDAI,335531.73979,781,104
2026-03-12,xyz:PALLADIUM,33802.99982,195,57
2026-03-13,xyz:CL,729325676.128981,208764,7802
2026-03-13,xyz:XYZ100,293746227.0755,334678,11751
2026-03-13,xyz:SILVER,263790074.5765,176463,3220
2026-03-13,xyz:BRENTOIL,159110977.9098,63451,2952
2026-03-13,xyz:GOLD,105449129.5023,35473,2515
2026-03-13,xyz:NVDA,22054932.07849,16346,895
2026-03-13,xyz:HOOD,20294329.196357,17468,378
2026-03-13,xyz:COIN,20110062.89455,17213,371
2026-03-13,xyz:NATGAS,20100912.13198,14707,692
2026-03-13,xyz:CRCL,17594726.449,22168,771
2026-03-13,xyz:MSTR,15899992.70489,14609,557
2026-03-13,xyz:PLTR,15085810.61293,16880,455
2026-03-13,xyz:TSLA,15010633.2793,22164,696
2026-03-13,xyz:EUR,14619716.35518,33780,8520
2026-03-13,xyz:GOOGL,13288696.10617,15138,482
2026-03-13,xyz:MU,11840548.29174,6128,423
2026-03-13,xyz:SNDK,11742110.73343,5178,552
2026-03-13,xyz:INTC,8939520.53749,6907,252
2026-03-13,xyz:EWY,8423739.83793,5898,282
2026-03-13,xyz:PLATINUM,7807194.66058,16207,302
2026-03-13,xyz:COPPER,7564490.414952,14598,564
2026-03-13,xyz:ORCL,5449403.7586,3940,290
2026-03-13,xyz:JPY,4654399.1676,4674,273
2026-03-13,xyz:META,4294424.13856,4894,358
2026-03-13,xyz:AAPL,3232230.61585,4095,352
2026-03-13,xyz:AMZN,3208862.82053,4057,250
2026-03-13,xyz:RIVN,3042842.61448,1047,178
2026-03-13,xyz:CRWV,2705814.38013,1480,96
2026-03-13,xyz:BABA,2600825.2891,1055,131
2026-03-13,xyz:MSFT,2509235.28299,2061,249
2026-03-13,xyz:AMD,2387888.08212,1206,172
