date,coin,open_interest_usd,avg_oracle_price
2026-02-04,xyz:SILVER,181611402.36268395,88.122010742188
2026-02-04,xyz:XYZ100,118827639.26790078,25160.8642578125
2026-02-04,xyz:GOLD,118611936.38100462,5010.71982421875
2026-02-04,xyz:COPPER,43400058.52879008,5.995340625
2026-02-04,xyz:NVDA,23766512.87035584,178.256181640625
2026-02-04,xyz:MU,22097153.935688633,404.72720703125
2026-02-04,xyz:SNDK,19152540.438551504,654.120625
2026-02-04,xyz:GOOGL,18543473.313714765,338.65388671875
2026-02-04,xyz:INTC,17612351.586814806,49.052013671875
2026-02-04,xyz:TSLA,16623134.95398125,415.506318359375
2026-02-04,xyz:MSTR,8584811.189438691,130.00759765625
2026-02-04,xyz:EUR,6337955.302109667,1.181497851563
2026-02-04,xyz:CL,5664126.051207219,63.859251953125
2026-02-04,xyz:AMD,5623315.083448184,215.488779296875
2026-02-04,xyz:AMZN,5417640.970718027,237.367646484375
2026-02-04,xyz:PLTR,5222353.880289863,149.8146875
2026-02-04,xyz:MSFT,3784338.5166958007,413.312587890625
2026-02-04,xyz:META,3497375.0087997266,683.770361328125
2026-02-04,xyz:HOOD,3181758.6743089748,84.101219726563
2026-02-04,xyz:COIN,3126713.4378645117,174.99822265625
2026-02-04,xyz:PLATINUM,2708788.3731531836,2267.9173828125
2026-02-04,xyz:AAPL,2629230.743059844,271.995791015625
2026-02-04,xyz:ORCL,2560329.1532576564,151.31787109375
2026-02-04,xyz:JPY,2231973.5274074217,156.53986328125
2026-02-04,xyz:CRCL,2078864.1468141016,55.255184570313
2026-02-04,xyz:BABA,1528362.9454020313,161.391337890625
2026-02-04,xyz:NFLX,1405211.2492926542,80.264442382813
2026-02-04,xyz:NATGAS,1146060.2912264257,3.381634960938
2026-02-04,xyz:URNM,1034912.5475501171,74.70020703125
2026-02-04,xyz:TSM,381646.5669223633,333.07697265625
2026-02-04,xyz:RIVN,348143.90958660154,14.368201171875
2026-02-04,xyz:CRWV,269014.4116363086,87.500780273438
2026-02-04,xyz:USAR,164742.44368353515,24.688825195313
2026-02-05,xyz:SILVER,141392287.74230096,76.890981543624
2026-02-05,xyz:XYZ100,131280919.71060301,24714.63590604027
2026-02-05,xyz:GOLD,92928122.18272708,4860.025922818792
2026-02-05,xyz:COPPER,32768313.798025887,5.806437667785
2026-02-05,xyz:NVDA,24926807.74838661,174.81019295302
2026-02-05,xyz:SNDK,24851719.99471099,588.419270134228
2026-02-05,xyz:MU,19984799.040726006,380.37163590604
2026-02-05,xyz:INTC,17392985.587465554,48.300109060403
2026-02-05,xyz:GOOGL,16765410.163506325,325.100243288591
2026-02-05,xyz:TSLA,15051616.934585016,400.489605704698
2026-02-05,xyz:MSTR,7710039.318953641,117.22980704698
2026-02-05,xyz:EUR,5801791.442527785,1.17927340604
2026-02-05,xyz:PLTR,5283439.982050286,134.658288590604
2026-02-05,xyz:CL,5063262.136275492,63.644579697987
2026-02-05,xyz:AMZN,4405748.739620101,225.064899328859
2026-02-05,xyz:AAPL,3794428.147218322,275.145
2026-02-05,xyz:MSFT,3770897.652401057,403.945394295302
2026-02-05,xyz:HOOD,3683188.702701384,76.463264261745
2026-02-05,xyz:META,3161781.4100935236,667.894060402685
2026-02-05,xyz:COIN,2825771.2398055033,157.844387583893
2026-02-05,xyz:CRCL,2815524.4952286747,52.503516778523
2026-02-05,xyz:AMD,2576334.3526248154,198.034966442953
2026-02-05,xyz:ORCL,2271968.0415929025,142.360612416107
2026-02-05,xyz:JPY,1981727.0712466442,156.935738255034
2026-02-05,xyz:PLATINUM,1742543.8620241946,2072.489848993289
2026-02-05,xyz:NATGAS,1637507.8284340268,3.484931711409
2026-02-05,xyz:NFLX,1618059.9820489546,81.086151845638
2026-02-05,xyz:BABA,1397500.766589849,159.472458053691
2026-02-05,xyz:URNM,1119332.4490272652,67.960534395973
2026-02-05,xyz:TSM,645305.0399793289,328.336535234899
2026-02-05,xyz:RIVN,289274.23059308727,14.12044295302
2026-02-05,xyz:CRWV,282558.3644809899,79.757576342282
2026-02-05,xyz:USAR,190883.17806145974,22.026229026846
2026-02-06,xyz:SILVER,126951740.34559411,74.561214583333
2026-02-06,xyz:XYZ100,121602976.34009638,24670.16597222222
2026-02-06,xyz:GOLD,82353439.53706996,4885.820208333333
2026-02-06,xyz:COPPER,26999552.552564494,5.807451597222
2026-02-06,xyz:NVDA,26389873.751280084,177.877395833333
2026-02-06,xyz:MU,21868359.726951182,386.240506944444
2026-02-06,xyz:INTC,16661786.780048084,49.174370833333
2026-02-06,xyz:SNDK,16292934.109887723,588.159666666667
2026-02-06,xyz:GOOGL,15917013.311585847,325.387194444444
2026-02-06,xyz:TSLA,15281268.030362306,402.426340277778
2026-02-06,xyz:MSTR,7921071.128529014,119.157166666667
2026-02-06,xyz:EUR,5862342.173387889,1.180175347222
2026-02-06,xyz:CL,5327691.046176228,63.595922916667
2026-02-06,xyz:AMZN,4964846.0129717775,204.226888888889
2026-02-06,xyz:MSFT,4722767.607218708,397.637520833333
2026-02-06,xyz:AAPL,3917739.3351355,276.510875
2026-02-06,xyz:PLTR,3799975.499511625,132.706909722222
2026-02-06,xyz:HOOD,3334401.1890111817,77.7348625
2026-02-06,xyz:JPY,2857772.747325139,156.947069444444
2026-02-06,xyz:META,2818292.497673875,661.715180555556
2026-02-06,xyz:NATGAS,2433492.7458018195,3.499889236111
2026-02-06,xyz:CRCL,2398651.9659340526,53.505015277778
2026-02-06,xyz:BABA,1668402.9335462777,160.194305555556
2026-02-06,xyz:ORCL,1661514.5411165417,138.392368055556
2026-02-06,xyz:COIN,1610020.6140146388,156.300701388889
2026-02-06,xyz:PLATINUM,1385584.186255,2024.539652777778
2026-02-06,xyz:AMD,1255449.6716429444,199.114777777778
2026-02-06,xyz:TSM,1214483.5072938194,337.869520833333
2026-02-06,xyz:NFLX,1131896.8285052807,81.11359375
2026-02-06,xyz:URNM,745012.37774075,66.639254861111
2026-02-06,xyz:CRWV,311173.82044520834,80.034818055556
2026-02-06,xyz:USAR,171210.99595905555,20.814373611111
2026-02-06,xyz:RIVN,145019.25637602777,14.067438888889
2026-02-07,xyz:XYZ100,115298884.853733,25013.23766504517
2026-02-07,xyz:SILVER,114376199.61707608,77.760833912439
2026-02-07,xyz:GOLD,88906677.49849498,4973.878457261987
2026-02-07,xyz:NVDA,28822272.997474704,185.479179986101
2026-02-07,xyz:COPPER,28005304.215387065,5.848978804726
2026-02-07,xyz:MU,23145985.53268784,395.781209173037
2026-02-07,xyz:INTC,16590507.3505154,50.662419735928
2026-02-07,xyz:SNDK,15930076.98157016,596.80107018763
2026-02-07,xyz:GOOGL,15651729.891360458,323.80148019458
2026-02-07,xyz:TSLA,14488066.475141292,411.295330090341
2026-02-07,xyz:MSTR,7368218.619915831,133.680333564976
2026-02-07,xyz:EUR,5968252.880560653,1.181404308548
2026-02-07,xyz:MSFT,5611181.135512968,403.416712995136
2026-02-07,xyz:AMZN,5182173.8047003895,209.596831132731
2026-02-07,xyz:CL,5137563.697747712,63.417457956915
2026-02-07,xyz:NATGAS,3986582.6091897427,3.370911118833
2026-02-07,xyz:HOOD,3677082.071952849,84.250277275886
2026-02-07,xyz:PLTR,3440956.1660165256,137.427512161223
2026-02-07,xyz:META,2758478.9612546214,663.262168172342
2026-02-07,xyz:CRCL,2721289.509388746,56.834045170257
2026-02-07,xyz:JPY,2333395.444429604,157.536518415566
2026-02-07,xyz:AAPL,2177269.3157439474,277.311521890202
2026-02-07,xyz:ORCL,1929178.4135551911,143.361028492008
2026-02-07,xyz:BABA,1603915.749184392,162.384371091035
2026-02-07,xyz:COIN,1357644.500499444,164.828839471855
2026-02-07,xyz:TSM,1319038.4928451981,350.213870743572
2026-02-07,xyz:AMD,1114747.2399769563,208.894079221682
2026-02-07,xyz:NFLX,1106454.041064916,82.091958999305
2026-02-07,xyz:PLATINUM,1065970.332252175,2101.780055594163
2026-02-07,xyz:URNM,707157.718143572,70.427271021543
2026-02-07,xyz:CRWV,704180.2886089785,91.463764419736
2026-02-07,xyz:USAR,168865.4700466991,21.798544127867
2026-02-07,xyz:RIVN,131019.34858736623,14.95463933287
2026-02-08,xyz:SILVER,114687440.92258805,78.163179861111
2026-02-08,xyz:XYZ100,114419687.04351458,25099.733333333334
2026-02-08,xyz:GOLD,99304414.2504769,5008.093402777778
2026-02-08,xyz:NVDA,28904227.446070127,185.7555625
2026-02-08,xyz:COPPER,28098222.75855589,5.854796597222
2026-02-08,xyz:MU,23306949.525845375,398.2044375
2026-02-08,xyz:INTC,16720471.288259264,50.766604861111
2026-02-08,xyz:GOOGL,16262051.130356291,324.840708333333
2026-02-08,xyz:SNDK,16125675.111886458,600.781861111111
2026-02-08,xyz:TSLA,14941997.198131029,412.188152777778
2026-02-08,xyz:MSTR,7380567.240536833,135.333388888889
2026-02-08,xyz:EUR,6059906.446770847,1.181760138889
2026-02-08,xyz:MSFT,5716156.188350986,404.801909722222
2026-02-08,xyz:AMZN,5121254.170864375,209.954791666667
2026-02-08,xyz:CL,5090663.641966894,62.963615972222
2026-02-08,xyz:NATGAS,3939360.1365136527,3.354998333333
2026-02-08,xyz:HOOD,3892331.040611736,84.420776388889
2026-02-08,xyz:PLTR,3498437.5007935,137.698590277778
2026-02-08,xyz:CRCL,2804855.5654427377,57.455413194444
2026-02-08,xyz:META,2790533.243187236,664.506305555556
2026-02-08,xyz:JPY,2691820.3462230554,158.0186875
2026-02-08,xyz:AAPL,2215843.976546736,277.6965
2026-02-08,xyz:ORCL,1922647.9125555,144.011263888889
2026-02-08,xyz:BABA,1610218.4865769306,162.396854166667
2026-02-08,xyz:COIN,1351299.3984240694,166.826083333333
2026-02-08,xyz:TSM,1334095.6880872638,351.298930555556
2026-02-08,xyz:NFLX,1118673.628305164,82.379841666667
2026-02-08,xyz:AMD,1116553.7953958472,209.052958333333
2026-02-08,xyz:PLATINUM,1073239.9515806667,2103.733611111111
2026-02-08,xyz:CRWV,721236.5543563055,91.517657638889
2026-02-08,xyz:URNM,708280.4380151388,70.73011875
2026-02-08,xyz:USAR,172292.73799870833,21.840010416667
2026-02-08,xyz:RIVN,149543.69311073612,15.047827777778
2026-02-09,xyz:SILVER,124743115.42734808,81.628369701181
2026-02-09,xyz:GOLD,119621551.8152932,5031.866851980542
2026-02-09,xyz:XYZ100,112140254.48677595,25126.92911744267
2026-02-09,xyz:NVDA,36526464.42577561,187.343148019458
2026-02-09,xyz:COPPER,35723622.27877381,5.929149131341
2026-02-09,xyz:MU,29519803.175256107,387.562724113968
2026-02-09,xyz:SNDK,18143045.77285815,596.492279360667
2026-02-09,xyz:GOOGL,16164352.211114537,323.806782487839
2026-02-09,xyz:TSLA,15266832.700321669,414.848311327311
2026-02-09,xyz:INTC,13374410.165605588,50.564845726199
2026-02-09,xyz:EUR,6741482.860918277,1.187424113968
2026-02-09,xyz:MSFT,6514596.144842265,408.198387769284
2026-02-09,xyz:MSTR,6292828.556363558,133.659548297429
2026-02-09,xyz:CL,5674704.949118295,63.601924252953
2026-02-09,xyz:AMZN,5192276.101938207,210.39425295344
2026-02-09,xyz:HOOD,4162651.289960617,86.279231410702
2026-02-09,xyz:CRCL,3954672.2658870523,58.358311327311
2026-02-09,xyz:PLTR,3532167.73195868,140.371841556637
2026-02-09,xyz:NATGAS,2840120.513550424,3.160132592078
2026-02-09,xyz:JPY,2780008.263660181,156.301097984712
2026-02-09,xyz:META,2560731.2792982627,668.142432244614
2026-02-09,xyz:AAPL,2097574.73231779,275.644065323141
2026-02-09,xyz:ORCL,2035734.5709130508,149.92425295344
2026-02-09,xyz:AMD,1742248.130972884,211.743224461432
2026-02-09,xyz:BABA,1640078.5528205142,162.552175121612
2026-02-09,xyz:PLATINUM,1522143.154696873,2104.7723419041
2026-02-09,xyz:COIN,1307854.168312592,165.457887421821
2026-02-09,xyz:TSM,1173863.308838763,352.174544822794
2026-02-09,xyz:NFLX,1092142.7783615747,81.677132731063
2026-02-09,xyz:URNM,777043.9562440583,70.684504517026
2026-02-09,xyz:CRWV,520657.8132970535,92.751095899931
2026-02-09,xyz:USAR,184530.98831495483,22.353079221682
2026-02-09,xyz:RIVN,152920.50616359973,14.889812369701
2026-02-10,xyz:SILVER,127291669.3388868,81.500274305556
2026-02-10,xyz:GOLD,120834353.4015951,5033.480277777778
2026-02-10,xyz:XYZ100,113925270.19905223,25221.72013888889
2026-02-10,xyz:NVDA,53953383.5717686,189.975673611111
2026-02-10,xyz:COPPER,46355337.621498495,5.939265138889
2026-02-10,xyz:MU,43820012.82746699,376.912194444444
2026-02-10,xyz:SNDK,21981225.75177267,568.344965277778
2026-02-10,xyz:GOOGL,15383406.284537166,321.8725
2026-02-10,xyz:TSLA,15014060.133034347,420.367673611111
2026-02-10,xyz:INTC,6828974.092923694,49.128428472222
2026-02-10,xyz:EUR,6539810.601861681,1.190337777778
2026-02-10,xyz:MSFT,6500586.868892736,415.995006944444
2026-02-10,xyz:CL,6336166.454225461,64.186485416667
2026-02-10,xyz:MSTR,5409451.7254243335,134.766854166667
2026-02-10,xyz:AMZN,4961173.429564848,209.117694444444
2026-02-10,xyz:PLTR,4761114.0663646525,142.785465277778
2026-02-10,xyz:HOOD,4706598.345041524,85.52318125
2026-02-10,xyz:CRCL,3233105.480497325,59.751725
2026-02-10,xyz:AAPL,3221686.1079259166,273.727173611111
2026-02-10,xyz:NATGAS,3046616.7258490697,3.094262430556
2026-02-10,xyz:AMD,2579817.8680984443,215.419298611111
2026-02-10,xyz:META,2382684.622316611,674.942076388889
2026-02-10,xyz:JPY,2349690.598146667,154.975006944444
2026-02-10,xyz:ORCL,2227626.466342542,159.518458333333
2026-02-10,xyz:BABA,1797732.5773234167,165.010375
2026-02-10,xyz:COIN,1322433.142476139,164.500618055556
2026-02-10,xyz:PLATINUM,1135663.8055617916,2098.126041666667
2026-02-10,xyz:NFLX,1126651.3541602765,81.96893125
2026-02-10,xyz:URNM,999831.4652288334,72.353542361111
2026-02-10,xyz:CRWV,880220.16512975,95.760979166667
2026-02-10,xyz:TSM,848689.7962221806,362.743298611111
2026-02-10,xyz:RIVN,226832.51445830555,14.944834722222
2026-02-10,xyz:USAR,189505.54996347224,22.914494444444
2026-02-11,xyz:SILVER,121484751.0696509,83.677300208478
2026-02-11,xyz:GOLD,114948099.26451322,5066.964767199444
2026-02-11,xyz:XYZ100,111816320.48072384,25173.05767894371
2026-02-11,xyz:NVDA,58500652.298396125,189.945142460042
2026-02-11,xyz:MU,51433853.58895415,388.45446143155
2026-02-11,xyz:COPPER,48343671.09065098,6.000970257123
2026-02-11,xyz:SNDK,23595530.167098776,567.332564280751
2026-02-11,xyz:GOOGL,18950389.23759298,316.437748436414
2026-02-11,xyz:TSLA,15950717.398224128,425.591785962474
2026-02-11,xyz:EUR,6198216.290047408,1.189353161918
2026-02-11,xyz:MSTR,6152296.671358471,129.294030576789
2026-02-11,xyz:CL,5887898.172809465,64.716089645587
2026-02-11,xyz:HOOD,5671565.597915601,77.976984016678
2026-02-11,xyz:PLTR,4641501.213147505,137.483578874218
2026-02-11,xyz:MSFT,4629536.6240749685,410.726608756081
2026-02-11,xyz:AMZN,4579820.000485796,206.465517720639
2026-02-11,xyz:AAPL,3950381.424958207,275.348262682418
2026-02-11,xyz:INTC,3925377.8409328563,47.660015288395
2026-02-11,xyz:NATGAS,3028569.748852175,3.089467824878
2026-02-11,xyz:META,3024353.9778951076,669.930368311327
2026-02-11,xyz:CRCL,2942883.546319426,58.297729673384
2026-02-11,xyz:JPY,2844159.1131589995,153.34915218902
2026-02-11,xyz:ORCL,2104303.7246388327,158.993752605976
2026-02-11,xyz:BABA,1661536.800035233,164.356872828353
2026-02-11,xyz:AMD,1325231.9052139819,213.629603891591
2026-02-11,xyz:COIN,1199622.0155930924,155.678485059069
2026-02-11,xyz:NFLX,1124518.3878865337,81.535448922863
2026-02-11,xyz:CRWV,1102788.7748523697,94.323069492703
2026-02-11,xyz:PLATINUM,1059846.0334678527,2141.98596247394
2026-02-11,xyz:URNM,913493.5001992912,71.561993745657
2026-02-11,xyz:TSM,838803.4276581515,369.13
2026-02-11,xyz:RIVN,163810.95319441278,14.919122307158
2026-02-11,xyz:USAR,135713.4705836136,21.898895760945
2026-02-12,xyz:GOLD,112028266.54434797,5020.581736111111
2026-02-12,xyz:XYZ100,110621593.51849987,25062.689583333333
2026-02-12,xyz:SILVER,104549590.77292043,80.823663888889
2026-02-12,xyz:MU,58855140.8508966,420.395486111111
2026-02-12,xyz:NVDA,58128818.982605875,190.232680555556
2026-02-12,xyz:COPPER,47628810.005203515,5.961533541667
2026-02-12,xyz:GOOGL,26151903.469302986,311.623472222222
2026-02-12,xyz:SNDK,26130530.937341597,631.710645833333
2026-02-12,xyz:TSLA,15841236.825527972,425.010798611111
2026-02-12,xyz:MSTR,6879805.321530625,125.340465277778
2026-02-12,xyz:EUR,6378685.633576569,1.187289791667
2026-02-12,xyz:CL,5853872.662286561,63.919699305556
2026-02-12,xyz:HOOD,5345268.559471385,75.748839583333
2026-02-12,xyz:AMZN,4777510.418947472,202.687298611111
2026-02-12,xyz:PLTR,4219883.212275903,132.827145833333
2026-02-12,xyz:AAPL,3944508.1939558196,270.938958333333
2026-02-12,xyz:MSFT,3923779.610387389,404.335388888889
2026-02-12,xyz:META,3844467.779444111,663.726097222222
2026-02-12,xyz:INTC,3482092.8767544585,47.770603472222
2026-02-12,xyz:JPY,3158826.04122625,152.933506944444
2026-02-12,xyz:NATGAS,3105234.4955243054,3.130159027778
2026-02-12,xyz:CRCL,2870214.052783921,57.627050694444
2026-02-12,xyz:BABA,1853182.6142457223,160.893840277778
2026-02-12,xyz:ORCL,1678192.2313881945,157.344368055556
2026-02-12,xyz:TSM,1587373.1221719584,375.334659722222
2026-02-12,xyz:PLATINUM,1324133.3033625,2087.205555555556
2026-02-12,xyz:AMD,1211127.0307469862,211.840069444444
2026-02-12,xyz:COIN,1144205.2834452777,148.795666666667
2026-02-12,xyz:CRWV,1085770.365154889,95.167652083333
2026-02-12,xyz:NFLX,1012824.2518367653,78.458563888889
2026-02-12,xyz:URNM,894189.3795219028,71.418829166667
2026-02-12,xyz:USAR,124749.5747628889,20.789289583333
2026-02-12,xyz:RIVN,114163.499707625,14.832841666667
2026-02-13,xyz:XYZ100,114894776.36790584,24691.928472222222
2026-02-13,xyz:GOLD,102432934.30970955,4991.082847222222
2026-02-13,xyz:SILVER,100705086.67130932,77.43726875
2026-02-13,xyz:NVDA,57172766.56048672,185.744097222222
2026-02-13,xyz:MU,53624811.18217796,412.46725
2026-02-13,xyz:COPPER,35501587.16329519,5.845862152778
2026-02-13,xyz:GOOGL,25172298.095557556,307.423847222222
2026-02-13,xyz:SNDK,24578671.58405832,629.935722222222
2026-02-13,xyz:TSLA,15177855.779634764,416.710979166667
2026-02-13,xyz:MSTR,6955224.52685075,127.810819444444
2026-02-13,xyz:EUR,6552276.549398583,1.186505763889
2026-02-13,xyz:HOOD,5620352.52074232,73.194938888889
2026-02-13,xyz:CL,5609454.642801804,62.65251875
2026-02-13,xyz:AMZN,5165454.614129806,199.022951388889
2026-02-13,xyz:MSFT,4324993.581400542,401.462465277778
2026-02-13,xyz:AAPL,4305228.78670668,259.941368055556
2026-02-13,xyz:META,4238488.430865083,646.002902777778
2026-02-13,xyz:PLTR,3849387.070027611,129.522486111111
2026-02-13,xyz:INTC,3333723.6287539303,46.452028472222
2026-02-13,xyz:JPY,3092163.9572363887,153.069305555556
2026-02-13,xyz:CRCL,2997053.2635808582,58.214929166667
2026-02-13,xyz:NATGAS,2250987.5539306807,3.057609375
2026-02-13,xyz:PLATINUM,2033880.8106167917,2049.352291666667
2026-02-13,xyz:TSM,1984827.5029342084,368.448333333333
2026-02-13,xyz:BABA,1913779.9417760277,157.081722222222
2026-02-13,xyz:COIN,1702297.0815308471,153.139097222222
2026-02-13,xyz:ORCL,1548022.4204941527,157.761506944444
2026-02-13,xyz:NFLX,1279932.9911894277,76.298993055556
2026-02-13,xyz:AMD,1213988.3174484028,207.036055555556
2026-02-13,xyz:CRWV,1165352.5255465694,95.437566666667
2026-02-13,xyz:URNM,632012.8464315278,69.2802125
2026-02-13,xyz:RIVN,193576.698755125,16.891166666667
2026-02-13,xyz:USAR,108137.65003777778,19.3354
2026-02-14,xyz:XYZ100,117038610.77300708,24724.50277777778
2026-02-14,xyz:GOLD,99487316.94820926,5032.668680555556
2026-02-14,xyz:SILVER,99046549.7675404,77.375418055556
2026-02-14,xyz:NVDA,61522133.05287612,183.255979166667
2026-02-14,xyz:MU,52507965.84931592,411.383944444444
2026-02-14,xyz:COPPER,28373948.60389786,5.847631736111
2026-02-14,xyz:SNDK,24505959.06194443,637.404395833333
2026-02-14,xyz:GOOGL,24488860.889916345,306.149805555556
2026-02-14,xyz:TSLA,16313765.460156027,417.591819444444
2026-02-14,xyz:MSTR,6831533.392473139,134.706236111111
2026-02-14,xyz:EUR,6567577.451319486,1.186425972222
2026-02-14,xyz:CL,5590858.3447627,62.639836805556
2026-02-14,xyz:AMZN,4838019.733743709,198.997944444444
2026-02-14,xyz:HOOD,4660447.7082035,76.181045138889
2026-02-14,xyz:MSFT,4382320.419831417,400.799479166667
2026-02-14,xyz:AAPL,4045814.238291861,255.578694444444
2026-02-14,xyz:META,4038614.8116209027,639.097347222222
2026-02-14,xyz:PLTR,3931172.767013764,131.740916666667
2026-02-14,xyz:INTC,3379750.7068245,46.638446527778
2026-02-14,xyz:JPY,2980845.2334768055,152.459902777778
2026-02-14,xyz:CRCL,2976575.121955042,60.472798611111
2026-02-14,xyz:COIN,2155174.592426361,166.424680555556
2026-02-14,xyz:BABA,2097270.699338514,155.861097222222
2026-02-14,xyz:TSM,1922766.325195889,366.682055555556
