date,coin,open_interest_usd,avg_oracle_price
2026-04-02,xyz:PLTR,3438439.3329249616,145.012501737318
2026-04-02,xyz:ORCL,2821614.8326563723,143.859833217512
2026-04-02,xyz:PLATINUM,2722201.3336167615,1951.439610840862
2026-04-02,xyz:INTC,2443711.4790388327,48.042156358582
2026-04-02,xyz:BABA,1931374.902254385,121.357776233495
2026-04-02,xyz:SMSN,1495900.2556958026,118.413474635163
2026-04-02,xyz:CRWV,1291176.413982029,77.744173036831
2026-04-02,xyz:AMD,1259241.7095529118,209.466671299514
2026-04-02,xyz:EWJ,1053086.7137560875,84.782168867269
2026-04-02,xyz:LLY,943865.6901553954,943.430958999305
2026-04-02,xyz:URNM,702608.1901291035,62.499453092425
2026-04-02,xyz:PALLADIUM,392959.2155276303,1479.462960389159
2026-04-02,xyz:RIVN,331812.9602370257,14.976920083391
2026-04-02,xyz:HYUNDAI,293335.03726279363,309.910229325921
2026-04-02,xyz:USAR,288254.973883155,15.061045865184
2026-04-02,xyz:HIMS,81471.3736923558,19.274462126477
2026-04-02,xyz:COST,65340.839671391244,1002.187637248089
2026-04-02,xyz:DKNG,15168.892255566367,22.291914523975
2026-04-03,xyz:BRENTOIL,548162525.9030814,108.877602501737
2026-04-03,xyz:CL,540099843.7217823,111.416712995136
2026-04-03,xyz:SP500,239672427.54658192,6565.226685198054
2026-04-03,xyz:XYZ100,229257677.7288745,23961.602501737318
2026-04-03,xyz:GOLD,146412072.2834387,4670.795552466991
2026-04-03,xyz:SILVER,103062742.392781,72.891195969423
2026-04-03,xyz:NVDA,59177132.49420443,176.198971507992
2026-04-03,xyz:MU,44078951.847802095,363.469089645587
2026-04-03,xyz:TSLA,25283507.65790667,360.681320361362
2026-04-03,xyz:GOOGL,24710159.857324783,295.384621264767
2026-04-03,xyz:SNDK,20924033.26950831,693.264002779708
2026-04-03,xyz:NATGAS,19237082.96234495,2.807384016678
2026-04-03,xyz:EWY,17417659.364002418,122.008957609451
2026-04-03,xyz:EUR,15745748.204958249,1.15305218902
2026-04-03,xyz:CRCL,15203825.026798895,90.517504517026
2026-04-03,xyz:SKHX,12416298.021879708,579.517797081306
2026-04-03,xyz:COPPER,10245052.150322294,5.682786726894
2026-04-03,xyz:MSFT,9518027.518794982,373.016699096595
2026-04-03,xyz:MSTR,8735364.029235039,120.205218902015
2026-04-03,xyz:HOOD,8470407.179876028,68.775842946491
2026-04-03,xyz:TSM,8423375.638729632,337.099096594858
2026-04-03,xyz:AAPL,5642779.133504572,254.95958304378
2026-04-03,xyz:META,5257314.507133426,573.831382904795
2026-04-03,xyz:JPY,5131502.109683113,159.602918693537
2026-04-03,xyz:COIN,5100502.018461223,171.370375260598
2026-04-03,xyz:AMZN,4541992.47295861,209.407039610841
2026-04-03,xyz:NFLX,4180887.446355932,98.284072967338
2026-04-03,xyz:PLTR,4124059.7354574287,148.054600416956
2026-04-03,xyz:INTC,3322268.0483507714,50.148676164003
2026-04-03,xyz:ORCL,2844156.1271724394,145.875566365532
2026-04-03,xyz:PLATINUM,2413838.7050973317,1996.122029186935
2026-04-03,xyz:BABA,2088744.3747028352,121.832904794997
2026-04-03,xyz:AMD,1934656.2473414037,216.412578179291
2026-04-03,xyz:SMSN,1479331.2284392773,122.629708130646
2026-04-03,xyz:CRWV,1338224.6222454205,81.575065323141
2026-04-03,xyz:EWJ,1205735.6462967214,85.282754690757
2026-04-03,xyz:LLY,930280.0002014732,936.592362751911
2026-04-03,xyz:URNM,731303.1064555247,62.666050729673
2026-04-03,xyz:PALLADIUM,394552.54797887424,1509.679221681723
2026-04-03,xyz:RIVN,299754.70335489925,15.397
2026-04-03,xyz:HYUNDAI,291241.75850076444,312.977498262682
2026-04-03,xyz:USAR,282569.8685610146,16.037641417651
2026-04-03,xyz:HIMS,156122.25951389855,19.180806810285
2026-04-03,xyz:COST,134433.04537556638,1014.658443363447
2026-04-03,xyz:DKNG,92843.81075106324,23.077495482974
2026-04-04,xyz:CL,561581631.7485522,111.555445062587
2026-04-04,xyz:BRENTOIL,557611965.8646017,109.888602225313
2026-04-04,xyz:SP500,248170632.11881822,6541.97545201669
2026-04-04,xyz:XYZ100,232494333.38286272,23888.64812239221
2026-04-04,xyz:GOLD,146446064.3329358,4666.522670375522
2026-04-04,xyz:SILVER,104282452.45764662,72.948700973574
2026-04-04,xyz:NVDA,58707744.41382006,176.053456189152
2026-04-04,xyz:MU,43968744.58080612,362.263490959666
2026-04-04,xyz:TSLA,26365472.43991064,360.042753824757
2026-04-04,xyz:GOOGL,24243169.079030555,294.669019471488
2026-04-04,xyz:SNDK,21369661.12911619,685.664283727399
2026-04-04,xyz:NATGAS,19329130.9827479,2.811766272601
2026-04-04,xyz:EWY,17234188.516043507,121.358136300417
2026-04-04,xyz:EUR,15661442.21612527,1.150876634214
2026-04-04,xyz:CRCL,15548225.570490474,90.538566759388
2026-04-04,xyz:SKHX,12098880.719854381,572.950069541029
2026-04-04,xyz:COPPER,10293819.350382468,5.650867872045
2026-04-04,xyz:MSFT,9500654.032300945,372.373887343533
2026-04-04,xyz:MSTR,8862133.488994006,120.491244784423
2026-04-04,xyz:HOOD,8783653.333739629,68.725909596662
2026-04-04,xyz:TSM,8492769.296698317,335.887267037552
2026-04-04,xyz:AAPL,5753755.722656398,254.497482614743
2026-04-04,xyz:META,5589477.645119847,573.07780945758
2026-04-04,xyz:COIN,5285327.337126746,171.610910987483
2026-04-04,xyz:JPY,5175245.403112378,159.50471488178
2026-04-04,xyz:PLTR,4561998.238797052,147.677100139082
2026-04-04,xyz:AMZN,4506168.576995215,209.015931849791
2026-04-04,xyz:INTC,4305877.634250265,50.037474269819
2026-04-04,xyz:NFLX,4185540.0128998747,98.205753129346
2026-04-04,xyz:ORCL,2909565.163972976,145.335292072323
2026-04-04,xyz:PLATINUM,2263555.1258207234,1995.491376912378
2026-04-04,xyz:AMD,2059085.4893285674,215.478706536857
2026-04-04,xyz:BABA,1918164.796644061,121.40640472879
2026-04-04,xyz:CRWV,1546285.9320542559,81.065537552156
2026-04-04,xyz:SMSN,1441431.6410106954,119.594005563282
2026-04-04,xyz:EWJ,1215330.9495732572,85.17388108484
2026-04-04,xyz:LLY,935982.8348515397,935.823873435327
2026-04-04,xyz:URNM,765991.2370686787,63.358465229485
2026-04-04,xyz:PALLADIUM,371878.3595833658,1506.465716272601
2026-04-04,xyz:RIVN,339243.8517779555,15.396489568846
2026-04-04,xyz:HYUNDAI,291633.6523357719,313.363331015299
2026-04-04,xyz:USAR,283984.2905596106,16.113
2026-04-04,xyz:HIMS,230929.0358701808,19.214
2026-04-04,xyz:COST,134352.72270993047,1014.7
2026-04-04,xyz:DKNG,116517.69622308762,23.077001390821
2026-04-05,xyz:CL,584364584.3988874,112.740319666435
2026-04-05,xyz:BRENTOIL,555370720.1182886,110.305823488534
2026-04-05,xyz:SP500,253340953.66640168,6532.459138290479
2026-04-05,xyz:XYZ100,231006931.3054638,23878.392633773456
2026-04-05,xyz:GOLD,143522874.39031342,4650.136205698402
2026-04-05,xyz:SILVER,102803312.14490567,72.568068102849
2026-04-05,xyz:NVDA,58548851.7556383,175.770687977762
2026-04-05,xyz:MU,44037551.81785719,361.844739402363
2026-04-05,xyz:TSLA,26475426.153244045,359.596845031272
2026-04-05,xyz:GOOGL,23670231.437790968,293.951549687283
2026-04-05,xyz:SNDK,21464763.725762323,683.154753300903
2026-04-05,xyz:NATGAS,19536927.30321291,2.818895413482
2026-04-05,xyz:EWY,17484150.539684128,120.922953439889
2026-04-05,xyz:CRCL,16120311.090750515,90.399750521195
2026-04-05,xyz:EUR,15729556.154438222,1.150460319666
2026-04-05,xyz:SKHX,11973976.161780208,566.971799861015
2026-04-05,xyz:COPPER,10394417.24147752,5.644551772064
2026-04-05,xyz:MSFT,9463114.290242182,372.096726893676
2026-04-05,xyz:HOOD,9108775.256529594,68.759537873523
2026-04-05,xyz:MSTR,9096208.022179402,120.57893676164
2026-04-05,xyz:TSM,8432701.160934497,334.701375955525
2026-04-05,xyz:AAPL,5809043.379066601,254.216219596942
2026-04-05,xyz:META,5711140.128699027,572.513141070188
2026-04-05,xyz:COIN,5444661.163595608,171.675816539263
2026-04-05,xyz:JPY,5125489.537172203,159.586678248784
2026-04-05,xyz:INTC,4860722.734892106,49.936448922863
2026-04-05,xyz:PLTR,4659077.908965781,147.453564975678
2026-04-05,xyz:AMZN,4576661.753917178,208.857060458652
2026-04-05,xyz:NFLX,4189678.9400265003,98.13261362057
2026-04-05,xyz:ORCL,2785387.8065835023,145.107435719249
2026-04-05,xyz:PLATINUM,2291635.4091709103,1992.251355107714
2026-04-05,xyz:AMD,2063972.861910549,215.101792911744
2026-04-05,xyz:BABA,1916968.094799583,121.408172341904
2026-04-05,xyz:CRWV,1660832.134373023,80.989174426685
2026-04-05,xyz:SMSN,1491510.9327927588,120.930785267547
2026-04-05,xyz:EWJ,1186952.4753970257,85.017644892286
2026-04-05,xyz:LLY,878869.4632740417,932.04063933287
2026-04-05,xyz:URNM,826161.4404294093,63.883909659486
2026-04-05,xyz:PALLADIUM,377572.8587253926,1502.529603891591
2026-04-05,xyz:RIVN,372541.98879177205,15.396
2026-04-05,xyz:HYUNDAI,291810.5225997637,312.431820708826
2026-04-05,xyz:USAR,279636.11234426685,16.112564975678
2026-04-05,xyz:HIMS,203271.81609678944,19.214
2026-04-05,xyz:COST,137194.82086715774,1014.7
2026-04-05,xyz:DKNG,102984.64999066018,22.999991660876
2026-04-06,xyz:CL,589200970.9398859,111.675621959694
2026-04-06,xyz:BRENTOIL,521204453.94562393,109.444534075104
2026-04-06,xyz:SP500,242317737.5908466,6593.193602225313
2026-04-06,xyz:XYZ100,225830775.3172371,24125.47810979847
2026-04-06,xyz:GOLD,137099930.50496486,4661.646282140375
2026-04-06,xyz:SILVER,101565242.81433722,72.701394023628
2026-04-06,xyz:NVDA,58583430.72809704,177.378617095205
2026-04-06,xyz:MU,44004086.07661839,377.429444058374
2026-04-06,xyz:SNDK,27159195.88711098,722.911431549687
2026-04-06,xyz:TSLA,25364522.570266865,359.035031271716
2026-04-06,xyz:GOOGL,22128223.419301875,297.597560806115
2026-04-06,xyz:NATGAS,21438437.820765406,2.818949826268
2026-04-06,xyz:CRCL,16415384.004558217,92.68060180681
2026-04-06,xyz:EWY,15289379.677238818,125.60252433936
2026-04-06,xyz:EUR,15197994.40092542,1.153942251564
2026-04-06,xyz:SKHX,12439121.92252845,592.608860319666
2026-04-06,xyz:COPPER,10671710.577311367,5.622574565671
2026-04-06,xyz:MSTR,9634766.540053356,125.102668519805
2026-04-06,xyz:MSFT,9397748.130214885,373.608964558721
2026-04-06,xyz:HOOD,9124066.925346179,69.902604586518
2026-04-06,xyz:TSM,9030435.613057971,341.202654621265
2026-04-06,xyz:AAPL,5794869.455604378,257.201230020848
2026-04-06,xyz:COIN,5520629.353136859,175.842821403753
2026-04-06,xyz:META,5440814.5777378455,576.713071577484
2026-04-06,xyz:JPY,5180853.964558443,159.600013898541
2026-04-06,xyz:AMZN,4547431.994585018,211.09638637943
2026-04-06,xyz:NFLX,4295262.296801209,99.293735927728
2026-04-06,xyz:INTC,4023988.239650368,50.765963863794
2026-04-06,xyz:PLTR,3656331.7587270606,148.527206393329
2026-04-06,xyz:ORCL,2618701.3856039057,146.056337734538
2026-04-06,xyz:PLATINUM,2567317.3845074633,1985.209312022238
2026-04-06,xyz:AMD,2117246.343661765,218.964940931202
2026-04-06,xyz:BABA,1972599.3221511466,122.352501737318
2026-04-06,xyz:SMSN,1534599.0504569006,129.62341209173
2026-04-06,xyz:CRWV,1439150.0616045727,81.927831827658
2026-04-06,xyz:EWJ,970778.4445564353,85.416407510431
2026-04-06,xyz:URNM,718134.285064378,63.431004169562
2026-04-06,xyz:LLY,686025.9572684573,933.580479499653
2026-04-06,xyz:PALLADIUM,432737.9539019458,1500.592147324531
2026-04-06,xyz:RIVN,333372.9179633079,15.364580264072
2026-04-06,xyz:HYUNDAI,296846.2840607093,317.252329624478
2026-04-06,xyz:USAR,270808.8703820014,15.712166087561
2026-04-06,xyz:HIMS,213598.20449564673,19.660831015299
2026-04-06,xyz:COST,134023.19750821404,1013.607644197359
2026-04-06,xyz:DKNG,70777.84204115438,23.029592489569
2026-04-07,xyz:CL,624418044.973838,113.098859331476
2026-04-07,xyz:BRENTOIL,492643071.0488922,108.788655988858
2026-04-07,xyz:SP500,242089775.24047035,6600.844428969359
2026-04-07,xyz:XYZ100,233447627.45127454,24121.460361613354
2026-04-07,xyz:GOLD,141862519.08809164,4671.499721835883
2026-04-07,xyz:SILVER,107143949.24891207,72.50060724234
2026-04-07,xyz:NVDA,57574076.6756699,176.657885952712
2026-04-07,xyz:MU,40460536.2004237,377.394815588031
2026-04-07,xyz:SNDK,29279792.168983422,718.072727905358
2026-04-07,xyz:TSLA,25393379.184035648,348.041668984701
2026-04-07,xyz:NATGAS,23425128.47002362,2.821067618384
2026-04-07,xyz:GOOGL,22026748.99554138,302.042129436326
2026-04-07,xyz:CRCL,15207462.99693693,92.358617954071
2026-04-07,xyz:EWY,14868046.59720933,126.626532033426
2026-04-07,xyz:EUR,13351841.036552673,1.156694220056
2026-04-07,xyz:SKHX,12392847.523536282,604.682764623955
2026-04-07,xyz:COPPER,10677650.652962375,5.604520473538
2026-04-07,xyz:TSM,9952185.49033163,341.882527855153
2026-04-07,xyz:MSFT,9337572.423028782,371.863535142658
2026-04-07,xyz:MSTR,8542254.479320306,125.145295755045
2026-04-07,xyz:HOOD,8155569.81989718,69.278540333797
2026-04-07,xyz:AAPL,7019858.1992539875,254.86692414753
2026-04-07,xyz:META,5414298.8942741165,572.519137691238
2026-04-07,xyz:JPY,5199031.393158078,159.712653203343
2026-04-07,xyz:COIN,5064875.280747413,173.335354659249
2026-04-07,xyz:AMZN,4626674.5836237855,212.831530967293
2026-04-07,xyz:INTC,4520032.384064965,51.386684979138
2026-04-07,xyz:NFLX,4150604.440950039,98.796593597773
2026-04-07,xyz:PLTR,3696502.7367988317,147.802086230876
2026-04-07,xyz:PLATINUM,3305031.23723734,1960.509888579387
2026-04-07,xyz:ORCL,2581433.726907627,144.073145441893
2026-04-07,xyz:AMD,2248411.920172359,219.168970076548
2026-04-07,xyz:BABA,1983129.2094125766,121.080320334262
2026-04-07,xyz:SMSN,1624089.0892770195,129.807722841226
2026-04-07,xyz:CRWV,1279768.7628966712,82.194622562674
2026-04-07,xyz:URNM,685301.1623126741,62.388261142061
2026-04-07,xyz:EWJ,683964.9650906991,85.171990250696
2026-04-07,xyz:LLY,599780.3248529764,926.188941504178
2026-04-07,xyz:PALLADIUM,372304.8884183844,1474.281754874652
2026-04-07,xyz:RIVN,313194.73597033427,15.008220752089
2026-04-07,xyz:HYUNDAI,297324.0652737465,312.803753481894
2026-04-07,xyz:USAR,272228.90898364905,15.003169916435
2026-04-07,xyz:HIMS,122312.37621066852,19.904783426184
2026-04-07,xyz:COST,112813.56955593315,1014.85348189415
2026-04-07,xyz:DKNG,29516.72755362117,22.911564763231
2026-04-08,xyz:CL,422813495.0033724,95.361147735192
2026-04-08,xyz:BRENTOIL,338181370.8991135,94.567496167247
2026-04-08,xyz:SP500,218764856.600697,6779.025017421603
2026-04-08,xyz:XYZ100,200619126.14556336,24937.805710306406
2026-04-08,xyz:GOLD,136387072.66163433,4775.581128133705
2026-04-08,xyz:SILVER,91601755.83241224,75.944503135889
2026-04-08,xyz:NVDA,64095416.73670365,182.905236768802
2026-04-08,xyz:MU,36596251.73708307,407.876919860627
2026-04-08,xyz:SNDK,27545921.34986588,774.126243902439
2026-04-08,xyz:TSLA,23537926.155063134,354.914233983287
2026-04-08,xyz:GOOGL,22184133.023679428,317.070912891986
2026-04-08,xyz:NATGAS,20039218.432737883,2.740122857143
2026-04-08,xyz:CRCL,14360591.051426312,97.674217421603
2026-04-08,xyz:EWY,13968472.063023219,138.398153310105
2026-04-08,xyz:TSM,13447513.473966021,364.444571428571
2026-04-08,xyz:EUR,12097603.311402969,1.168063414634
2026-04-08,xyz:SKHX,11463333.307950063,694.081491289199
2026-04-08,xyz:COPPER,10335776.6616487,5.74460989547
2026-04-08,xyz:HOOD,9993496.186211674,73.883935236769
2026-04-08,xyz:MSFT,9739116.592123345,380.502111498258
2026-04-08,xyz:MSTR,9347497.714537185,130.049665505226
2026-04-08,xyz:AAPL,7628249.960294132,258.846912891986
2026-04-08,xyz:INTC,5258608.725106076,56.617670383275
2026-04-08,xyz:COIN,5252450.013516307,181.036299651568
2026-04-08,xyz:META,5191307.907207889,605.629191637631
2026-04-08,xyz:AMZN,5176037.502221547,221.550083623693
2026-04-08,xyz:JPY,4895670.642144947,158.418202090592
2026-04-08,xyz:NFLX,4416133.948138405,99.954390243902
2026-04-08,xyz:ORCL,3707764.708394746,147.109017421603
2026-04-08,xyz:PLTR,3539806.0426248363,150.234097560976
2026-04-08,xyz:PLATINUM,3122791.0447924044,2043.306759581882
2026-04-08,xyz:BABA,3024809.8193004183,126.774926829268
2026-04-08,xyz:AMD,2702565.949502676,231.057797909408
2026-04-08,xyz:SMSN,1940063.8734220907,142.901554006969
2026-04-08,xyz:CRWV,1235439.9621359163,89.84749825784
2026-04-08,xyz:EWJ,905116.5803590523,89.12346271777
2026-04-08,xyz:URNM,831357.8953525018,65.450932404181
2026-04-08,xyz:LLY,530306.4704857812,948.237944250871
2026-04-08,xyz:PALLADIUM,445221.3007439582,1558.058745644599
2026-04-08,xyz:RIVN,415234.9909067596,15.203427874564
2026-04-08,xyz:HYUNDAI,384653.2525628432,348.050996515679
2026-04-08,xyz:USAR,253173.5094041533,16.072902439024
2026-04-08,xyz:HIMS,175649.5174153589,20.216252264808
2026-04-08,xyz:COST,90077.36293230663,1019.300836236934
2026-04-08,xyz:DKNG,37359.323189728224,23.768901045296
2026-04-09,xyz:CL,444795821.2955331,96.560458913649
2026-04-09,xyz:BRENTOIL,308584654.79488707,95.958634401114
2026-04-09,xyz:SP500,234580175.41349542,6785.599651810585
2026-04-09,xyz:XYZ100,191243598.06533927,24914.56267409471
2026-04-09,xyz:GOLD,128298681.9316001,4746.79561281337
2026-04-09,xyz:SILVER,80978349.00744775,74.689777158774
2026-04-09,xyz:NVDA,63743924.2735377,181.782305013928
2026-04-09,xyz:TSLA,22783685.081933036,343.597151810585
2026-04-09,xyz:SNDK,21387089.213077676,806.905529247911
2026-04-09,xyz:GOOGL,21328676.638056435,316.293433147632
2026-04-09,xyz:MU,19526554.827730946,406.256176880223
2026-04-09,xyz:CRCL,15956365.759342436,90.726413649025
2026-04-09,xyz:EWY,13956819.995599275,137.004247910864
2026-04-09,xyz:TSM,13942581.089184498,363.241747910864
2026-04-09,xyz:NATGAS,13935925.007133871,2.736374373259
2026-04-09,xyz:EUR,10475591.629511992,1.168195612813
2026-04-09,xyz:COPPER,10369330.536969818,5.748274164345
2026-04-09,xyz:MSFT,9998368.83727943,373.051274373259
2026-04-09,xyz:SKHX,9782429.606380377,682.311706128134
2026-04-09,xyz:MSTR,9247435.755614555,128.45606545961
2026-04-09,xyz:HOOD,8924992.192563727,71.100562674095
2026-04-09,xyz:AAPL,7285091.97927475,258.796378830084
2026-04-09,xyz:INTC,5704752.161607158,59.399412952646
2026-04-09,xyz:AMZN,5639383.073577702,225.461246518106
2026-04-09,xyz:COIN,5092995.072264011,172.844811977716
2026-04-09,xyz:META,4743008.714564262,622.38008356546
2026-04-09,xyz:ORCL,4712600.189733426,141.121364902507
2026-04-09,xyz:NFLX,4612604.733897912,100.250967966574
2026-04-09,xyz:JPY,4551700.727910028,158.922688022284
2026-04-09,xyz:BABA,3501763.4334937884,125.998398328691
2026-04-09,xyz:PLTR,3498312.771228343,136.475954038997
2026-04-09,xyz:PLATINUM,2961544.2206779527,2057.255640668524
2026-04-09,xyz:AMD,2794103.6742470753,232.19938718663
2026-04-09,xyz:SMSN,1995982.407402479,138.800898328691
2026-04-09,xyz:CRWV,1721513.845337117,89.708305013928
2026-04-09,xyz:EWJ,741777.6690814178,88.089455431755
2026-04-09,xyz:URNM,732412.871740585,64.576751392758
2026-04-09,xyz:PALLADIUM,574897.0947772563,1556.797980501393
2026-04-09,xyz:LLY,437592.38899545127,953.023795264624
2026-04-09,xyz:RIVN,408117.0330132869,15.151685236769
2026-04-09,xyz:HYUNDAI,397775.1766280223,337.010703342618
2026-04-09,xyz:USAR,372047.3896357521,16.544165738162
2026-04-09,xyz:JP225,296094.40709281334,56165.04038997214
2026-04-09,xyz:HIMS,154126.0105183705,19.360914345404
2026-04-09,xyz:COST,129140.53551345404,1030.666225626741
2026-04-09,xyz:DKNG,64512.235347785514,23.282537604457
2026-04-09,xyz:KR200,13856.809548502786,872.004004178273
2026-04-10,xyz:CL,505171795.51159286,94.693068483578
2026-04-10,xyz:BRENTOIL,301590792.6618445,93.792631468531
2026-04-10,xyz:SP500,235568453.65999022,6822.504195804196
2026-04-10,xyz:XYZ100,196905253.0264876,25110.20990237099
2026-04-10,xyz:GOLD,129028421.99833198,4759.374825662483
2026-04-10,xyz:SILVER,81346904.1614262,75.827772886094
2026-04-10,xyz:NVDA,63563540.119030036,185.546094839609
2026-04-10,xyz:SNDK,27355265.4735665,860.410838574423
2026-04-10,xyz:TSLA,22417721.948515914,346.796317991632
2026-04-10,xyz:CRCL,22361197.07596194,87.292907058001
2026-04-10,xyz:GOOGL,20882629.73489962,318.177777777778
2026-04-10,xyz:MU,18469004.288607407,420.332306079665
2026-04-10,xyz:TSM,16306676.235643186,371.675821104123
2026-04-10,xyz:MSFT,14070909.278201705,373.164511173184
2026-04-10,xyz:EWY,13185719.159334978,138.30572027972
2026-04-10,xyz:NATGAS,12763281.573076058,2.725042907058
2026-04-10,xyz:EUR,10599119.530739259,1.17096918239
2026-04-10,xyz:COPPER,10474334.71618004,5.857848148148
2026-04-10,xyz:MSTR,9606156.963164514,129.235290006988
2026-04-10,xyz:SKHX,9151880.434895191,688.810964360587
2026-04-10,xyz:HOOD,7823145.513594156,69.780311715481
2026-04-10,xyz:AMZN,7469576.67594499,235.776953179595
2026-04-10,xyz:AAPL,6913719.4154166505,260.275282623866
2026-04-10,xyz:INTC,5878158.425893985,62.280893928821
2026-04-10,xyz:META,5708345.027624215,630.712519190509
2026-04-10,xyz:PLTR,5044641.318077906,129.177759944173
2026-04-10,xyz:ORCL,4915022.308844134,138.055027932961
2026-04-10,xyz:NFLX,4666452.374251293,102.286163522013
2026-04-10,xyz:JPY,4313236.148944794,159.229902166317
2026-04-10,xyz:COIN,4053266.2378511233,168.524249825541
2026-04-10,xyz:BABA,3105439.201511922,128.323501048218
2026-04-10,xyz:PLATINUM,3054848.7353390777,2063.145632424878
2026-04-10,xyz:AMD,2938349.3949266947,240.629909154437
2026-04-10,xyz:CRWV,2399348.1607245,96.809344514326
2026-04-10,xyz:SMSN,2014046.0999569811,139.329860237596
2026-04-10,xyz:EWJ,920029.9394522462,87.838663636364
2026-04-10,xyz:URNM,744724.2128489029,64.806476589797
2026-04-10,xyz:PALLADIUM,565060.1889915304,1538.453109713487
2026-04-10,xyz:RIVN,454569.3333950664,15.365835779175
2026-04-10,xyz:LLY,446748.46694413136,949.203878406709
2026-04-10,xyz:JP225,394621.8886222781,57052.139063591894
2026-04-10,xyz:HYUNDAI,391273.32228884695,328.23962962963
