date,coin,open_interest_usd,avg_oracle_price
2025-12-30,xyz:MU,413712.55444227776,295.261923611111
2025-12-30,xyz:CRCL,383102.89264471945,80.22549375
2025-12-30,xyz:JPY,373125.09024694446,156.194152777778
2025-12-31,xyz:XYZ100,93660748.0431226,25359.834849545136
2025-12-31,xyz:TSLA,27806712.651582252,453.246794961512
2025-12-31,xyz:SILVER,16737695.983893296,72.229162351295
2025-12-31,xyz:NVDA,16362291.800088944,187.567193841847
2025-12-31,xyz:GOOGL,16046795.4368869,313.112764170749
2025-12-31,xyz:ORCL,9543471.599337075,196.027186843947
2025-12-31,xyz:AMZN,7556226.02927874,231.776025192442
2025-12-31,xyz:PLTR,5075810.8815539675,179.623037088873
2025-12-31,xyz:GOLD,4838186.414924549,4327.733869839048
2025-12-31,xyz:MSTR,4401692.469958475,154.91244226732
2025-12-31,xyz:META,4381806.496742058,663.144156752974
2025-12-31,xyz:AAPL,3313260.5803335058,272.481476557033
2025-12-31,xyz:INTC,3232102.283582393,37.348186144157
2025-12-31,xyz:COIN,2892602.338123891,230.077802659202
2025-12-31,xyz:MSFT,2470953.5581446188,486.335570328901
2025-12-31,xyz:HOOD,2056272.3640251365,114.5077746676
2025-12-31,xyz:AMD,858880.5134072498,214.78699790063
2025-12-31,xyz:EUR,773260.959403177,1.174033240028
2025-12-31,xyz:NFLX,760477.8474385641,93.603717984605
2025-12-31,xyz:CRCL,495777.555796515,79.689049685094
2025-12-31,xyz:MU,488624.16203543736,289.686487053884
2025-12-31,xyz:JPY,294004.1621445766,156.658194541638
